x,y,R,G,B
922,425,46,47,49
41,273,33,31,31
722,186,229,234,253
579,111,42,46,49
120,50,157,140,165
927,446,73,62,73
1148,182,236,230,246
1150,287,230,231,246
893,60,99,98,96
2,201,27,30,28
891,389,45,44,50
737,186,51,50,56
893,213,46,48,51
424,77,34,39,36
795,172,43,50,52
127,233,184,183,198
773,28,49,47,52
1120,262,226,225,243
1039,46,90,76,64
262,409,42,44,50
1142,393,230,227,244
433,63,35,36,36
486,460,174,178,199
1152,367,233,231,246
172,474,45,45,49
508,216,218,212,237
1026,268,49,48,53
774,42,54,51,53
222,321,44,42,44
542,212,228,228,249
878,460,45,46,49
666,351,42,44,51
163,269,213,207,231
968,450,91,108,134
447,208,217,225,244
590,427,45,43,44
827,479,168,166,176
620,178,52,47,52
595,121,45,45,43
501,54,43,41,46
1004,265,49,47,52
289,233,169,170,181
61,227,36,29,35
221,257,202,198,221
681,120,43,46,47
25,296,36,35,33
242,117,32,26,30
311,417,41,43,44
588,170,42,45,49
873,126,48,48,50
1035,118,48,50,54
423,465,165,158,167
260,245,147,137,144
977,373,49,46,50
1001,490,45,47,53
200,79,207,195,218
41,367,43,43,47
665,146,43,46,50
824,314,44,48,51
645,341,39,43,46
140,226,198,196,217
35,379,43,44,47
346,258,213,211,232
1086,10,126,128,131
360,108,30,29,31
49,263,39,29,34
456,291,46,47,50
211,121,34,35,40
1058,63,108,94,85
969,479,45,48,51
1016,402,46,49,52
1166,35,242,236,253
949,89,48,47,52
388,419,43,44,47
958,7,110,81,63
497,380,44,42,47
294,71,38,29,32
489,218,190,190,207
281,378,41,43,45
413,19,37,25,31
268,155,34,28,28
1157,482,230,230,247
179,366,42,44,43
40,42,95,81,94
325,142,33,30,33
293,372,41,42,43
786,183,48,46,48
629,232,201,201,226
1088,357,251,250,255
1137,399,232,231,245
1136,370,232,230,246
944,437,51,52,53
177,226,195,193,213
423,422,47,45,47
1093,480,233,234,250
647,349,42,44,46
962,429,47,47,52
65,166,169,33,45
266,247,193,190,212
725,246,241,238,255
452,19,80,57,42
397,175,45,44,46
1072,380,61,53,50
732,105,42,46,48
266,133,29,28,28
245,180,193,188,207
844,490,162,152,103
656,257,46,46,49
882,158,46,47,51
397,237,179,178,206
524,220,221,220,243
272,164,187,181,199
123,396,46,44,47
216,212,58,51,58
1109,217,237,236,255
597,384,45,43,48
544,195,227,225,248
1090,277,228,217,183
281,475,120,110,84
284,156,34,31,35
674,315,44,45,49
1149,14,236,233,249
585,42,50,46,48
799,314,45,48,50
845,373,46,47,50
1061,101,50,51,53
423,40,36,33,33
734,34,46,53,49
1096,186,249,249,255
371,465,62,56,50
1047,105,48,49,54
846,229,240,239,255
1003,372,48,45,50
191,224,194,189,210
517,251,222,223,245
979,170,48,49,51
569,283,40,45,47
351,320,45,42,48
108,440,52,48,50
687,279,42,44,51
15,32,222,223,248
345,51,35,23,26
424,189,219,217,236
171,294,37,35,39
113,96,158,29,40
1044,114,50,49,51
436,128,40,42,43
15,289,39,32,38
1122,422,232,228,246
599,25,50,48,49
998,39,116,90,66
538,419,39,40,49
431,123,46,42,45
870,431,47,45,50
640,433,40,41,47
813,335,44,43,49
780,226,60,55,58
585,344,43,41,47
432,90,37,39,42
83,335,41,37,39
1091,306,238,239,255
927,32,105,73,59
992,285,49,46,51
17,380,46,46,49
538,90,43,45,48
402,334,45,42,47
698,450,44,44,45
284,372,39,44,46
1085,356,253,251,255
287,40,47,46,52
709,285,44,45,49
1134,227,232,229,245
663,407,42,43,47
925,125,47,48,51
514,377,41,43,45
424,355,43,45,48
476,192,213,212,232
753,372,45,44,48
577,254,239,235,255
360,453,60,53,50
817,38,55,53,53
1121,107,229,227,243
715,310,47,47,51
363,214,58,58,64
71,363,43,40,45
1133,182,228,227,246
963,308,46,45,49
520,255,223,223,243
427,130,41,41,46
79,13,40,31,37
71,140,175,115,139
919,260,49,49,56
269,214,191,186,204
545,364,40,42,46
77,466,57,52,48
1046,227,47,50,52
3,183,96,101,109
326,59,35,22,28
174,142,37,37,43
1084,26,240,235,255
162,428,48,49,50
999,106,48,47,52
717,192,242,235,255
865,297,49,47,51
267,493,90,80,53
44,170,172,31,39
695,457,124,100,68
20,377,47,45,50
123,279,215,213,236
1184,92,239,237,253
568,152,45,44,46
928,433,171,168,191
610,261,46,47,50
938,6,224,212,235
726,318,45,45,48
519,24,24,28,29
662,329,43,46,48
69,291,34,27,33
228,170,190,185,204
1195,369,239,237,252
954,214,45,48,49
685,408,46,46,49
1180,256,242,239,254
801,162,48,49,49
604,10,47,48,51
867,61,102,79,61
1102,492,236,232,249
53,305,35,33,34
203,225,191,188,208
148,277,216,212,236
568,150,44,43,47
1036,90,60,58,55
189,276,208,209,231
80,201,146,141,175
46,254,35,33,36
981,320,45,45,47
203,4,155,30,37
386,107,33,34,37
1079,300,53,51,58
846,175,48,48,52
249,153,32,28,31
1071,202,49,51,55
490,318,45,44,48
89,413,46,44,47
32,376,43,45,47
475,225,103,97,115
820,261,56,51,61
187,317,39,42,40
526,202,69,61,63
227,6,175,159,184
1045,118,49,48,54
589,83,42,45,46
255,130,32,27,26
143,291,31,34,40
466,324,48,48,47
911,56,82,75,71
445,128,39,42,46
492,167,21,22,25
341,193,197,194,216
550,240,231,227,253
12,251,31,30,27
1164,135,239,234,252
364,295,41,44,46
1058,209,51,49,52
823,458,46,46,53
134,329,36,39,37
743,206,239,237,255
314,209,192,191,210
590,323,47,43,46
933,223,46,47,50
1127,392,233,229,245
489,190,35,33,33
833,341,45,45,49
137,329,38,34,39
1170,357,236,234,251
412,380,43,44,46
286,278,48,43,46
1029,440,46,47,51
455,100,41,42,45
589,25,48,47,49
443,374,47,46,51
528,91,42,44,48
1142,125,229,228,244
944,158,49,48,52
163,323,39,38,40
393,100,37,35,37
316,226,60,50,72
770,340,48,46,52
893,321,43,45,47
512,454,159,159,171
1081,309,52,54,57
996,276,49,47,51
110,310,38,32,34
840,228,239,235,255
423,53,39,34,37
484,334,44,46,45
1107,11,235,235,254
287,194,189,184,203
1059,150,49,50,53
799,249,242,240,255
157,0,30,29,33
466,229,228,228,252
178,281,209,208,232
561,404,35,43,45
320,359,44,42,46
131,17,181,181,203
819,107,46,47,51
98,366,41,40,40
879,254,240,237,255
754,283,49,46,51
616,272,43,44,48
28,289,33,32,35
1037,262,49,46,54
815,276,46,45,50
58,209,48,45,46
146,230,109,104,103
284,356,42,42,48
283,478,89,83,72
518,234,63,57,60
830,371,46,45,49
790,277,110,120,175
903,210,50,47,52
267,319,41,42,46
928,497,177,163,112
0,421,52,53,53
1181,7,238,236,253
984,205,44,48,51
742,114,44,47,50
1083,248,249,249,255
131,86,153,137,157
136,414,46,45,49
243,181,186,184,199
888,372,46,45,51
834,160,46,46,51
893,363,48,48,50
905,426,77,86,106
929,335,41,48,50
1183,365,236,235,255
865,462,49,49,50
727,141,51,47,49
141,342,37,38,40
1143,250,229,229,248
781,141,47,47,50
303,121,34,30,31
750,424,46,47,47
101,401,43,43,45
770,376,49,45,50
883,330,43,46,46
786,422,48,44,49
987,110,45,49,53
663,420,42,43,47
94,426,50,51,52
496,492,127,111,62
501,125,16,16,17
689,128,42,45,50
292,440,64,63,54
343,339,44,43,44
1181,326,239,234,251
174,4,166,141,164
972,119,46,48,52
953,436,50,49,52
231,212,182,182,199
968,187,49,47,48
87,175,208,201,222
451,417,50,49,51
175,52,165,148,174
569,193,231,229,253
752,369,43,44,47
346,201,201,198,217
372,193,203,201,220
941,258,45,48,50
142,228,176,172,196
637,200,238,236,255
145,494,47,46,49
462,421,47,47,51
322,47,36,27,29
12,192,110,112,117
1091,238,236,225,196
870,110,48,50,53
688,230,237,235,255
136,488,53,52,52
825,280,45,47,50
375,281,40,45,48
414,4,36,27,29
500,260,221,222,242
66,270,32,28,30
937,381,43,47,48
539,144,40,45,46
388,328,45,43,47
441,372,46,46,48
483,127,45,43,45
425,301,41,44,47
210,6,183,153,169
574,82,45,44,49
323,169,40,38,41
469,57,44,41,43
1186,214,240,238,255
103,168,39,28,32
938,187,48,45,51
5,218,34,27,29
403,37,33,29,26
1079,402,54,53,58
985,472,49,47,51
142,495,44,48,49
146,324,35,37,36
516,457,147,145,162
153,160,44,45,51
512,214,217,217,239
900,443,138,129,179
1071,291,56,55,61
800,384,42,45,46
945,121,46,46,54
520,97,45,45,47
469,451,150,157,178
506,41,82,62,51
728,357,49,43,49
588,331,43,45,47
887,455,46,46,50
790,4,53,51,53
6,456,52,51,53
680,200,240,239,255
789,210,241,238,255
897,107,49,47,52
870,229,239,235,255
323,368,47,41,45
738,86,44,47,50
1017,50,95,76,62
832,256,240,239,255
1067,146,47,52,53
728,121,47,44,53
261,191,198,192,209
1135,146,231,232,248
397,119,39,38,40
641,257,45,47,51
632,92,47,47,49
628,140,47,45,48
190,244,197,195,215
510,201,214,214,234
555,162,47,44,48
688,495,118,92,63
680,339,43,46,47
629,323,42,42,47
540,493,173,164,146
259,191,182,182,194
86,87,153,25,32
650,492,94,71,59
1012,290,49,48,50
805,0,54,50,53
388,12,35,26,30
165,342,40,39,40
844,470,50,48,50
217,1,167,153,175
772,250,239,238,255
532,467,122,122,135
24,269,38,28,33
1081,204,51,53,56
353,330,38,44,46
1196,238,241,236,253
657,428,43,44,50
263,384,42,42,47
127,189,216,219,241
10,342,42,39,44
1121,438,230,229,243
67,482,72,65,62
450,121,46,40,46
672,172,47,48,51
49,131,153,23,34
401,255,223,222,244
793,85,48,46,49
305,207,185,187,203
220,154,33,27,32
324,418,43,43,43
535,323,42,41,44
545,313,42,45,46
157,350,41,42,40
533,259,227,228,250
80,77,152,23,35
190,475,46,47,50
330,444,64,63,54
80,443,47,47,49
304,189,190,188,208
31,337,41,41,44
809,300,48,48,50
1198,36,239,237,253
1102,203,241,239,255
1060,209,49,50,51
1014,470,49,48,51
884,213,49,49,52
1059,437,50,48,53
852,20,88,84,78
118,405,44,44,49
1024,430,42,47,51
317,356,41,42,44
140,428,53,47,53
213,45,191,171,194
188,94,54,44,57
1192,308,241,237,251
153,156,47,49,54
988,177,47,49,51
537,22,59,51,48
754,188,46,47,51
87,195,166,171,198
763,494,161,155,165
195,165,41,31,34
657,99,49,44,50
451,74,40,42,41
1091,476,231,232,252
275,403,45,42,42
79,220,162,156,181
1011,123,46,48,54
784,203,50,53,57
952,70,106,97,95
888,413,45,46,50
471,428,48,48,48
583,127,42,44,48
863,103,46,47,51
62,158,164,28,37
797,325,47,45,51
409,342,43,44,44
696,87,49,45,49
95,355,38,39,41
671,358,47,45,50
821,95,43,46,53
632,231,235,235,255
947,21,110,75,63
636,58,47,45,48
632,433,42,46,48
1150,100,234,234,249
447,258,232,231,252
505,12,79,59,50
1127,50,230,226,240
197,442,47,47,48
333,494,133,133,147
30,33,229,230,254
152,314,39,35,40
847,123,47,47,53
711,463,135,122,99
901,141,46,48,50
280,182,192,187,205
68,379,43,43,45
1116,483,232,226,245
1141,49,229,230,247
1088,117,220,217,240
1140,408,231,226,243
785,280,159,163,197
547,77,45,45,48
87,382,45,43,47
180,348,41,41,43
540,287,41,42,47
119,414,46,45,47
697,48,43,44,50
573,98,43,44,47
238,250,195,193,213
1009,252,49,48,53
693,299,40,46,50
803,121,49,47,50
1046,499,49,50,55
65,80,36,29,29
59,372,43,43,43
1058,485,49,51,56
483,109,39,43,46
270,400,44,44,47
451,346,55,59,67
989,311,46,45,54
456,231,231,230,252
243,483,60,58,54
259,265,159,156,190
356,405,39,44,44
392,131,41,41,43
466,407,43,44,48
471,110,42,42,47
1124,245,229,228,245
648,52,49,46,48
596,260,52,53,54
338,275,43,44,45
936,462,48,48,52
991,161,49,48,53
161,57,134,121,140
0,92,130,18,32
1060,422,49,49,52
376,426,47,43,47
474,462,177,182,197
1050,420,49,50,53
600,27,48,49,50
881,101,49,47,51
942,384,48,46,50
1104,182,243,238,255
1070,98,53,53,55
432,89,36,40,42
135,38,142,125,145
914,7,119,76,66
1194,491,235,234,252
907,40,86,80,73
497,82,43,43,45
78,225,47,50,58
510,194,215,213,235
646,391,50,43,48
406,291,45,45,49
676,252,48,46,47
906,335,41,48,49
641,237,51,52,57
906,477,47,47,51
374,163,43,41,46
159,42,152,137,159
407,487,84,79,73
963,247,46,46,49
266,55,47,49,57
289,71,36,32,37
477,158,47,43,48
389,443,195,203,220
656,140,47,47,50
702,144,49,46,49
633,466,117,114,115
700,425,45,45,49
380,33,38,27,31
330,413,42,42,46
251,133,30,27,29
237,413,42,42,43
984,411,47,47,50
406,346,44,45,44
1184,4,241,235,253
859,443,43,46,49
471,223,198,202,215
1188,58,238,237,253
988,341,46,49,49
773,347,42,45,49
780,400,40,46,49
90,123,160,31,51
113,342,36,36,39
770,261,236,236,255
775,421,47,46,48
753,291,49,48,54
811,170,47,47,48
319,8,66,60,59
53,155,163,27,51
1029,72,98,87,70
38,464,48,48,51
13,15,217,219,239
465,220,224,225,245
1165,286,238,235,251
799,333,44,47,48
535,456,148,148,158
477,303,50,54,60
198,154,29,29,30
137,321,37,34,38
179,6,151,30,43
542,159,47,44,47
768,289,46,48,53
436,123,41,42,44
667,377,40,44,44
642,329,45,45,48
574,321,43,43,49
1064,450,52,50,56
950,449,118,123,96
329,32,40,35,37
931,344,45,45,51
33,75,109,100,108
855,472,46,48,51
31,13,224,224,248
972,219,46,46,50
1181,107,240,236,251
416,443,107,98,90
39,356,43,43,45
782,143,44,51,55
1071,457,236,238,224
1009,274,42,46,52
469,484,158,160,155
290,13,211,212,232
626,373,44,44,46
661,106,47,47,48
1180,342,240,236,251
807,445,46,47,47
858,491,131,128,83
102,383,42,41,46
209,291,43,41,45
659,199,242,237,255
860,26,99,94,89
1175,487,236,234,249
1015,150,46,49,54
156,173,203,203,226
863,238,167,164,155
401,116,41,39,40
385,144,39,41,41
836,254,243,237,255
350,48,32,22,22
1055,181,49,51,54
473,285,57,62,70
14,468,46,46,49
606,280,44,45,49
966,141,46,50,51
526,51,41,42,43
404,362,43,44,44
563,103,42,45,44
661,487,96,74,56
576,250,235,233,255
1055,488,51,49,54
1079,468,248,244,255
171,130,107,107,122
854,11,93,90,89
336,421,42,44,46
386,173,46,42,43
923,337,49,45,52
1168,163,239,236,255
44,152,164,28,36
853,281,46,47,49
345,176,189,189,210
101,135,161,30,38
853,221,238,239,255
114,259,215,211,235
995,365,49,50,52
956,159,48,48,51
425,332,43,46,47
195,43,193,178,202
400,173,45,44,46
771,433,41,45,47
555,231,229,229,253
169,52,159,143,164
609,133,42,45,49
40,139,158,29,36
329,400,40,43,47
960,17,102,73,61
705,451,45,47,47
320,442,55,55,51
102,450,48,47,49
162,280,213,211,231
110,420,55,48,52
650,247,46,48,51
428,240,224,223,247
872,395,44,46,47
593,53,45,45,49
851,277,45,45,50
745,480,121,118,103
364,87,33,29,28
390,268,220,218,242
1163,177,236,237,250
223,295,41,42,44
328,488,127,129,140
837,140,48,46,51
731,447,44,46,49
699,36,51,49,51
14,10,161,153,176
438,494,166,171,184
48,269,32,28,28
1019,232,48,48,52
534,28,79,62,48
611,36,44,44,49
396,137,39,41,42
766,320,40,44,53
409,364,43,44,47
323,408,41,44,46
156,476,44,45,50
913,251,238,236,255
914,350,44,46,47
640,220,164,156,146
1085,486,164,152,82
530,67,44,44,44
293,227,189,187,208
222,171,186,181,201
616,305,41,44,51
803,237,243,240,255
724,453,42,46,46
906,393,43,45,49
1120,494,229,227,244
378,269,213,215,241
1036,176,49,49,56
915,162,48,45,52
641,19,49,49,50
459,408,49,50,54
863,115,49,49,50
127,347,39,35,43
602,281,45,45,48
17,185,80,78,83
1175,195,237,237,251
357,410,42,43,48
248,410,44,43,45
398,158,42,42,43
556,365,46,42,44
673,326,47,46,49
752,324,46,45,52
230,391,47,45,48
562,140,45,45,48
359,399,39,42,45
225,431,44,47,49
1028,45,100,79,62
464,415,47,46,50
924,390,46,42,51
1061,330,50,48,55
36,404,46,45,50
628,43,46,45,47
1163,229,237,238,253
134,335,38,39,43
335,49,31,24,25
1181,191,237,237,253
496,459,162,161,171
372,455,86,70,79
385,455,174,174,195
310,141,34,31,33
478,235,30,21,26
971,4,107,82,64
39,61,111,103,115
754,277,48,48,49
822,328,45,46,52
1170,418,232,233,251
554,164,46,46,49
1157,485,232,229,246
893,286,51,50,54
271,154,36,27,31
675,404,42,43,45
220,17,171,158,180
262,157,33,26,29
231,429,65,64,55
283,249,194,192,213
1010,200,47,47,49
233,456,76,72,52
466,446,173,179,197
271,370,45,42,46
800,87,49,48,52
93,59,43,37,40
503,77,48,50,50
851,285,44,45,48
1176,224,239,235,250
300,420,46,43,47
1058,205,46,50,52
839,319,51,45,53
1189,41,240,237,252
448,362,91,95,87
439,457,31,24,25
797,36,51,51,55
369,490,92,83,85
157,111,36,29,32
299,249,199,197,218
127,457,50,50,53
893,277,45,49,49
143,480,45,47,47
925,224,46,46,52
381,411,43,42,46
1175,62,237,236,251
398,147,42,40,45
1058,182,51,49,55
825,235,234,236,255
809,163,47,47,50
551,445,142,140,148
1075,287,244,245,250
526,15,65,44,33
486,306,46,45,47
1085,401,96,71,82
669,214,240,238,255
237,66,217,215,238
1172,127,239,236,253
476,180,49,47,49
495,88,46,45,43
256,85,40,38,44
811,344,45,46,51
75,420,61,58,56
177,484,46,47,48
244,63,163,162,182
1051,134,47,49,54
354,193,193,193,215
692,284,44,43,49
102,45,42,29,46
166,20,164,145,172
166,345,39,41,43
1171,213,238,235,254
551,22,47,47,48
133,236,197,194,214
86,332,38,40,40
722,307,45,45,48
495,54,47,41,45
267,412,40,44,48
290,394,44,43,45
356,111,32,31,34
225,359,47,42,48
52,208,59,67,56
204,14,159,35,44
101,382,37,42,43
847,285,47,44,48
431,42,30,31,32
459,447,177,182,199
87,253,218,214,239
1004,167,47,48,51
1003,34,116,87,64
966,36,92,72,60
1035,67,95,85,68
80,474,100,86,87
21,202,106,105,114
719,288,44,47,50
782,281,54,50,57
376,421,45,42,48
1022,83,93,79,68
591,102,43,44,47
846,101,49,46,51
555,148,43,44,47
200,158,31,28,30
683,249,46,47,50
125,113,163,33,41
994,138,49,47,52
676,133,46,46,49
600,421,43,44,47
1086,133,60,58,63
1153,352,234,231,246
135,157,236,232,254
542,355,42,41,45
772,131,46,45,52
9,49,64,63,67
248,227,185,185,200
896,90,47,47,52
192,141,38,35,41
12,490,48,50,52
1004,10,122,90,67
482,496,123,111,64
324,161,35,34,38
685,115,46,45,49
910,394,45,45,50
123,176,189,187,210
46,74,101,93,97
1125,98,229,227,243
400,67,31,29,30
1149,444,229,230,243
724,231,239,235,254
100,171,40,32,37
317,216,192,192,211
25,164,171,35,42
1017,118,50,49,55
481,424,44,42,48
237,399,43,43,46
92,264,47,40,40
172,465,54,51,52
639,6,47,51,48
532,64,42,43,47
1016,477,48,49,52
459,432,182,186,207
132,20,82,74,97
394,388,46,42,49
578,195,234,230,251
242,333,44,43,45
106,11,118,110,119
1038,225,51,47,54
630,423,43,43,48
623,178,55,53,53
379,218,208,208,233
908,204,50,48,54
723,222,239,238,255
720,342,46,45,50
1121,158,234,229,245
199,267,204,204,226
29,84,101,88,87
252,470,101,92,58
1066,333,49,49,54
900,474,47,48,50
716,484,155,146,159
893,298,48,46,50
567,91,43,45,45
1140,277,230,229,246
1120,298,231,226,244
10,419,54,53,55
1163,373,239,235,252
177,410,41,44,47
706,399,48,46,50
941,105,47,49,52
336,320,46,43,47
936,23,95,67,59
794,496,164,159,176
810,445,47,46,50
1000,30,123,91,70
1024,156,50,49,51
794,422,47,46,49
665,442,43,42,45
465,122,43,41,44
175,74,134,123,140
29,418,63,60,56
191,126,41,45,47
114,167,138,141,163
424,151,39,42,46
632,347,46,43,48
339,403,47,43,47
815,438,43,46,50
397,265,220,220,244
272,304,44,43,45
831,268,45,46,53
55,309,33,33,37
1129,463,228,224,241
815,108,47,46,50
755,459,47,48,51
608,348,39,43,45
900,369,43,45,49
1087,488,238,239,255
972,415,46,46,50
255,424,58,54,55
381,325,44,44,48
1039,420,45,50,48
166,18,158,144,166
1091,197,241,240,254
489,120,42,46,49
489,200,65,59,72
912,148,49,48,54
427,357,41,44,45
480,128,44,42,45
172,237,78,59,97
1077,300,52,53,57
730,292,46,45,49
236,311,42,43,47
738,357,44,42,47
990,145,46,48,52
380,25,38,27,30
186,46,189,159,170
1175,423,234,234,249
1067,273,51,52,55
597,63,46,44,45
1178,494,235,233,251
34,277,37,31,34
301,223,193,192,211
1096,455,238,234,255
547,106,43,44,44
998,304,45,48,49
973,105,50,47,53
137,499,43,48,48
118,292,43,36,41
32,38,229,227,249
404,461,49,51,51
787,64,49,46,52
650,79,47,47,49
1083,424,250,249,255
457,388,54,53,55
506,191,203,202,215
870,306,46,47,50
450,487,172,181,201
1074,104,55,52,56
671,305,46,45,48
581,170,51,45,50
228,457,65,62,54
61,329,43,37,39
1028,231,47,47,51
52,131,153,28,35
293,59,35,35,38
195,473,49,46,49
924,323,45,46,51
418,258,225,225,248
732,244,243,238,255
234,129,33,25,28
1180,122,240,237,252
490,231,189,187,212
213,125,33,34,37
75,383,46,44,46
117,22,32,28,32
38,173,172,33,38
1021,208,52,49,53
679,354,44,46,50
999,292,46,45,52
769,427,49,46,49
911,52,82,77,70
714,458,128,112,93
671,60,48,45,49
372,256,217,213,234
946,257,46,47,51
268,153,35,31,36
867,327,46,46,49
596,204,76,66,96
162,374,43,43,44
213,484,45,46,48
721,298,45,44,46
1098,74,236,234,253
756,428,43,45,50
398,0,37,33,29
590,432,40,44,48
1089,424,249,248,255
363,468,70,67,59
253,406,48,44,48
267,278,44,43,44
81,222,44,50,58
879,132,50,49,53
153,166,50,48,54
927,242,50,48,51
479,72,44,42,45
1125,384,230,230,246
310,314,42,41,46
1146,139,236,231,247
440,282,49,48,52
582,360,43,44,46
158,146,156,152,173
384,259,218,214,238
713,230,194,186,207
820,464,49,48,54
129,140,32,30,33
513,371,43,41,46
390,369,42,42,46
751,164,49,48,51
579,346,47,44,45
952,93,49,49,52
675,303,44,46,48
401,63,27,28,31
558,305,44,44,50
371,212,205,205,226
516,319,42,44,46
1179,388,237,234,251
1118,92,229,226,244
1050,342,52,49,54
411,389,41,42,46
563,96,42,44,46
1123,158,232,228,245
357,359,40,44,46
700,34,49,50,52
141,17,195,194,215
438,199,205,207,232
1192,436,237,236,253
671,195,239,237,255
541,79,45,44,44
1199,425,239,234,252
245,415,41,45,46
485,43,42,41,45
670,337,43,44,48
829,45,70,63,60
375,260,213,214,235
471,148,43,43,47
764,136,44,47,50
811,296,46,48,51
964,117,46,47,52
1025,207,50,48,52
1158,141,236,232,250
824,494,151,144,133
261,14,32,27,30
852,90,50,46,51
988,331,45,46,50
486,355,44,41,47
715,236,239,238,255
135,121,202,189,213
731,247,241,239,255
187,43,191,174,199
724,311,45,45,48
1078,21,59,59,64
11,378,42,45,49
679,346,45,46,47
482,170,47,45,50
783,279,228,233,255
266,346,40,43,48
206,62,37,29,32
679,260,46,45,50
1032,318,47,48,52
343,45,34,26,25
779,105,45,45,48
530,480,121,118,113
1088,259,253,255,255
658,176,89,86,100
1033,497,49,47,51
1113,329,234,231,248
415,421,46,43,48
1124,492,225,224,242
222,68,107,112,128
1159,441,235,233,248
253,444,54,55,52
896,275,52,51,54
869,449,45,46,49
658,371,44,43,46
1015,31,98,80,61
15,279,36,32,35
687,478,114,85,63
995,227,46,47,50
598,42,43,43,49
966,416,47,46,49
1167,408,238,233,251
453,75,44,40,43
713,32,202,144,78
278,25,213,215,234
1098,1,245,241,251
879,165,46,47,49
998,254,47,45,51
1109,338,236,235,251
370,416,42,44,48
636,309,44,46,46
711,244,120,106,109
362,477,76,66,56
526,356,45,42,44
725,54,42,45,51
86,176,211,201,224
367,172,127,122,131
253,204,182,179,202
89,295,38,32,38
353,480,66,64,58
120,228,141,138,164
306,376,43,43,48
1185,106,239,235,254
472,122,45,42,45
439,421,70,69,77
512,257,222,221,243
539,170,46,46,50
226,7,175,162,185
166,433,68,65,59
453,177,43,45,47
66,488,54,52,54
66,380,44,42,45
72,338,31,35,38
706,467,133,118,94
25,64,156,152,165
34,89,106,104,132
555,189,231,230,252
209,463,48,47,46
100,196,253,255,255
303,48,35,36,39
884,209,49,46,53
524,314,42,42,47
222,8,172,157,182
1068,368,52,51,58
244,405,43,41,45
248,230,68,55,82
426,255,225,226,248
101,322,34,30,33
1015,162,46,50,52
427,189,220,221,241
1055,375,50,48,52
71,149,161,29,35
23,270,37,31,32
977,111,47,46,50
202,127,32,36,41
194,51,188,153,171
1024,354,48,47,50
145,151,168,169,185
1019,171,46,48,53
114,145,196,189,205
543,262,230,226,251
596,106,41,45,49
396,45,34,25,29
555,150,41,45,45
807,400,48,46,47
265,189,184,183,202
572,317,40,43,46
219,478,64,60,50
573,233,233,233,255
733,457,52,47,54
712,88,47,46,48
586,350,38,43,45
483,302,48,49,51
744,74,46,46,51
548,443,150,149,161
810,240,62,60,69
262,69,46,48,54
748,329,46,46,46
40,36,230,228,250
1161,415,238,234,252
1057,308,57,54,60
857,496,117,116,76
149,309,32,33,35
732,332,45,48,50
410,336,43,44,46
281,447,58,54,51
173,23,175,153,174
1050,236,47,50,52
942,371,45,47,49
816,59,44,47,50
540,464,149,150,158
921,82,46,47,53
63,21,101,116,115
201,165,37,29,33
255,283,42,44,47
279,427,71,69,53
207,272,209,205,227
1168,210,236,236,252
23,175,129,53,56
1046,34,101,85,64
