x,y,R,G,B
1156,330,240,235,253
868,350,44,45,49
1088,307,101,87,90
983,112,50,49,53
14,448,48,50,51
299,140,33,30,33
894,250,239,240,255
1108,200,241,237,255
997,476,48,47,51
930,304,43,47,48
224,436,47,46,49
957,172,44,48,50
100,427,49,49,50
551,72,42,44,47
1181,362,238,238,252
355,425,43,43,45
819,402,46,45,48
795,38,47,51,54
100,314,37,32,35
920,144,46,48,50
296,476,122,115,89
88,382,42,42,45
839,189,48,48,51
172,453,51,51,52
380,96,29,33,34
399,444,195,199,218
875,261,240,239,255
137,117,196,182,204
1052,151,50,48,55
505,99,22,19,26
605,223,214,222,241
827,165,45,45,50
193,391,43,43,46
128,441,47,48,49
310,439,72,71,53
1067,472,52,53,57
923,326,45,49,51
183,446,112,111,112
263,195,151,150,162
688,229,241,237,255
67,474,53,55,50
569,319,41,45,44
608,207,72,61,60
808,342,47,45,47
470,439,177,181,199
188,340,39,42,42
690,419,44,44,48
586,61,44,43,47
479,479,98,98,79
658,268,48,43,50
183,289,44,39,42
1171,388,236,235,248
1042,49,115,107,97
392,361,40,46,46
11,497,71,64,58
689,216,239,238,255
656,462,67,58,57
654,213,236,236,255
284,81,34,30,31
969,369,46,46,51
810,2,59,58,56
231,161,186,183,202
638,222,104,87,83
516,167,47,46,49
640,321,44,46,48
1160,59,237,235,252
815,412,60,47,53
697,264,47,43,49
601,448,162,171,191
1075,337,51,50,55
1142,60,231,230,246
1048,410,47,48,53
647,67,42,44,48
1032,239,44,49,48
96,235,208,208,228
1101,52,237,235,253
251,130,36,27,30
687,285,49,47,50
693,221,238,237,255
973,77,59,57,57
517,257,224,223,246
1031,141,47,49,52
94,129,159,26,36
112,251,214,215,238
391,379,43,42,47
112,22,41,30,39
829,323,47,45,55
791,106,44,48,51
641,54,46,46,50
315,236,60,51,57
195,498,49,45,49
576,197,133,132,116
407,493,87,82,73
704,286,41,44,48
1036,201,50,48,52
590,154,45,46,47
458,492,122,119,85
778,52,45,47,53
969,411,48,45,51
271,4,204,189,210
603,351,43,44,46
173,121,110,110,130
1021,357,46,48,52
630,366,43,43,46
958,183,44,48,52
990,142,48,50,51
1070,242,53,50,54
444,417,10,14,15
36,469,47,48,51
232,52,208,203,219
702,125,46,45,51
559,423,41,41,44
67,59,180,179,194
509,176,52,51,56
133,61,155,138,160
283,311,43,42,44
1001,118,49,49,53
1123,101,230,227,241
403,424,45,43,44
41,332,37,37,42
972,76,65,57,57
880,443,49,46,51
483,54,42,41,43
983,181,49,48,51
60,355,42,40,42
1192,173,243,238,254
872,496,112,105,61
361,108,34,31,32
569,27,46,47,51
237,114,38,32,36
571,120,45,43,47
269,495,95,80,60
366,25,36,28,27
42,76,101,92,93
358,107,32,28,32
75,398,46,43,45
566,385,41,43,45
495,150,20,22,28
188,275,212,210,231
317,369,45,45,48
458,242,104,107,100
262,0,190,178,204
819,421,47,45,50
689,491,119,91,63
922,294,47,45,50
351,13,44,37,36
188,192,191,187,207
1101,121,239,237,255
911,251,240,236,255
685,236,237,236,255
165,456,50,51,52
841,368,46,44,49
961,85,47,49,52
674,420,40,42,45
323,126,31,28,29
1092,322,243,240,255
157,254,208,206,229
1149,54,233,233,247
768,163,46,48,51
915,188,44,46,52
464,385,48,48,51
1026,381,45,47,53
509,406,42,43,44
321,108,31,27,30
1129,168,232,228,245
769,442,45,47,51
1094,441,238,237,255
488,424,44,43,46
862,302,49,47,50
595,106,43,46,47
436,456,21,21,23
805,384,44,47,48
1002,136,45,49,51
671,183,239,237,255
282,60,43,42,45
865,318,48,48,52
1193,0,238,234,254
839,23,86,86,80
385,397,39,42,45
520,325,44,42,45
730,250,237,236,255
388,131,41,38,42
249,66,47,46,50
750,398,49,47,50
971,448,52,51,51
870,10,96,94,89
1042,125,47,49,51
328,445,71,71,57
365,140,39,37,39
530,492,123,117,98
738,31,46,51,51
431,297,46,46,46
1160,438,234,234,246
576,35,44,45,47
543,95,44,44,47
909,376,45,45,47
516,128,45,46,50
639,337,49,45,50
156,403,44,44,46
1134,298,230,226,243
1070,15,104,81,65
638,157,44,46,47
1111,474,233,231,246
555,208,226,225,248
745,216,239,242,255
973,351,47,47,52
887,399,45,45,48
99,51,29,32,33
5,38,225,223,246
495,310,46,46,49
1118,369,234,232,246
1105,352,240,238,255
994,116,48,48,52
743,227,237,237,255
1058,183,49,48,55
767,321,43,45,50
381,418,44,44,47
744,15,51,49,55
479,296,54,55,59
913,428,95,92,68
994,421,49,48,51
1020,270,44,46,51
1008,288,46,45,51
451,155,44,44,47
698,403,46,47,50
472,374,45,44,47
819,463,50,49,49
529,345,42,44,44
532,5,73,59,41
1090,343,248,247,255
912,282,45,46,52
560,266,229,229,255
1005,231,48,48,51
212,42,196,183,207
178,36,164,92,115
7,9,226,225,247
31,217,30,31,30
1091,193,250,247,255
31,98,33,29,31
669,265,40,46,48
1079,171,54,52,60
764,324,45,45,49
450,457,161,155,168
286,382,43,44,45
795,416,51,47,58
337,193,192,193,215
1003,52,104,78,63
956,245,46,46,50
488,53,44,43,43
526,12,65,42,31
739,198,239,236,255
79,346,40,37,40
680,476,109,83,60
781,312,45,45,49
351,80,27,25,24
783,479,155,153,164
1178,131,240,235,255
116,186,199,199,225
160,229,195,195,211
952,1,115,85,65
371,281,44,44,46
1166,413,233,235,249
454,140,43,43,44
471,81,39,42,45
1159,245,235,235,252
38,67,109,101,109
719,499,155,147,162
1049,387,50,48,55
7,77,115,104,116
300,401,42,42,47
769,36,46,49,51
142,140,142,144,161
1044,443,48,48,53
833,181,44,46,49
54,412,42,44,48
408,372,43,44,46
825,233,238,238,249
200,206,187,183,202
492,390,41,42,45
951,127,49,46,53
131,257,216,213,234
937,446,96,84,55
1120,410,233,229,247
21,386,47,43,49
936,155,44,48,49
1101,470,234,234,250
905,419,47,47,49
843,239,63,61,68
767,106,42,46,46
996,191,44,47,51
1097,132,244,237,255
965,183,45,48,51
251,488,68,61,50
1192,295,236,234,249
745,63,47,45,51
738,75,46,43,50
438,445,21,19,23
80,151,160,29,38
280,296,43,43,43
711,170,47,47,50
347,475,66,63,57
387,318,44,43,47
1196,357,239,237,255
703,412,43,46,46
448,341,42,46,50
137,82,162,150,174
501,161,48,45,46
465,214,121,114,116
240,406,44,45,45
938,472,47,48,50
3,314,42,39,44
265,232,117,117,115
723,410,46,43,47
84,245,217,217,241
752,286,47,44,48
538,170,47,46,49
61,469,45,44,48
780,361,45,46,48
900,81,49,47,52
930,462,50,47,50
37,198,83,89,84
119,449,48,47,50
385,375,42,43,44
1045,104,52,49,54
48,177,173,34,38
637,187,238,236,255
117,55,155,138,155
410,452,78,72,63
726,392,43,43,52
162,136,174,163,192
970,409,45,46,50
239,22,193,183,206
47,352,40,38,40
805,283,49,48,53
760,456,49,48,50
778,173,46,48,48
359,472,64,58,56
1107,92,238,231,252
772,234,239,237,255
436,169,42,44,49
331,195,192,192,211
597,177,50,48,56
20,153,166,28,38
552,340,46,43,47
324,9,53,47,51
220,214,187,186,202
139,85,147,132,155
7,114,145,22,29
461,355,41,38,43
1189,335,240,237,251
978,361,44,47,48
588,284,42,48,48
509,371,44,42,47
511,225,223,220,242
17,364,45,43,46
142,138,116,122,137
460,76,40,43,44
494,388,46,41,44
480,465,173,176,194
714,121,50,48,48
1141,475,230,229,244
577,170,46,48,50
42,67,114,109,114
1166,119,238,235,251
617,46,47,45,49
363,361,42,42,45
64,254,40,29,35
1142,476,234,227,245
91,492,45,46,49
406,354,40,45,47
329,161,36,36,40
1164,475,232,232,247
905,106,46,48,52
836,344,46,46,48
911,419,46,49,50
1113,46,230,231,250
982,486,46,50,51
339,254,208,208,230
1029,390,46,47,52
881,293,48,46,50
706,28,72,56,52
1143,95,233,232,247
670,348,43,45,49
478,7,60,47,42
606,76,46,47,46
928,300,45,46,51
332,365,40,43,44
6,188,107,103,106
441,54,36,35,39
1170,170,238,236,252
636,299,43,44,51
713,24,59,56,52
683,142,42,46,50
557,361,39,40,44
383,185,201,200,221
641,376,46,44,48
865,446,48,48,52
774,471,165,161,170
241,96,39,41,46
501,73,49,49,53
455,95,41,42,44
1192,420,240,238,253
467,425,45,46,51
202,279,210,206,228
668,423,41,44,44
1169,319,240,236,252
990,137,49,48,52
737,390,46,45,47
241,17,185,173,199
795,69,50,47,49
587,241,237,234,255
88,155,132,34,40
234,275,207,204,228
929,7,242,239,255
1151,444,231,231,248
719,233,239,237,255
590,398,42,41,44
752,248,240,239,255
903,319,44,44,52
392,37,38,32,31
143,85,148,133,155
169,395,45,42,47
1020,418,50,47,53
936,12,234,226,220
804,258,243,242,255
347,489,71,66,57
521,400,39,42,46
243,101,38,36,44
600,180,50,51,55
1010,224,50,48,52
1133,302,232,230,246
23,402,46,48,47
275,356,40,45,43
119,377,38,42,41
724,461,145,137,147
306,199,192,188,209
923,52,96,93,90
359,460,64,54,54
662,291,44,44,44
113,78,147,127,150
575,398,42,44,45
1042,358,48,49,51
660,169,50,50,54
93,478,50,46,52
864,272,51,50,50
935,269,47,47,51
779,2,50,48,51
1092,214,251,252,240
1086,206,56,57,59
124,213,202,203,225
1085,42,59,60,63
48,189,132,60,61
623,77,46,46,48
939,469,45,48,49
640,33,45,47,51
1009,479,48,48,51
378,412,42,43,48
1156,35,237,234,251
752,200,68,60,69
557,236,231,230,255
697,414,41,42,43
837,340,47,50,51
1177,334,236,234,251
1129,289,227,226,241
53,484,58,51,48
61,307,35,32,35
714,306,42,45,47
170,360,40,42,44
948,64,108,103,100
543,2,84,73,57
374,377,42,42,44
180,3,154,30,42
582,130,46,44,47
696,134,48,46,48
475,482,134,136,129
239,113,34,30,32
552,286,38,45,47
19,85,119,110,120
688,126,44,48,47
980,155,49,49,50
476,9,53,45,41
453,353,70,68,75
661,339,45,43,48
399,441,200,206,226
858,227,240,239,255
1040,244,46,48,51
597,189,233,231,255
627,34,46,45,48
633,119,45,44,49
446,29,52,40,41
121,208,209,208,233
1177,340,237,235,250
1106,139,239,237,253
161,99,204,190,214
791,326,48,45,48
647,305,45,45,47
119,77,146,129,151
785,466,62,58,57
53,261,35,28,31
561,315,44,44,47
328,226,169,169,195
626,94,46,43,49
58,367,43,43,44
525,295,41,42,47
119,142,36,28,31
474,224,154,155,166
803,296,50,47,51
26,385,47,44,50
384,191,202,203,224
612,313,44,44,48
637,259,44,44,48
139,20,188,189,209
857,90,47,47,51
1188,353,236,235,253
836,295,46,47,51
1103,117,238,234,253
550,90,44,43,46
153,419,45,45,46
241,467,84,78,57
916,478,50,49,53
28,371,46,43,45
563,469,144,138,139
682,433,43,43,49
573,323,43,43,45
225,14,171,161,182
1195,339,236,236,253
159,220,197,192,213
728,231,73,51,77
733,107,50,46,51
742,259,238,235,255
896,69,50,51,54
988,106,47,46,51
117,331,34,34,34
787,61,47,48,51
967,61,58,53,54
1118,72,229,228,242
407,315,41,45,44
262,167,190,186,206
952,233,41,47,52
435,250,231,228,252
195,221,190,187,207
202,351,47,44,46
1040,34,105,87,65
1170,369,233,234,251
562,403,42,43,46
403,317,44,44,49
934,351,49,48,51
385,42,33,25,27
1123,326,226,227,245
702,352,44,45,51
1139,365,229,229,245
636,15,47,49,51
22,430,49,49,52
716,206,239,237,255
572,68,44,44,49
667,1,47,50,52
696,318,45,47,46
350,7,45,38,38
395,74,33,29,33
780,78,48,46,51
467,22,97,68,51
1148,339,235,232,247
1127,99,229,225,242
583,148,43,47,49
575,356,42,46,46
697,41,47,47,52
18,174,115,106,106
938,137,44,48,49
590,93,44,47,49
846,318,49,46,50
720,484,152,147,162
318,11,56,55,57
42,353,43,40,45
969,390,49,47,49
611,315,44,45,47
961,188,52,46,52
1173,429,236,236,249
897,351,44,45,50
941,112,48,48,53
374,210,202,202,223
1081,350,250,248,255
356,154,39,38,39
320,477,113,111,117
359,431,89,83,57
118,333,36,33,36
320,57,32,26,26
670,466,96,74,56
196,476,46,46,47
966,460,48,48,51
855,170,48,49,50
654,433,44,42,48
386,22,66,50,39
608,237,233,234,255
636,340,42,43,45
517,252,223,222,244
316,451,81,72,52
671,73,45,45,48
404,213,210,209,234
657,475,91,66,55
758,268,53,50,54
1159,216,235,234,249
1044,454,49,49,53
794,292,49,48,52
790,375,49,47,47
781,291,48,47,52
490,46,41,42,44
113,409,44,44,47
1070,230,52,54,56
1002,208,48,50,53
294,416,42,44,47
459,119,44,42,46
1178,80,239,236,254
1160,389,234,232,247
443,305,45,45,49
444,398,69,74,91
681,190,241,238,255
728,476,155,149,163
937,337,44,46,48
846,412,47,49,51
436,483,89,79,72
736,223,234,235,254
727,344,46,46,49
381,433,161,158,158
212,441,47,48,49
1183,167,240,235,253
644,176,237,240,255
393,160,38,41,46
1103,159,241,239,255
777,345,47,47,50
144,158,140,137,158
404,301,45,46,44
1132,167,231,228,244
745,98,49,46,50
1056,284,52,55,59
64,260,37,31,32
920,29,92,72,61
642,399,44,47,47
91,363,40,39,39
756,365,50,45,51
72,224,159,166,186
804,269,235,233,254
578,37,44,44,47
645,238,52,47,53
855,348,49,47,50
453,236,228,226,247
453,493,161,162,168
248,144,31,27,27
392,190,207,205,227
919,124,48,50,53
1186,164,240,236,252
546,31,44,43,47
668,483,107,80,58
949,419,43,45,50
341,344,45,42,49
1165,360,236,235,252
109,280,65,56,69
921,472,48,49,52
483,295,49,48,52
626,410,38,41,45
910,206,43,48,50
375,302,43,47,45
309,263,202,204,225
1188,294,239,235,251
162,357,43,40,46
899,309,42,46,49
1013,373,43,47,52
798,151,47,47,51
285,319,45,44,46
502,156,43,42,45
230,172,187,183,202
122,489,47,46,47
388,148,40,42,41
1083,25,188,189,219
389,431,49,47,51
287,464,98,96,67
564,362,42,43,48
878,397,43,47,51
118,149,201,191,211
322,166,41,36,41
48,316,41,34,37
53,112,151,23,37
486,345,42,44,46
398,47,33,28,27
87,361,40,39,40
681,476,110,85,61
993,135,44,47,51
753,8,51,51,53
64,253,37,28,34
803,164,44,47,51
1142,195,232,230,245
1078,491,59,56,61
235,20,177,168,190
390,284,42,45,47
43,266,27,27,23
736,346,42,43,47
1084,337,52,56,56
611,194,234,232,255
834,380,45,47,51
1054,347,51,49,52
320,299,44,42,44
362,221,206,203,224
1127,167,227,229,244
383,310,44,45,47
160,381,43,43,47
547,13,72,61,51
693,306,44,43,47
654,330,44,46,48
611,253,197,197,230
648,159,46,46,49
91,48,26,26,27
660,497,106,79,59
1075,52,74,66,63
677,153,44,45,49
623,496,108,100,93
129,358,38,40,41
1190,6,239,234,253
786,219,241,239,255
213,388,44,43,47
1061,219,45,48,54
838,360,47,47,49
143,113,38,25,30
944,268,46,47,50
1098,54,241,235,255
845,405,43,45,50
1076,212,238,244,236
1091,290,243,242,255
1016,312,46,47,54
650,82,45,46,49
147,87,152,138,158
35,438,53,46,52
956,207,47,47,51
931,475,49,50,51
472,277,19,24,24
274,398,42,44,45
524,12,62,45,40
946,50,77,60,57
1010,219,49,48,52
1024,198,47,48,55
1196,67,240,235,253
1021,47,102,79,63
142,478,46,46,49
1047,363,44,48,50
624,136,45,46,47
106,398,43,43,48
1068,363,51,50,54
669,161,46,46,50
266,183,186,183,204
1168,369,237,234,251
187,419,45,44,45
261,255,196,194,217
474,177,45,45,47
808,83,46,46,51
449,109,42,40,44
950,53,70,61,55
434,170,43,45,49
139,321,35,35,37
529,429,47,43,48
891,244,240,238,255
251,35,191,185,199
608,89,45,44,49
680,358,42,44,48
281,430,71,70,52
185,383,44,45,45
416,318,45,43,48
823,4,85,85,79
436,345,41,44,46
447,340,44,45,50
1023,441,48,47,52
986,192,47,47,49
176,152,34,35,43
1078,129,183,187,188
207,344,42,43,47
668,192,236,236,255
466,469,183,184,205
92,339,39,34,37
938,315,44,44,52
672,216,113,88,139
913,199,48,48,52
164,192,110,97,127
590,172,41,47,51
858,28,95,93,88
88,420,60,61,54
131,12,187,187,208
1083,42,59,58,63
233,488,57,53,52
921,54,87,84,75
154,261,211,208,232
1099,238,240,235,255
503,37,89,66,50
5,264,30,29,30
37,61,106,100,110
1147,112,233,231,247
532,332,44,41,45
45,234,34,30,32
882,337,44,46,49
536,207,90,86,114
966,12,105,76,62
927,14,137,91,68
1085,39,160,160,167
605,485,190,190,203
1132,326,231,228,245
640,103,45,47,48
381,490,131,126,118
868,251,235,236,255
313,254,204,201,224
980,50,87,67,57
1079,266,56,51,57
820,408,50,49,52
261,211,187,185,204
1044,215,48,50,52
1024,60,158,145,117
209,461,47,45,47
947,15,117,80,65
400,239,55,56,59
1027,425,46,47,52
386,475,60,54,50
789,271,236,241,255
678,235,238,239,255
291,74,33,29,32
972,53,77,63,57
1089,38,243,239,255
847,441,45,49,51
1023,497,50,48,53
304,466,130,123,95
131,430,47,46,48
86,192,132,132,152
154,110,32,28,29
88,13,109,99,110
374,286,44,43,49
1088,253,247,247,255
706,217,77,60,69
269,207,109,104,116
136,45,128,111,130
415,104,38,37,42
1126,127,231,226,246
1128,183,230,227,244
745,128,43,48,50
1007,85,89,79,68
613,259,50,47,51
1071,386,117,102,64
231,258,200,198,219
1160,354,237,234,250
588,44,46,46,48
862,336,46,46,51
970,286,44,47,48
809,51,52,50,53
354,47,31,25,29
752,11,51,50,52
15,213,30,31,31
12,283,37,32,34
1153,16,237,233,249
602,173,44,45,49
757,97,47,47,49
835,407,48,46,50
602,404,42,43,45
10,105,138,18,35
457,153,41,44,44
974,309,44,45,51
1166,130,239,238,254
381,196,202,203,225
702,362,45,45,46
791,5,56,50,55
169,157,35,36,44
441,306,43,45,48
161,370,38,43,46
62,480,54,50,51
200,492,44,47,47
998,201,46,48,51
370,181,198,198,218
432,249,207,213,214
166,286,35,36,41
660,281,47,43,47
825,318,47,47,48
790,84,46,46,49
1147,217,236,232,248
1028,106,50,47,54
236,379,43,43,48
702,51,46,47,51
709,219,235,235,255
66,437,51,48,50
15,271,35,30,32
1064,46,111,107,113
217,430,46,44,49
884,109,50,47,52
1,99,133,17,28
599,172,44,45,52
605,294,43,45,45
600,242,235,235,255
108,51,154,137,159
38,148,163,28,36
310,324,43,41,45
55,245,33,28,29
959,140,44,47,51
841,217,242,240,254
959,362,43,48,51
1118,184,231,231,249
44,21,62,62,64
58,286,34,29,32
672,430,43,42,48
146,75,165,149,172
256,33,182,183,205
1074,310,75,62,61
971,113,45,48,51
334,15,39,37,39
978,258,40,48,51
123,300,33,30,31
1177,160,236,235,252
332,98,29,26,31
210,347,44,41,47
620,304,41,44,47
1185,53,240,236,255
926,147,47,47,52
1111,193,238,234,253
841,310,44,46,49
996,62,92,76,63
15,292,37,35,36
48,284,33,30,35
520,131,41,45,48
971,315,46,48,49
864,282,45,46,49
308,342,44,43,44
408,79,33,35,36
625,223,238,236,255
6,103,135,20,29
1123,8,230,228,243
498,223,210,212,232
1190,57,238,237,253
650,38,44,46,49
17,442,51,51,54
999,8,129,96,73
130,322,41,31,40
608,111,43,43,46
756,482,163,155,148
163,340,41,39,43
248,141,33,28,31
207,103,80,76,91
968,131,49,47,53
777,487,161,159,171
340,145,31,34,37
961,340,46,47,53
336,333,49,41,46
606,112,43,44,47
1173,63,237,236,251
297,261,203,203,223
647,278,45,46,46
1100,441,231,231,251
635,103,44,46,49
906,135,46,47,51
398,315,43,45,47
612,456,184,187,204
716,125,49,45,49
1144,26,231,232,247
1069,2,101,80,64
980,282,44,48,49
114,285,35,34,38
159,154,49,49,55
433,298,48,46,49
498,5,100,81,63
89,455,48,47,50
411,242,77,72,89
28,386,46,45,48
957,352,44,47,48
363,424,43,41,44
583,22,48,48,50
1144,383,232,230,244
293,3,120,119,138
1189,133,239,236,253
233,347,42,44,46
541,36,43,41,47
630,113,46,44,47
947,175,42,47,48
1129,363,230,229,248
824,319,44,46,47
266,184,187,185,202
582,94,44,43,49
152,490,50,46,48
22,422,53,51,51
346,29,41,32,32
1107,212,238,237,255
1168,449,236,236,249
229,269,203,200,224
886,468,50,46,50
46,497,77,67,63
192,367,46,42,49
124,50,154,132,152
248,448,60,60,52
881,409,45,45,50
1162,54,239,237,253
972,192,47,48,52
864,448,50,47,51
79,415,55,53,47
755,183,45,47,52
342,304,42,43,44
32,457,52,50,52
275,306,42,42,47
1026,140,48,50,53
1143,453,230,228,244
1093,374,245,242,255
197,496,46,47,50
303,442,64,63,50
477,355,42,43,45
410,373,45,42,46
1003,259,46,48,52
307,296,41,44,45
1030,267,48,50,50
944,34,95,74,60
568,31,44,44,47
649,451,151,158,201
559,215,229,224,252
339,275,45,45,45
675,494,108,81,59
944,471,46,47,49
290,488,49,47,48
1055,465,50,50,54
971,426,47,45,51
454,48,40,36,41
529,102,44,42,48
1158,54,236,236,251
315,291,45,45,46
52,251,37,30,29
14,460,50,51,51
729,485,149,147,159
63,366,42,40,42
57,282,35,32,34
609,166,44,45,47
94,257,217,213,238
731,480,154,147,162
396,439,203,207,229
1066,108,48,52,57
270,140,29,27,27
963,159,46,47,52
848,92,47,47,52
1157,79,233,233,250
323,459,85,78,60
129,256,216,212,237
196,271,210,204,228
637,277,46,46,47
353,40,40,30,27
448,359,49,53,55
1025,455,47,48,52
691,0,50,50,47
784,97,49,46,51
709,274,45,45,47
365,372,43,44,45
638,274,44,45,48
1036,180,49,49,55
292,147,34,27,29
562,202,67,64,82
352,41,41,31,32
503,439,171,172,191
215,376,41,43,50
510,267,108,115,138
1108,104,235,232,247
1056,234,47,50,54
1164,76,236,235,252
550,198,103,94,132
1158,120,237,235,249
486,470,149,156,172
404,83,36,32,35
227,288,48,44,49
935,451,70,78,139
299,69,33,29,30
327,151,33,32,35
723,206,240,238,255
730,331,47,45,48
499,176,53,51,56
1143,313,233,229,245
479,352,46,46,45
309,416,43,43,49
834,194,45,47,52
433,148,42,41,45
838,76,48,47,53
923,437,50,50,54
996,209,47,48,53
972,397,47,48,51
998,346,49,46,51
1149,491,231,229,242
1033,321,46,47,50
593,228,233,234,255
914,495,177,162,124
308,138,32,26,32
820,103,46,48,50
696,446,44,43,49
1035,441,46,49,50
765,387,42,48,48
541,468,154,154,170
430,372,40,43,45
761,317,43,43,50
492,203,80,64,75
1100,19,238,238,255
1103,355,239,238,255
695,203,239,237,255
136,206,200,197,219
881,1,73,68,60
1077,168,53,52,57
467,455,182,187,205
778,299,43,46,49
1005,202,46,48,51
104,336,37,35,38
988,287,49,45,50
576,275,50,50,53
473,355,49,46,48
387,312,42,44,49
607,482,183,178,185
380,297,44,45,48
661,1,51,49,51
185,451,50,49,52
767,297,45,46,50
1001,381,44,48,50
494,206,201,200,215
394,352,42,43,45
690,133,45,46,50
1041,398,45,47,51
140,186,208,208,233
779,328,45,44,51
89,29,109,103,112
388,170,43,43,48
809,133,46,46,51
512,328,42,43,46
1002,431,50,47,50
470,243,211,211,233
651,10,48,48,52
819,77,51,47,50
823,260,184,186,218
498,8,91,68,50
499,40,89,66,51
520,197,222,219,242
837,107,49,48,51
292,144,37,27,34
1026,437,51,49,54
905,371,47,45,50
653,336,40,45,47
1154,347,239,235,248
689,436,41,44,45
932,49,115,112,106
784,275,239,237,255
663,115,44,46,49
185,454,44,47,51
204,432,46,48,49
1174,455,237,234,252
866,173,47,47,49
838,109,46,48,51
103,349,31,36,37
462,221,192,194,196
1184,68,240,236,253
183,16,156,29,41
502,253,220,218,241
630,475,188,187,200
613,480,178,175,182
584,99,46,44,44
3,123,156,19,32
211,57,42,32,34
437,290,46,42,47
1003,457,47,47,50
1185,302,241,239,255
389,394,45,44,46
419,116,39,41,41
1053,303,57,53,59
1053,329,49,48,51
860,293,47,45,49
267,408,41,43,47
176,441,50,49,50
443,495,177,179,195
269,62,45,49,56
330,243,206,208,229
361,475,80,70,62
1160,265,236,235,251
717,417,46,46,47
190,490,46,47,49
398,475,49,52,52
905,309,47,47,50
1045,316,47,49,51
668,456,87,67,51
656,298,45,47,48
670,222,105,87,135
1129,307,226,224,241
592,438,42,45,48
953,481,45,48,50
1122,415,229,230,247
999,145,49,47,51
1125,484,227,225,241
980,255,47,48,52
375,480,80,77,65
104,175,150,150,172
520,388,44,41,45
584,488,156,153,156
560,75,43,42,46
191,416,45,46,49
867,304,45,48,50
1102,196,239,239,255
272,33,184,189,205
1107,175,240,237,255
65,206,48,48,53
511,261,221,221,244
1057,160,52,51,54
8,120,153,26,37
114,99,158,27,39
455,37,55,45,42
190,322,38,40,45
468,11,120,95,72
954,171,49,49,50
1042,198,47,49,53
1110,335,235,232,251
948,276,45,47,52
1162,489,235,232,248
1028,91,52,50,54
977,109,49,48,51
921,415,46,45,46
126,244,206,202,222
282,272,46,43,46
1077,88,154,146,109
625,77,45,44,48
745,168,46,49,51
