x,y,R,G,B
975,267,48,47,52
207,140,38,30,35
1,432,49,50,51
493,15,75,56,46
962,492,51,48,50
23,250,34,34,31
190,209,106,94,117
729,380,43,46,47
591,231,234,234,255
497,385,42,43,49
562,67,46,44,48
312,490,48,47,48
1120,335,232,229,247
465,185,46,49,51
1135,73,231,228,244
731,336,47,46,48
590,366,42,44,44
504,436,168,175,191
1167,143,235,234,254
632,93,51,47,48
1127,287,229,226,241
160,390,46,43,51
999,230,48,45,54
587,395,41,44,45
108,337,36,36,37
1148,311,236,232,250
756,319,47,46,50
924,267,45,44,51
515,126,46,45,49
988,34,114,87,64
696,459,124,99,64
436,44,35,32,35
670,407,44,43,45
383,407,44,44,47
448,385,27,30,35
1049,264,47,49,54
1163,416,235,235,249
342,329,46,43,46
662,321,39,45,49
617,9,51,51,52
568,288,42,46,46
4,446,54,53,52
249,491,59,58,52
624,161,49,45,50
1085,359,252,250,255
20,250,37,31,30
631,253,40,45,47
319,99,31,25,31
758,114,45,47,49
960,235,46,47,51
933,222,47,46,52
799,205,52,52,54
980,214,47,44,49
815,7,72,66,61
29,430,51,50,54
1145,152,232,228,242
287,298,43,43,46
186,352,43,42,45
133,22,38,33,37
272,267,42,43,52
764,226,59,60,63
494,283,44,45,48
195,190,188,186,207
900,460,48,48,54
944,231,46,46,51
170,31,172,154,179
230,157,155,148,162
1195,60,240,238,253
925,130,45,46,52
134,399,43,42,46
163,382,41,43,46
1002,163,50,48,48
457,498,101,99,58
684,26,52,48,52
955,17,107,75,62
602,187,234,232,254
57,224,41,33,46
976,367,45,47,51
1030,492,49,49,52
458,262,236,236,255
754,135,46,48,52
914,373,48,46,53
579,240,234,235,255
832,212,62,55,60
905,94,48,50,49
929,311,48,45,50
590,385,42,44,47
871,462,48,48,51
437,158,43,44,44
948,310,42,45,49
105,16,115,109,119
486,31,73,58,47
1106,357,237,235,252
372,148,36,38,42
355,309,44,43,45
375,341,41,42,48
1135,388,229,225,243
1174,125,240,236,253
162,11,160,141,160
613,90,43,43,48
790,272,170,169,235
534,170,47,46,51
118,400,48,44,45
463,311,22,22,27
159,195,96,82,100
166,135,102,108,125
121,200,216,215,241
550,209,98,77,98
643,98,39,46,47
335,145,34,32,34
45,484,50,48,49
751,459,49,49,52
747,292,45,44,46
386,334,41,41,46
405,223,215,215,239
1000,495,49,50,50
946,233,47,45,51
4,334,45,41,47
934,394,45,44,48
179,444,70,67,60
658,483,95,72,53
902,252,243,240,255
49,20,61,60,67
810,232,211,209,201
634,247,48,48,50
195,98,111,115,131
445,322,46,45,48
947,474,47,47,51
334,304,40,44,45
763,68,46,47,51
766,415,48,48,49
192,238,197,193,214
1028,81,91,77,65
11,496,69,62,57
1086,399,200,195,228
908,20,154,131,106
1067,223,54,49,56
449,289,46,46,48
10,204,28,30,31
659,412,43,44,46
586,20,53,54,53
183,430,50,50,53
637,79,49,44,48
275,217,189,188,204
826,215,240,238,255
330,491,137,138,151
1099,309,239,238,255
4,460,49,47,53
564,300,42,44,47
460,276,232,231,254
1078,117,242,242,240
169,184,196,192,213
1146,130,236,231,247
195,130,35,36,40
414,499,205,209,227
1066,461,50,51,57
1078,145,56,55,60
279,205,57,56,69
532,182,227,224,246
862,252,244,240,255
1012,404,51,49,54
1131,187,232,230,244
250,223,188,186,198
100,285,44,32,37
503,36,88,66,51
212,439,48,46,48
36,476,44,47,50
546,240,228,229,253
575,401,43,44,46
1099,232,237,236,252
499,395,41,40,45
815,339,43,46,48
638,266,42,45,48
124,328,28,33,36
21,94,123,94,75
364,271,54,49,63
873,106,41,47,53
1018,111,49,49,54
614,3,50,49,51
613,228,233,235,255
877,329,44,45,50
821,357,44,46,47
450,151,45,43,44
78,39,116,110,117
195,488,43,44,48
738,441,40,46,46
446,179,45,46,52
438,233,231,228,250
867,211,51,48,52
696,157,45,47,49
127,226,198,196,211
858,178,46,48,52
302,423,40,42,45
207,275,208,206,229
319,297,45,41,46
673,226,228,235,255
450,393,25,26,27
422,230,223,227,247
802,56,47,48,49
337,331,43,44,43
869,407,48,45,52
129,10,187,185,206
1145,404,233,229,245
125,169,227,224,249
858,127,45,47,50
1066,175,53,51,55
1003,291,49,47,53
874,444,47,48,53
704,302,49,46,51
1022,336,49,48,51
770,400,43,45,52
749,20,48,52,53
295,69,33,28,33
12,227,35,29,33
463,0,70,56,39
502,350,41,41,46
1179,358,242,237,253
554,66,47,42,49
1017,23,102,79,62
997,404,46,47,50
1033,223,45,49,51
1015,444,47,47,53
981,222,44,46,51
412,396,42,43,47
212,68,38,30,34
760,201,58,53,61
527,268,66,53,78
416,324,43,43,46
1172,459,239,232,249
708,92,48,46,49
1104,418,240,237,254
997,48,110,83,64
280,285,43,44,48
609,200,231,232,254
894,241,241,240,255
989,383,46,47,51
1098,16,237,237,249
1195,418,237,233,250
1007,260,46,47,51
819,182,48,46,52
982,333,45,46,49
191,18,158,28,43
659,406,42,44,45
1104,206,242,237,255
684,407,44,45,48
997,387,46,47,51
424,481,126,86,76
27,62,110,98,114
93,364,41,39,41
924,460,45,48,50
673,365,43,45,45
377,109,33,34,34
208,272,205,205,225
1070,427,102,78,61
1070,400,47,52,55
424,287,45,45,49
857,24,91,89,88
387,377,44,43,47
976,2,110,81,63
516,32,63,61,64
178,183,191,187,209
295,207,188,186,208
36,352,44,40,45
147,238,201,200,218
1189,407,238,234,253
300,390,42,44,47
156,232,195,194,220
472,458,181,183,203
844,241,61,60,63
919,104,50,47,54
1029,209,50,49,55
989,79,63,58,57
110,105,159,31,36
156,257,210,208,228
370,328,40,42,46
1153,129,237,234,252
758,410,46,44,49
835,72,48,47,53
912,129,47,48,51
385,188,205,203,225
1100,197,242,240,255
349,30,40,31,32
1065,385,51,52,54
603,322,42,44,44
617,147,42,47,45
876,251,63,59,66
168,124,118,123,137
579,116,45,43,47
72,139,178,121,138
564,273,47,47,54
130,448,51,51,52
431,466,62,59,66
621,72,47,42,47
520,250,222,221,242
699,274,44,45,46
1015,401,47,47,50
1131,324,233,230,245
755,319,44,45,48
167,310,37,37,41
1066,495,55,53,57
982,133,45,47,51
1029,382,49,48,51
602,139,43,44,48
828,434,44,46,51
873,328,47,45,47
486,247,202,202,219
570,385,45,40,45
137,336,40,37,41
855,386,46,45,49
603,480,168,166,172
40,463,48,50,53
837,341,47,46,52
1109,334,236,232,251
146,396,44,42,48
454,180,49,46,51
1050,172,49,49,54
1172,185,238,236,253
906,211,46,48,53
393,16,36,25,28
283,375,44,42,46
70,230,44,43,53
372,381,41,45,47
448,114,43,41,45
145,200,52,43,51
176,307,40,39,40
819,199,48,48,48
305,73,30,27,28
623,358,43,44,47
227,290,44,42,47
901,363,44,45,47
950,480,44,48,50
865,54,104,87,65
899,346,45,45,50
828,422,51,49,50
336,481,140,137,153
691,297,44,45,45
499,382,42,42,45
866,309,46,47,51
80,274,38,36,38
915,451,63,58,71
1068,161,51,51,54
747,390,44,45,46
427,89,41,39,39
459,189,224,225,244
715,406,45,43,50
584,366,42,41,45
460,71,42,43,44
614,358,39,43,47
270,170,186,183,202
208,246,195,195,216
912,142,49,48,51
823,117,47,48,51
648,89,47,45,46
219,182,187,182,202
472,325,51,54,58
494,335,42,42,47
24,438,50,48,49
18,209,36,31,33
954,100,46,47,51
528,79,42,45,48
844,182,43,46,50
894,282,48,47,51
1183,338,237,235,250
730,281,43,43,48
1152,70,235,234,250
479,98,42,43,46
310,190,189,188,210
397,438,193,202,223
796,282,47,48,53
784,428,46,47,51
669,52,44,47,49
894,110,41,49,50
407,129,40,41,40
76,222,173,191,195
40,98,36,31,33
463,117,39,43,45
402,146,42,41,44
21,408,42,46,47
893,169,46,48,52
88,313,34,33,32
739,32,49,49,51
1195,178,239,236,254
786,411,48,48,50
259,83,42,38,42
1030,3,111,80,65
559,265,232,230,253
954,45,106,79,61
50,56,110,104,114
206,187,189,186,203
434,317,43,45,46
95,87,151,25,30
34,301,38,33,36
205,282,206,207,229
269,357,42,44,48
851,480,169,156,103
1128,336,230,226,242
31,150,164,32,40
471,127,46,43,47
429,251,91,71,83
967,321,47,47,50
916,414,46,43,46
937,478,46,47,50
1084,33,250,249,255
343,106,30,30,27
1036,475,46,47,52
790,109,46,49,46
527,203,177,176,174
1188,355,238,235,249
255,381,43,42,46
1115,182,234,229,248
997,271,44,46,49
1032,226,46,48,52
1183,16,240,236,254
166,422,51,49,50
620,92,46,43,49
348,447,70,72,52
176,303,41,39,40
420,245,221,223,245
1111,136,236,232,252
745,32,49,49,51
658,333,41,45,49
196,314,41,41,44
590,269,229,233,255
387,376,44,42,46
697,32,51,51,57
242,167,192,185,208
515,409,40,43,44
59,127,150,24,33
454,177,46,45,46
386,45,35,25,29
808,267,59,54,79
1125,314,224,223,240
683,21,52,50,51
662,8,46,50,52
617,88,46,46,47
143,217,197,192,214
408,172,42,43,48
11,355,46,46,47
919,203,47,46,49
781,122,46,47,50
498,49,40,43,43
886,94,47,47,52
456,101,43,44,43
750,170,48,45,51
67,23,42,32,43
1161,398,236,233,250
535,373,43,40,43
778,394,46,46,49
992,122,49,48,51
257,390,42,44,48
1050,281,218,222,255
925,5,187,157,120
796,43,49,51,52
367,113,32,33,34
621,20,54,50,50
1155,265,236,234,248
1036,98,53,49,56
917,319,46,44,49
314,376,38,43,45
346,36,37,28,30
655,349,45,44,48
1001,316,45,47,48
234,416,46,43,47
1100,261,237,237,254
429,270,232,230,252
26,76,111,102,113
789,174,47,46,49
31,14,225,226,245
363,467,71,66,60
695,14,52,50,54
87,437,48,47,50
1038,490,49,49,52
700,10,48,50,50
221,88,162,156,173
1178,206,240,236,253
51,279,35,29,31
206,90,112,114,127
243,102,46,37,43
318,463,115,107,101
1098,135,237,236,255
143,359,42,41,44
307,185,192,190,209
412,53,33,28,33
145,231,192,193,205
1167,266,238,237,252
1167,436,238,234,251
1177,166,235,237,254
462,124,42,41,45
610,217,187,179,195
1107,486,229,230,246
584,431,43,44,47
246,493,54,54,52
441,7,32,28,31
356,488,60,54,50
49,69,108,102,103
746,122,49,46,50
528,3,64,41,32
38,393,46,46,48
1063,419,51,49,54
5,455,51,51,53
1008,253,49,47,51
44,63,113,105,113
866,43,102,98,93
498,295,48,46,47
931,464,43,47,50
260,214,189,185,203
638,323,41,44,47
646,63,48,44,47
58,140,157,29,37
980,340,52,46,52
399,218,202,199,214
722,272,47,45,50
896,315,46,45,49
929,133,47,46,53
980,246,45,46,52
450,433,128,116,121
350,237,82,79,85
984,303,45,48,50
602,414,40,44,48
735,316,47,47,50
1187,401,234,234,251
73,45,117,108,115
87,282,34,30,32
1,386,50,44,47
130,277,215,214,239
650,30,47,50,50
657,396,46,43,50
735,351,42,44,47
1088,453,240,241,255
143,237,199,196,208
1024,184,48,45,54
251,228,192,187,206
701,95,45,46,47
269,51,47,49,53
121,55,155,138,162
604,13,50,49,48
939,349,49,49,53
719,353,41,44,47
1116,265,233,229,247
934,413,49,45,52
940,276,44,45,49
1102,178,242,240,255
962,476,48,46,51
608,414,42,42,47
1143,271,232,230,244
995,38,118,91,69
984,40,103,80,60
540,317,37,43,44
358,192,200,198,219
413,228,226,225,246
744,269,50,47,51
15,155,168,28,37
405,253,227,226,242
956,462,45,47,51
1081,243,63,56,66
126,124,193,180,203
544,157,45,42,48
731,379,40,44,48
1177,420,237,233,249
515,69,32,29,28
608,276,46,45,45
137,387,44,42,45
496,147,20,18,20
998,40,115,89,67
308,139,35,27,30
241,52,125,128,147
106,306,39,32,38
503,142,34,37,38
1049,285,234,235,253
322,152,31,31,35
683,490,116,86,64
832,201,48,49,52
481,129,45,43,45
632,75,44,45,47
503,66,62,62,66
154,75,156,145,165
935,232,42,47,52
1187,121,241,237,254
295,104,33,23,29
529,68,48,43,46
1071,269,50,52,57
0,244,35,26,33
926,356,47,48,50
727,53,47,47,51
1076,380,58,57,60
359,121,33,30,36
136,288,38,34,38
737,491,117,109,110
770,360,46,44,48
935,78,49,47,52
365,476,65,60,53
593,54,44,44,47
225,3,172,156,178
52,87,194,190,210
281,207,143,137,143
764,297,49,46,50
566,332,42,43,47
947,218,45,48,52
497,146,20,21,24
1097,260,236,234,253
1029,301,48,49,51
927,447,81,66,64
581,174,48,47,49
1056,4,100,79,80
405,18,38,28,30
1081,226,166,172,192
644,91,45,45,48
685,392,76,84,60
338,14,38,35,39
1082,39,101,105,111
34,22,74,68,73
807,138,46,48,51
561,389,45,41,46
207,349,38,43,47
357,95,26,27,30
930,488,56,52,54
926,493,174,160,104
1104,486,231,230,246
589,151,45,45,46
591,348,43,42,48
448,170,48,41,48
1100,176,244,241,255
316,403,41,45,46
959,33,91,70,57
655,318,45,44,51
347,86,34,25,26
281,106,33,27,29
839,471,48,48,53
483,277,48,54,57
112,316,39,36,39
745,437,45,44,49
298,250,199,198,219
1017,13,104,81,65
1102,327,238,239,255
14,486,48,49,52
1193,17,240,237,254
1099,229,239,239,255
386,37,37,27,28
637,84,50,47,50
1030,479,51,47,51
783,247,241,240,255
470,476,175,182,198
691,359,47,46,52
304,400,41,43,44
512,11,76,61,49
627,465,144,142,152
846,26,92,87,82
236,219,189,185,202
785,481,155,149,169
337,58,32,22,27
108,143,199,182,204
720,268,46,47,50
138,268,211,211,235
428,413,43,45,48
172,444,46,49,49
53,411,47,45,47
743,245,240,240,255
989,155,48,47,51
670,92,42,45,46
268,464,104,95,65
742,87,47,45,50
954,294,49,46,52
960,0,99,82,74
651,33,49,49,51
116,337,36,37,37
53,46,112,102,114
18,159,169,28,36
105,12,115,108,115
610,451,179,182,205
251,98,40,34,42
1184,334,238,237,253
385,199,206,205,226
479,413,46,44,46
80,233,53,56,60
171,239,51,43,48
50,330,36,38,39
249,65,45,38,51
186,295,38,38,42
1101,396,237,236,255
819,492,158,152,146
96,212,216,220,248
1120,260,230,228,243
124,175,208,207,229
775,220,239,236,255
763,305,45,46,46
646,368,44,44,46
563,216,233,228,252
48,331,40,38,37
373,31,33,26,29
437,405,92,87,91
883,376,41,44,47
694,223,238,236,255
521,478,113,109,88
312,344,43,42,45
608,24,49,50,51
881,241,78,63,94
224,310,44,42,44
102,157,46,24,50
94,466,83,75,70
868,141,48,47,50
813,80,48,46,48
364,288,42,43,46
1099,360,246,240,255
819,175,48,47,48
438,34,38,35,39
46,470,50,47,48
700,287,47,43,46
593,385,41,42,45
1166,116,239,236,252
1082,141,52,53,57
1115,24,236,234,251
2,425,52,52,57
633,100,46,45,50
26,463,47,51,52
1163,140,234,235,252
199,156,33,28,30
415,257,227,223,244
93,459,51,48,50
369,467,61,58,53
920,49,97,94,89
984,308,48,48,51
274,382,39,43,46
732,54,47,46,50
362,178,197,197,216
265,381,42,42,44
684,433,42,44,47
707,304,43,45,46
320,449,93,83,58
821,347,43,46,51
791,220,241,240,255
127,240,57,38,61
396,257,212,215,238
1126,94,229,226,243
742,283,48,46,49
337,269,74,67,89
574,291,44,44,45
525,229,222,221,244
742,115,43,47,52
1034,186,48,49,53
450,252,119,98,127
674,66,41,45,50
870,146,43,48,52
568,416,39,41,44
1187,157,242,237,255
1192,222,239,236,254
674,213,68,56,58
61,257,36,32,35
113,63,154,135,160
459,40,59,48,45
880,277,47,51,50
462,298,67,69,70
243,294,39,44,46
504,89,64,61,61
71,48,117,106,118
267,105,31,29,32
1055,235,48,50,50
932,153,47,47,52
519,290,45,44,48
511,192,213,215,235
279,194,186,183,204
266,169,189,186,206
865,197,46,47,52
559,201,222,230,249
973,20,100,77,61
349,220,201,201,223
832,199,49,48,51
1037,300,225,230,221
124,232,195,190,212
537,160,44,44,49
1176,205,239,234,253
220,331,42,44,45
698,336,47,44,51
622,372,45,42,46
376,84,31,29,32
465,45,39,40,40
593,85,40,44,47
177,89,36,29,31
1132,1,228,225,244
944,4,131,87,68
509,225,220,222,240
1131,87,230,226,245
768,490,161,157,167
925,185,54,49,56
467,310,35,31,27
542,329,42,44,44
51,369,44,43,45
342,242,204,202,226
246,230,53,47,65
648,203,237,235,255
68,70,31,29,31
459,167,47,45,46
214,498,56,59,53
92,428,48,49,50
1076,415,56,53,57
746,19,49,51,52
497,110,46,44,47
1090,176,65,67,68
242,475,87,79,61
544,358,39,45,44
444,382,66,68,64
652,429,43,44,45
1129,8,232,229,244
47,437,50,49,50
1015,311,44,46,50
1174,189,240,234,248
286,408,47,44,47
208,369,42,42,45
530,190,222,223,245
1131,384,229,228,243
705,374,43,44,47
814,347,42,44,51
579,287,47,46,47
226,445,44,48,50
844,375,46,47,47
1063,20,94,74,65
477,110,44,43,46
926,71,73,73,62
1109,378,235,234,252
746,72,43,46,47
552,62,45,45,47
1013,245,44,48,50
618,474,186,183,192
694,115,50,44,49
1071,21,61,58,61
858,117,46,46,51
263,3,185,179,193
237,402,43,43,48
1129,301,228,228,244
641,449,195,203,225
189,284,57,48,72
261,359,45,42,46
183,358,42,46,45
114,165,155,146,172
841,27,85,86,79
528,96,46,43,47
816,434,44,45,50
459,153,45,44,45
168,8,155,139,161
448,15,52,44,38
397,368,39,43,42
458,346,21,21,18
877,443,58,63,65
662,282,46,44,51
918,96,46,47,51
296,418,45,44,46
1144,461,225,225,244
107,468,45,49,50
912,340,44,46,50
766,140,45,45,50
920,74,47,50,51
512,233,220,219,238
405,22,41,32,32
527,311,43,42,47
266,485,85,70,52
289,488,51,49,48
924,225,49,47,51
434,454,46,47,52
43,55,109,99,110
220,347,43,43,45
88,328,39,34,36
704,314,47,47,51
414,269,229,224,248
209,251,198,195,215
999,198,46,46,53
68,326,37,34,34
593,321,42,44,48
651,391,50,49,53
204,227,190,186,207
482,187,48,46,53
1016,249,48,47,51
197,171,190,186,202
480,297,50,51,56
462,7,96,78,60
878,498,169,160,113
1064,185,50,51,57
629,458,181,186,204
462,371,56,57,61
1143,211,234,233,249
1113,168,235,232,251
148,86,152,141,161
479,435,183,187,210
833,345,46,48,49
471,216,56,55,57
731,187,215,215,234
897,413,45,46,51
568,24,49,48,46
983,195,47,48,52
91,38,92,88,90
323,82,31,26,26
554,477,145,142,150
800,141,45,47,50
755,192,45,48,53
579,303,43,43,46
1125,290,227,225,245
727,145,46,46,49
857,117,47,46,53
152,233,46,41,45
846,53,77,67,58
1186,97,239,237,254
501,246,196,193,205
75,265,41,36,39
39,481,48,48,51
765,472,164,159,175
1015,489,45,49,53
234,120,32,29,33
1060,349,47,49,53
528,445,131,128,132
317,61,33,26,30
45,341,39,40,39
296,277,43,44,47
680,241,50,53,57
27,324,39,38,43
142,119,195,190,202
749,495,156,149,136
37,35,231,229,253
871,395,43,45,48
1186,14,239,236,252
343,368,42,42,48
17,138,159,25,36
602,371,40,44,46
1128,498,228,226,241
931,462,50,47,51
368,113,32,32,34
577,355,41,43,46
738,396,41,47,51
627,210,235,231,255
928,114,48,48,51
956,29,88,66,61
526,488,110,106,77
983,80,60,57,58
373,474,63,56,53
942,425,49,45,52
1165,289,236,235,252
1124,381,229,229,246
1049,434,47,48,50
691,305,41,43,46
1043,401,47,48,51
483,2,48,43,44
721,342,46,45,51
124,274,216,213,239
413,370,44,41,46
656,369,42,44,48
589,208,231,232,254
844,178,49,47,49
339,161,38,35,39
334,376,40,43,47
795,211,240,239,255
211,128,37,35,40
337,65,35,28,28
441,26,50,40,39
888,258,240,239,255
527,471,157,157,172
1166,351,237,235,251
1102,435,236,234,254
811,431,46,45,49
687,27,48,50,51
826,483,174,164,181
822,426,44,49,51
628,146,44,45,48
694,483,123,98,69
692,99,44,45,50
1129,211,233,228,245
174,399,43,46,47
1085,61,253,251,255
464,3,59,46,37
472,328,53,52,56
77,52,134,132,141
545,374,42,42,49
601,60,46,46,47
547,419,42,39,47
299,416,46,43,47
399,180,40,46,49
1106,95,234,232,250
207,158,37,29,32
979,203,47,46,52
822,448,46,48,52
1085,372,70,69,61
496,185,191,189,203
632,348,44,45,47
203,304,35,41,42
823,479,165,168,179
1176,324,239,239,251
517,381,42,41,45
849,416,50,51,54
502,327,41,43,47
904,400,45,46,50
575,90,44,45,49
579,482,168,158,155
903,193,49,47,51
254,315,49,45,48
186,466,50,50,53
772,377,42,44,46
187,39,164,39,50
955,135,47,48,51
742,122,48,46,52
499,431,118,113,98
982,412,52,49,50
1158,67,239,234,251
293,275,45,42,46
1186,113,240,237,250
639,383,146,146,144
578,289,43,43,50
588,199,163,160,200
629,249,46,47,47
131,75,158,140,165
447,131,43,43,44
264,440,59,59,53
462,186,49,52,56
61,191,38,30,31
94,367,33,39,43
1100,227,238,237,254
472,471,181,181,190
268,391,41,41,47
821,454,47,45,50
282,106,33,29,33
470,190,224,225,243
590,255,234,235,255
228,254,199,197,217
1084,318,250,250,255
1056,302,232,237,237
59,276,36,30,33
560,195,227,225,250
104,338,34,33,37
829,235,77,47,108
665,216,168,165,144
565,390,44,43,47
78,270,37,33,37
13,389,44,46,48
1061,149,46,49,52
136,290,41,35,34
367,142,42,38,42
280,417,43,44,45
614,440,49,47,53
724,297,48,45,50
412,159,41,44,43
1159,139,237,235,250
586,429,44,45,47
160,224,195,194,215
609,115,43,45,48
316,407,45,44,48
69,389,46,44,49
1050,453,48,50,52
724,247,242,237,255
223,137,31,29,33
780,214,246,241,255
638,403,42,44,48
439,477,118,110,95
120,108,159,34,40
553,173,48,48,51
9,414,53,50,53
682,462,107,82,61
117,294,34,33,34
862,187,49,46,52
398,78,30,31,34
624,411,42,46,46
619,115,42,43,46
710,27,78,61,55
1128,220,229,227,246
926,196,46,48,49
917,17,100,68,60
806,434,48,46,52
601,117,45,44,49
297,493,47,46,47
33,292,35,34,35
401,96,34,37,38
261,437,59,61,55
875,49,101,100,91
30,328,37,37,42
220,284,110,111,140
605,328,44,42,44
834,27,79,80,69
167,422,48,49,50
478,385,46,43,48
558,0,146,95,84
777,46,49,48,51
483,23,66,52,45
827,371,49,48,52
477,49,40,39,42
87,150,161,30,41
803,233,241,237,254
598,244,235,235,255
534,110,40,45,47
615,138,44,47,48
4,461,49,49,51
825,385,47,44,48
786,481,153,148,165
1078,180,245,243,255
610,377,41,43,47
204,290,40,43,44
742,56,43,45,49
605,430,43,46,46
973,79,60,57,56
288,111,32,28,28
50,196,106,100,111
896,458,47,47,50
6,30,222,222,246
504,388,45,38,46
916,347,43,46,49
1179,273,239,237,251
631,432,40,42,46
755,420,44,45,48
807,122,48,46,50
800,410,135,147,183
464,65,41,41,43
157,371,39,41,43
688,280,46,46,47
1078,297,53,52,57
1055,203,53,50,55
997,249,47,48,49
1084,417,69,66,65
346,487,62,56,51
580,431,43,44,45
627,487,105,100,96
936,242,46,43,51
607,280,43,44,47
416,31,35,31,33
394,416,43,43,46
98,427,55,51,51
587,388,43,45,46
692,327,41,44,48
895,20,91,82,78
243,443,54,54,50
622,345,41,45,45
1156,108,233,232,247
509,43,49,47,45
894,37,104,101,104
520,251,225,224,247
485,457,171,171,191
482,466,177,179,196
1199,300,242,237,254
1102,15,238,237,255
1026,149,48,50,52
636,382,45,46,46
746,2,49,49,51
367,112,36,33,35
754,67,50,50,51
762,105,45,45,50
440,130,42,42,45
276,60,47,45,52
714,344,45,46,45
1048,13,72,66,58
476,343,46,47,50
147,303,36,36,37
562,330,40,44,45
138,431,48,47,47
874,273,48,49,53
421,109,42,39,41
163,67,136,121,141
58,302,36,32,35
1034,213,50,48,53
814,325,43,45,50
505,237,128,138,166
359,245,175,179,196
1010,93,48,49,54
438,215,202,200,214
551,333,41,42,45
770,457,45,47,50
645,292,45,44,51
606,43,44,45,48
675,346,45,44,48
141,201,194,190,205
1021,294,47,48,53
704,272,42,45,50
830,226,240,238,255
599,481,176,173,182
734,56,49,46,49
239,52,140,138,156
686,263,46,44,49
1121,186,232,230,246
627,94,45,45,49
988,241,47,47,48
666,461,91,69,56
1090,222,252,252,254
48,175,170,31,40
1105,21,236,236,255
1113,75,233,230,249
277,318,41,42,46
852,455,48,45,50
765,338,42,45,48
901,358,48,46,48
1037,270,58,53,55
324,432,66,61,51
270,99,33,29,30
1011,394,48,45,51
1110,109,231,229,249
205,53,58,35,47
794,107,48,48,51
1144,462,225,224,242
609,194,236,233,255
140,54,142,126,147
709,231,216,215,234
811,292,46,46,48
260,50,158,159,178
266,396,40,44,48
850,403,45,45,48
1138,170,231,227,244
1026,233,63,55,57
801,82,43,46,49
733,408,48,45,49
1192,156,237,235,253
894,78,49,48,51
377,303,45,44,45
1080,70,60,60,63
203,78,208,199,218
927,135,48,48,48
608,92,45,44,47
62,215,95,86,93
49,235,33,29,31
533,138,44,44,48
379,24,36,25,29
1044,383,44,48,52
1087,427,245,236,250
1183,181,239,236,253
567,453,140,134,143
1175,437,233,232,250
632,50,44,45,47
490,185,40,31,31
189,486,44,43,49
333,191,190,189,209
456,176,46,45,49
472,161,46,44,45
898,97,47,48,50
905,15,118,85,79
907,302,46,45,50
604,225,236,236,255
385,273,51,49,51
253,410,43,43,48
277,128,31,28,28
1198,187,238,235,252
305,156,38,32,33
1060,477,48,48,53
378,238,211,210,234
694,462,120,96,66
142,243,96,93,94
356,479,83,78,68
959,27,97,75,59
