x,y,R,G,B
1172,152,241,236,249
947,339,46,47,49
713,237,243,238,255
327,442,61,59,52
449,17,65,52,39
539,54,44,43,45
1118,224,232,229,246
498,154,30,33,35
715,435,44,44,46
856,206,50,50,53
142,379,45,43,46
737,375,44,44,50
963,281,45,46,50
446,255,230,230,244
73,393,44,45,47
1102,22,237,237,255
346,186,197,192,212
728,452,48,43,48
30,172,173,36,43
34,7,229,226,251
2,195,25,25,26
801,235,239,236,255
488,165,53,54,58
575,386,39,44,47
1190,398,237,237,252
224,328,39,43,45
158,281,214,211,230
332,369,40,42,45
897,382,45,46,48
232,264,202,199,217
377,86,32,27,30
247,478,86,80,58
79,391,41,43,45
418,85,36,37,38
416,18,34,28,28
542,450,134,128,141
810,286,49,47,50
446,228,229,230,252
24,50,64,61,65
749,1,45,50,51
48,472,45,47,49
68,94,152,23,29
859,171,47,45,50
1140,322,231,230,242
933,111,47,46,52
635,311,42,42,47
585,406,41,40,44
375,422,41,44,47
283,267,57,45,62
868,78,46,48,52
159,341,41,39,42
278,268,47,48,51
449,118,42,41,46
549,103,41,44,45
567,468,156,151,157
596,397,43,42,46
676,472,107,77,54
108,79,147,133,155
1059,278,59,53,62
915,479,52,50,54
727,425,42,45,49
93,415,42,45,50
1013,277,49,46,51
419,364,46,42,45
563,108,38,43,46
707,461,121,106,80
960,480,48,46,52
904,430,170,169,166
1149,330,235,232,249
586,44,43,45,47
1133,460,229,228,242
763,336,46,47,48
838,307,47,47,52
30,372,44,42,45
80,254,215,212,238
103,396,46,44,47
491,234,75,69,90
777,26,52,49,54
528,236,69,65,73
391,269,214,216,240
277,467,86,76,55
444,450,140,113,119
1005,495,51,48,53
99,134,159,31,37
352,27,41,31,31
791,466,53,51,53
720,254,238,236,255
442,316,41,45,45
849,260,241,241,255
955,479,49,49,49
135,480,49,49,50
151,215,194,192,215
194,226,191,188,207
1013,234,44,47,52
642,348,45,42,48
1100,397,240,237,255
1176,291,239,237,254
1035,158,50,50,54
990,494,49,47,55
671,180,237,235,255
577,134,44,43,47
121,67,158,143,165
738,495,117,110,82
999,480,47,48,52
301,394,46,43,47
585,51,45,44,47
1062,380,53,49,53
729,43,51,49,53
242,350,41,44,45
25,367,44,46,46
830,356,44,46,50
844,304,46,47,51
545,280,47,45,49
402,443,196,201,216
386,164,42,42,42
725,362,45,43,48
950,358,48,47,51
179,275,211,211,233
172,198,90,76,95
48,358,40,43,46
1149,69,232,231,246
688,192,238,237,255
221,1,166,150,174
897,408,45,46,51
1088,135,67,66,64
979,373,45,45,50
497,478,106,99,66
995,407,50,48,51
46,132,151,23,29
174,0,172,152,170
1155,175,238,234,251
667,280,42,46,49
326,166,40,37,40
1052,255,51,49,52
686,491,117,85,61
952,107,47,48,52
598,71,46,44,48
705,32,59,53,55
300,266,188,188,216
1117,495,229,227,245
838,319,46,48,51
205,68,39,32,36
1069,151,51,51,57
162,67,135,121,140
718,205,237,234,255
212,98,102,100,121
1007,276,47,47,52
1014,358,49,47,51
931,81,48,47,50
498,466,167,163,170
504,31,90,64,51
283,216,190,187,207
51,339,37,34,40
123,331,37,35,38
743,58,46,46,49
152,421,51,48,51
358,81,32,25,28
1043,402,48,48,50
724,69,45,48,51
11,33,230,224,246
365,162,39,39,43
115,106,160,28,36
93,360,42,40,40
607,435,45,44,47
868,58,100,83,64
149,93,146,135,153
200,391,43,43,47
822,81,48,46,51
1170,388,232,235,250
1078,230,54,53,58
545,213,227,229,251
293,70,36,28,33
201,448,48,50,51
403,216,206,209,229
44,450,49,49,52
90,262,66,61,89
346,79,32,27,26
584,49,43,43,46
339,90,34,27,29
266,356,43,44,47
384,175,45,44,51
394,315,41,43,47
1082,61,251,249,255
469,393,44,44,47
207,360,46,43,48
1119,118,231,230,245
1036,226,46,47,52
341,152,33,34,39
52,331,36,37,40
298,420,42,45,46
368,168,44,42,44
648,247,46,48,49
664,362,47,44,49
196,131,33,38,38
151,42,147,131,152
519,318,40,42,45
538,499,152,141,115
119,296,36,33,32
115,397,43,45,46
379,408,46,45,46
204,65,35,28,31
915,340,46,46,51
602,299,47,47,46
52,439,53,47,50
1116,40,233,230,248
741,34,50,50,53
571,476,117,109,93
789,215,240,239,255
625,53,43,45,49
479,176,49,45,50
623,478,176,177,189
1165,48,240,237,253
697,406,43,43,48
411,70,35,34,35
1175,32,237,238,252
721,430,45,44,49
111,438,65,65,64
1193,303,238,236,252
1145,414,234,231,243
457,360,25,24,26
19,1,228,225,250
620,298,47,43,50
633,397,43,43,48
1178,285,239,236,255
314,14,50,50,53
788,459,48,48,49
867,397,47,45,49
293,206,125,110,135
978,370,46,46,49
690,35,48,49,52
1076,359,242,243,255
1026,65,107,93,81
1041,148,49,48,54
328,492,134,137,151
667,218,236,233,255
125,185,218,219,245
403,299,41,44,46
649,111,43,47,47
1175,178,242,237,250
1037,115,48,48,50
1121,347,230,229,246
372,199,198,199,219
102,300,37,35,38
831,479,171,166,172
523,277,43,45,47
23,255,33,25,31
323,497,73,72,72
481,151,42,44,50
522,190,222,222,246
552,357,41,41,46
294,40,52,52,56
478,5,58,48,41
975,117,47,45,50
115,470,47,47,49
682,376,43,44,47
342,156,34,36,39
861,132,51,48,50
117,482,48,47,51
588,303,43,43,46
1129,194,229,227,243
158,269,211,207,228
299,366,42,43,48
31,430,50,50,54
813,205,46,49,50
876,494,164,154,105
997,496,48,48,54
227,211,183,184,198
1008,42,104,81,61
426,147,41,41,46
468,100,40,43,45
394,29,55,43,32
470,1,59,51,41
531,130,40,43,46
875,126,47,48,51
679,195,237,236,255
871,360,45,43,49
522,399,43,41,44
960,403,41,45,49
192,493,45,46,46
320,54,33,25,30
1150,350,231,232,246
1067,67,93,81,68
50,36,67,61,74
871,218,64,58,65
603,192,232,231,255
225,379,44,44,47
1187,228,239,237,253
1056,196,51,49,54
198,303,43,40,43
1096,340,243,240,255
673,310,48,44,51
768,406,69,60,81
162,74,151,138,158
240,101,45,35,42
1077,91,154,150,114
467,128,42,42,47
18,339,43,40,42
1052,491,53,49,53
466,158,43,43,47
351,458,71,66,52
1187,295,239,236,254
258,302,43,43,46
554,377,41,43,44
20,88,123,110,113
877,12,90,84,81
110,110,161,49,64
929,71,78,77,69
691,313,45,44,49
1196,401,242,238,252
938,261,46,48,50
867,15,101,97,92
1145,197,234,231,246
104,69,137,120,142
451,281,46,47,51
167,460,50,50,50
571,148,48,42,48
293,327,43,44,48
1133,358,231,228,245
982,158,44,46,52
13,130,158,25,33
513,32,70,55,49
999,32,119,90,70
217,340,42,41,45
1129,417,230,228,245
369,278,46,45,49
249,495,51,51,47
982,34,103,78,61
1038,207,47,49,51
721,117,48,46,51
478,437,179,185,205
726,209,239,236,255
511,36,79,60,51
581,78,47,45,46
966,79,58,51,57
845,171,47,47,51
984,499,47,51,54
72,131,156,28,40
318,2,50,50,45
115,61,156,137,162
1132,204,231,229,247
1069,346,52,53,57
1100,284,237,237,255
371,387,43,44,44
7,69,105,96,109
736,195,239,236,255
419,120,43,41,45
1111,372,235,232,253
870,25,104,101,98
329,297,43,42,44
665,359,44,45,48
458,257,215,216,228
961,483,44,47,47
1154,434,234,231,244
1087,330,162,156,102
215,344,44,44,46
467,347,55,55,57
402,416,45,45,48
378,493,81,72,53
627,105,43,46,47
693,257,44,45,50
934,462,46,48,50
958,250,48,46,49
329,429,62,62,53
503,187,212,211,232
151,363,39,42,46
357,451,55,51,52
1169,231,234,235,252
303,492,47,45,48
861,282,45,46,52
838,91,46,48,51
480,436,180,187,207
1099,496,231,230,252
852,284,44,45,49
1146,423,231,230,244
323,229,194,194,215
353,339,40,43,45
952,447,47,48,52
272,294,46,42,48
142,466,48,51,51
149,102,71,52,69
94,309,37,32,37
1094,363,242,241,255
335,117,32,32,32
351,187,194,193,214
176,298,36,38,40
65,407,45,45,47
753,94,44,47,47
1130,146,231,228,244
993,167,49,49,53
444,251,92,89,87
889,472,47,51,51
29,53,104,96,107
292,134,28,28,35
178,182,191,188,206
1191,395,239,236,252
85,239,220,216,242
498,387,43,43,44
143,201,61,58,60
854,58,70,59,58
740,490,108,102,79
1015,228,45,47,53
491,119,44,42,46
1104,129,239,237,255
1001,489,45,48,52
702,242,172,176,208
882,51,105,103,102
707,247,51,49,54
923,359,44,46,48
418,169,46,44,48
941,154,46,48,51
177,218,191,189,208
591,306,45,44,47
585,138,42,44,48
33,18,223,222,247
663,225,239,241,255
926,37,194,168,102
884,345,41,45,51
484,209,32,27,30
789,399,48,47,50
728,52,41,45,48
259,137,28,26,29
509,267,107,113,136
186,342,42,43,43
1127,46,229,227,243
733,222,233,237,255
1066,467,48,52,54
1139,261,229,228,243
856,63,48,49,52
627,130,47,45,51
1141,80,229,228,243
633,43,44,44,49
1183,130,242,238,252
1015,407,47,47,52
644,157,46,47,48
1167,325,233,232,251
247,460,77,71,51
1012,498,52,49,51
315,61,37,28,33
87,376,43,41,46
467,394,45,43,46
532,183,225,224,245
149,251,206,205,225
846,341,46,45,49
741,438,47,45,48
977,17,106,78,62
452,306,48,46,45
438,196,220,220,243
343,469,96,93,95
208,318,41,42,44
906,108,47,47,51
769,71,45,47,52
158,39,152,134,157
623,429,44,44,47
676,209,215,212,243
680,140,45,46,50
368,33,38,24,28
1046,229,47,50,54
261,117,29,28,25
496,122,41,43,45
1061,189,51,50,55
153,198,137,135,151
513,80,36,29,33
434,452,59,55,64
878,32,107,104,102
77,203,127,121,141
183,449,70,67,59
1011,54,97,75,62
1012,61,74,66,61
172,58,158,146,168
382,29,35,28,26
754,284,47,46,49
1126,11,230,226,245
519,274,46,45,50
881,333,45,45,50
500,243,113,121,147
234,57,116,113,134
759,367,45,45,47
63,73,29,27,32
705,203,243,236,255
479,213,104,102,115
492,355,42,46,47
428,429,46,48,51
300,60,32,33,35
951,278,41,46,49
431,200,219,221,243
1062,37,111,100,104
580,206,96,91,131
753,17,52,51,54
218,10,184,169,194
412,136,41,41,46
354,465,55,52,53
116,470,46,48,49
544,67,46,44,46
728,407,50,49,50
346,358,41,44,47
863,153,46,46,52
1133,355,230,228,245
736,441,42,45,49
770,344,45,47,49
867,345,44,46,50
1052,132,49,49,55
109,320,37,33,37
972,428,46,47,50
1137,291,229,229,243
735,144,47,47,49
1159,256,236,233,253
33,140,159,27,34
456,234,232,231,249
367,21,40,32,30
675,380,40,45,46
973,160,47,48,52
101,171,42,31,42
789,88,44,48,49
864,412,43,45,50
536,90,43,43,47
1074,207,50,51,56
600,268,45,45,50
1155,449,235,231,248
798,406,84,82,89
809,177,49,47,53
816,446,43,48,50
877,322,44,45,52
278,418,43,44,45
305,360,40,44,48
755,314,46,47,50
1184,182,240,237,254
853,102,47,48,51
1012,419,44,48,52
903,437,46,49,48
887,428,61,52,59
1082,33,248,249,255
437,172,44,45,49
888,91,44,46,48
732,467,150,144,158
724,123,46,44,49
518,118,45,46,46
48,103,148,22,36
757,336,48,47,49
947,319,45,49,51
11,216,32,28,30
129,263,216,214,239
876,212,51,49,52
783,471,165,161,168
352,76,31,24,29
633,183,238,237,255
383,211,201,203,226
151,457,46,45,50
983,170,51,48,53
1062,40,111,103,109
997,433,49,48,52
141,315,36,35,35
318,266,206,208,230
830,59,51,48,51
982,325,48,45,51
50,208,68,76,63
698,496,133,108,75
877,477,49,51,54
83,415,43,47,48
1115,317,232,230,248
887,445,47,46,49
669,194,235,236,255
627,457,157,157,163
833,42,89,78,65
499,11,80,58,47
537,374,44,41,45
145,378,44,41,45
506,401,40,41,42
786,253,241,239,255
851,214,53,52,58
700,148,44,47,50
1194,246,240,237,252
223,284,110,117,149
685,391,46,42,45
439,205,75,69,71
488,78,46,43,43
725,133,45,46,48
430,298,44,46,49
552,141,43,44,47
707,129,45,46,49
744,332,44,48,51
1014,49,104,80,63
451,421,55,53,57
324,215,158,154,166
763,384,42,44,46
99,154,115,106,138
21,188,82,81,86
560,389,45,42,46
653,316,45,44,48
630,233,94,88,112
772,199,48,50,52
1140,207,233,228,245
868,424,50,48,49
69,290,35,29,30
30,190,56,50,60
70,364,44,42,45
311,109,34,26,26
301,21,44,46,49
545,2,85,71,55
212,76,127,125,150
1119,363,235,233,248
882,244,128,110,83
106,71,140,120,141
1093,13,224,221,215
530,379,42,42,44
1118,62,230,229,244
95,375,38,41,44
452,410,51,49,49
423,455,165,162,166
180,322,40,40,43
958,452,52,50,58
1102,454,238,234,252
874,139,49,47,49
456,69,46,40,46
580,8,97,82,63
997,333,46,49,49
952,496,171,160,129
473,465,184,182,198
1071,451,53,52,56
63,190,37,29,31
82,8,42,28,35
595,464,138,131,121
838,424,46,50,49
1022,340,41,48,50
713,474,146,135,133
708,279,45,47,50
928,479,46,51,54
732,347,42,45,48
743,425,45,46,46
936,254,48,48,52
225,42,53,35,57
1161,222,235,234,249
945,374,43,45,47
874,248,227,237,253
698,369,44,45,46
537,446,152,149,161
489,445,159,162,177
454,226,230,228,251
335,375,45,43,47
346,431,83,78,53
1171,404,236,234,252
366,229,207,207,227
85,138,159,32,37
155,296,34,35,37
221,347,47,43,45
147,482,49,48,47
954,153,45,48,48
650,6,49,49,52
245,331,44,42,44
392,449,195,202,225
202,25,188,174,193
681,324,44,46,44
675,226,185,177,196
250,478,90,81,59
696,420,44,45,48
71,57,183,180,199
800,157,46,49,50
898,50,102,101,97
848,386,41,46,47
1002,186,44,49,51
21,160,170,31,41
788,106,45,47,50
308,187,193,190,210
657,92,46,44,48
796,37,50,50,53
265,115,30,25,30
662,450,64,58,54
843,329,51,48,50
1109,100,233,233,248
260,259,199,194,217
624,22,45,49,50
628,433,45,46,47
55,257,35,29,33
363,170,47,46,48
1158,238,241,236,251
359,227,204,204,225
207,76,203,195,215
766,111,44,46,51
916,84,48,45,50
1000,366,49,47,53
404,186,207,206,231
568,389,44,42,47
483,186,54,55,56
813,377,48,48,52
620,195,238,234,255
66,340,39,36,40
1172,470,235,235,246
264,138,30,25,26
415,363,42,44,46
908,175,49,47,50
590,11,102,87,72
782,425,47,47,49
245,494,54,53,49
1047,248,48,49,50
57,479,45,46,46
624,371,40,43,46
765,13,48,48,49
658,57,45,45,46
443,85,41,41,43
124,178,194,202,219
1009,287,51,48,50
1007,340,47,46,52
938,396,47,46,47
329,336,42,44,47
804,366,45,45,47
419,54,36,32,34
604,234,236,236,255
871,96,48,48,49
357,443,68,63,52
735,136,42,48,49
464,105,42,43,45
1139,452,229,227,241
483,468,179,181,194
814,381,43,46,46
952,276,48,46,50
357,431,93,91,60
604,211,139,136,183
1143,424,233,232,244
546,128,42,46,48
1168,81,235,235,251
25,160,169,29,36
1147,39,234,231,247
1041,284,234,234,254
935,270,45,47,45
782,19,48,50,55
217,14,190,175,198
1036,361,47,48,53
870,463,48,48,51
140,351,37,38,41
1126,267,231,227,244
1047,335,43,49,52
1004,423,46,48,51
833,65,49,47,49
495,224,77,68,84
1147,480,228,224,242
809,251,243,239,255
418,338,48,43,48
417,273,194,194,228
707,434,43,43,49
223,42,126,114,134
496,440,169,169,183
370,485,61,59,54
996,156,46,47,48
538,106,46,44,45
272,197,181,182,195
241,259,201,200,216
307,408,46,40,47
793,481,150,142,160
1129,164,227,226,241
69,469,57,51,52
535,298,45,44,47
957,6,109,80,62
320,341,42,45,45
983,373,45,46,51
1168,492,233,232,246
373,420,44,44,47
645,420,45,42,47
699,354,44,46,47
981,238,46,49,52
691,29,51,50,52
555,260,231,229,253
42,44,128,123,141
871,173,47,48,51
224,193,188,183,203
874,308,44,45,48
650,481,91,68,56
928,0,134,86,67
817,497,157,150,148
435,403,52,52,55
185,336,37,42,43
1159,89,240,233,252
85,162,38,28,30
20,210,30,28,34
468,53,42,40,45
1014,418,49,48,51
1167,16,239,236,251
412,415,39,44,47
115,48,157,138,162
277,21,171,172,195
461,243,195,199,210
1178,216,237,235,254
446,276,175,179,216
770,152,46,47,51
216,313,43,41,44
549,107,40,43,44
1000,23,122,93,67
713,231,225,230,250
12,128,155,26,36
592,331,41,42,46
901,10,211,168,90
853,93,45,47,49
836,361,48,44,49
342,406,46,44,47
615,370,42,43,45
874,30,107,104,101
299,151,32,29,32
1128,455,226,224,243
91,228,209,208,228
107,274,42,36,42
209,259,202,202,222
153,148,187,182,205
34,204,107,105,107
1035,185,46,48,55
771,436,51,48,48
312,303,42,42,46
585,253,237,233,255
495,490,119,104,59
790,141,46,48,49
1147,463,230,228,243
142,24,150,130,153
1054,211,45,49,54
391,456,168,169,190
842,472,54,48,53
986,348,47,47,50
1034,22,105,82,63
609,304,45,43,45
748,491,152,147,134
328,63,27,24,25
959,454,48,48,56
1070,69,73,66,64
927,359,48,46,52
1170,79,237,236,252
532,495,142,136,122
292,214,191,191,214
915,114,44,48,50
742,158,43,45,51
912,29,123,116,109
666,394,45,45,50
184,434,45,50,48
384,467,71,63,57
263,252,195,195,214
1129,455,223,222,239
375,115,37,34,39
38,373,42,45,44
1122,246,229,225,241
1002,382,47,46,54
358,178,198,196,215
870,115,46,47,52
237,42,39,29,30
532,296,45,47,47
978,267,52,49,52
730,44,47,49,50
638,25,54,48,52
798,253,243,238,255
822,16,80,75,68
579,197,231,228,253
769,156,44,46,49
648,209,208,209,199
845,98,46,48,49
280,72,38,34,36
127,115,163,33,44
9,57,27,29,27
351,20,38,29,31
704,262,44,46,50
394,181,49,47,51
1115,141,235,232,247
662,304,48,45,44
882,371,44,46,50
370,135,37,37,40
563,444,135,134,136
381,206,99,95,106
960,145,47,49,53
1197,498,234,234,246
1041,94,47,50,53
821,61,51,45,50
281,142,34,28,29
556,100,44,42,46
416,278,48,47,50
86,462,56,51,53
707,58,44,44,48
1191,82,238,237,252
639,253,47,46,51
388,268,218,216,240
1039,334,48,47,52
161,334,34,40,43
1138,468,230,226,243
83,326,36,35,39
96,118,160,35,49
118,378,39,42,45
204,302,42,40,45
692,93,46,46,51
510,359,40,43,45
1157,114,237,234,250
439,9,35,31,31
1198,173,240,237,255
681,226,94,95,91
101,349,38,32,40
357,202,53,49,53
689,332,42,45,50
794,435,47,47,46
1193,495,231,236,249
527,137,43,45,47
102,122,161,28,37
1014,243,48,48,51
862,379,46,46,48
848,498,169,161,112
588,12,97,84,70
761,306,45,46,50
808,129,47,47,49
213,130,35,34,39
882,331,44,45,47
235,215,186,184,204
485,307,42,46,47
899,474,48,49,52
1175,205,239,234,253
473,444,173,178,198
1157,225,236,233,250
477,266,185,182,190
768,216,235,238,255
612,55,46,45,48
534,241,222,222,248
913,334,43,47,51
947,72,98,95,88
523,478,120,112,97
1111,138,233,231,250
786,31,49,51,54
165,179,197,193,218
1084,496,234,234,255
1056,423,50,50,55
73,84,148,25,35
237,436,53,55,54
320,196,193,192,213
79,402,43,44,46
1003,148,47,48,49
190,263,201,200,219
951,44,118,90,69
132,208,202,198,223
126,21,27,28,28
395,42,33,26,27
1003,160,46,48,55
935,83,48,46,52
556,138,41,45,47
610,344,42,43,46
748,431,46,47,45
719,9,90,65,59
177,494,42,46,46
1108,103,233,231,249
733,437,38,45,47
507,468,114,112,101
1183,425,237,235,252
936,463,45,49,50
806,293,43,47,50
984,273,48,46,52
1024,107,51,49,51
1154,12,235,232,251
524,243,193,196,215
132,419,50,48,50
721,366,45,43,46
1095,351,245,244,255
317,250,201,200,221
33,280,34,29,30
908,299,43,47,51
21,133,155,25,28
846,387,48,45,51
178,83,37,31,35
142,360,39,41,43
723,227,240,235,255
638,485,153,154,163
899,414,48,47,49
176,413,43,42,47
1016,142,51,49,52
766,125,46,47,49
502,321,44,42,48
203,412,43,43,47
261,233,64,51,64
541,341,42,41,44
154,215,196,192,213
419,445,145,136,123
1047,482,49,48,51
845,299,48,46,52
60,427,65,65,58
144,291,32,35,39
558,269,126,136,163
1042,452,48,47,54
663,386,46,46,50
635,36,44,46,47
377,172,101,100,106
914,330,46,45,50
1013,196,47,48,50
963,384,46,44,50
1020,113,45,49,50
1109,389,236,231,249
164,41,158,141,162
1109,119,233,231,249
39,246,33,29,32
182,4,153,26,40
47,492,83,77,68
601,95,45,45,49
523,43,31,28,31
226,146,31,26,29
110,381,44,43,46
144,266,214,211,234
56,141,157,29,38
957,4,113,84,66
929,185,48,46,52
283,464,71,67,53
805,390,47,46,51
1030,38,104,79,63
285,415,45,46,48
125,404,42,42,48
600,357,43,41,47
1193,56,240,238,254
451,319,46,48,49
470,72,39,41,44
726,279,46,46,48
6,288,36,33,36
85,375,37,42,41
427,188,220,219,239
1094,289,239,239,255
167,261,208,203,226
698,185,239,236,255
651,493,98,73,59
572,352,44,42,46
524,374,39,40,41
93,389,43,41,46
813,385,49,47,48
1122,442,229,226,243
1012,342,46,47,50
919,189,44,47,50
937,72,86,82,76
404,111,40,40,42
802,395,47,46,51
671,307,44,45,49
386,150,44,42,45
513,461,170,172,189
838,250,187,179,192
457,463,182,185,204
619,432,47,44,47
469,175,44,45,48
132,467,45,47,52
242,164,179,181,200
1092,161,246,242,255
778,322,48,46,51
1064,384,49,50,53
753,193,46,48,52
114,79,142,126,148
255,56,147,146,161
271,466,109,103,72
710,359,44,45,47
288,346,40,44,45
272,53,48,48,53
755,247,241,239,255
818,16,66,63,57
1146,185,232,233,246
292,330,38,44,46
303,153,29,30,31
373,346,42,42,48
893,251,239,238,255
51,376,42,41,43
1040,253,52,51,56
458,198,227,227,245
333,418,42,45,47
425,347,41,43,43
253,252,192,194,213
789,354,45,47,51
1065,404,48,50,54
545,41,44,44,46
928,69,80,75,70
84,342,38,36,39
317,253,200,200,223
899,137,49,47,52
1059,70,67,60,62
414,377,40,42,47
841,377,46,45,49
505,407,40,42,43
225,497,60,55,49
930,259,46,46,53
310,57,36,28,32
587,138,46,43,46
1076,58,103,81,66
354,19,41,31,31
458,472,180,185,208
59,330,39,34,39
734,302,42,47,49
226,164,187,182,204
1182,222,240,233,250
1016,68,104,87,77
446,259,233,232,250
1080,302,52,52,55
366,342,39,43,45
83,12,37,27,39
743,91,45,45,48
345,467,72,66,56
1021,424,51,48,52
1023,495,48,47,54
530,453,136,132,136
84,200,241,241,255
202,103,116,111,133
909,486,98,91,55
69,238,36,37,39
233,152,36,29,26
928,275,47,47,52
584,397,41,42,47
1154,336,233,231,248
770,239,213,211,221
495,218,209,209,227
682,43,43,45,50
992,313,48,46,50
1192,497,238,236,251
387,367,44,41,47
819,204,50,49,53
739,382,46,44,45
218,443,48,48,50
437,337,48,44,47
1120,404,228,228,243
1090,127,255,255,255
903,348,43,44,49
737,110,46,43,47
549,25,50,44,49
910,18,96,69,66
503,382,38,43,44
20,374,41,45,47
838,205,47,48,52
1134,86,229,226,240
603,426,43,44,47
439,465,75,52,46
15,19,227,224,248
121,28,27,28,30
9,482,51,49,53
583,462,132,124,121
6,469,46,48,48
813,341,46,46,50
714,482,150,137,151
854,145,49,48,52
371,392,43,43,46
855,373,47,44,51
702,112,42,44,49
1115,171,232,231,250
515,212,208,208,223
1028,156,47,49,53
109,333,33,34,38
338,425,46,43,45
669,484,107,81,60
12,404,45,45,49
60,318,38,35,40
902,170,45,48,48
969,2,108,82,67
1040,187,47,49,54
1075,336,50,50,56
60,449,48,48,52
376,217,201,201,218
494,364,44,43,45
714,297,48,42,49
357,380,44,42,47
639,98,49,46,48
600,251,235,238,255
557,482,116,108,102
661,182,239,238,255
609,321,43,44,46
1188,104,240,238,253
932,121,46,48,49
174,281,210,210,231
216,241,157,156,168
137,110,162,33,40
412,71,35,33,34
97,392,42,41,46
103,216,215,216,240
1082,378,59,53,59
655,4,51,49,52
782,102,47,47,50
12,260,37,30,33
543,392,42,42,42
263,301,45,42,48
333,245,203,202,222
559,82,42,43,47
1196,84,238,236,253
1142,190,234,231,248
776,156,43,45,49
210,314,43,43,43
137,196,170,166,190
881,45,103,100,96
1166,65,237,234,250
942,246,49,48,50
377,448,182,157,179
1020,84,94,81,68
1091,436,236,236,255
1172,220,240,235,251
718,144,43,46,48
405,175,45,43,49
216,232,50,41,48
991,23,123,88,66
152,395,45,43,48
