x,y,R,G,B
892,223,234,236,254
715,462,150,140,137
556,411,42,42,45
226,152,33,25,32
728,379,46,43,50
323,69,29,25,28
788,102,46,48,50
898,106,48,49,53
824,292,48,48,52
604,91,44,46,48
437,100,40,39,45
342,339,44,42,44
322,201,69,60,86
611,299,48,45,49
999,56,96,78,64
463,136,45,45,46
264,45,210,210,228
360,414,44,41,45
66,400,44,43,45
1182,114,238,235,254
348,232,174,174,200
291,105,32,27,28
1039,306,55,54,54
440,18,43,36,34
320,352,43,47,48
264,290,43,42,47
1069,62,85,74,63
1149,301,234,229,244
216,199,121,116,134
561,456,136,131,139
545,231,227,227,248
451,101,44,38,45
656,233,236,235,255
185,101,129,128,149
700,312,43,48,50
882,388,46,48,52
372,376,45,44,45
568,13,93,80,55
1027,362,49,50,53
238,338,42,41,48
1186,33,242,237,254
671,276,45,49,52
245,398,37,43,45
910,448,159,157,180
359,456,81,62,53
535,318,41,42,46
47,77,145,141,148
769,189,50,47,51
186,8,156,29,47
864,323,47,47,50
121,304,33,34,36
441,492,177,175,191
685,65,47,46,48
996,180,47,46,49
1031,239,45,49,50
48,35,45,35,40
688,400,55,48,77
662,51,45,47,48
149,64,151,136,153
811,113,46,47,51
956,74,89,84,85
567,231,231,234,255
547,49,46,43,44
809,252,244,239,255
1170,361,237,234,251
266,14,32,30,32
904,181,47,46,52
587,247,236,235,255
1061,26,76,65,62
191,151,33,37,38
492,256,216,214,233
454,62,40,39,42
85,168,71,46,56
184,148,35,36,39
1061,383,48,49,55
1128,53,226,225,243
899,47,110,107,106
991,487,45,47,51
1021,223,47,48,51
240,244,191,190,210
358,22,35,30,31
306,17,42,44,49
722,268,45,46,50
597,421,42,43,45
5,445,55,54,54
333,98,32,25,30
675,91,45,45,50
703,112,45,45,48
953,259,47,45,54
357,342,46,43,49
1185,324,239,235,253
118,8,117,110,122
751,457,48,49,50
480,253,187,184,197
222,257,201,200,221
174,118,120,119,135
437,95,40,40,43
42,32,229,230,251
546,60,42,44,48
926,34,199,156,103
385,69,29,28,27
64,458,49,50,49
157,402,42,45,44
164,26,164,146,172
949,407,46,45,47
411,32,37,31,32
462,203,231,227,251
467,361,52,52,55
455,442,182,183,200
739,484,104,100,99
299,246,197,196,216
981,253,47,48,51
259,333,42,43,47
8,383,45,44,46
280,478,77,74,63
1137,53,233,229,246
59,405,47,46,48
905,382,45,46,49
210,246,195,194,215
194,388,42,44,47
1024,240,47,50,50
171,351,44,45,43
972,142,48,50,51
705,317,46,46,48
1076,142,50,52,55
986,162,49,47,51
220,68,117,111,127
465,210,190,188,198
94,319,31,31,36
427,26,37,29,29
802,465,47,50,50
439,359,48,46,46
1029,292,45,49,52
913,56,83,76,70
425,475,148,125,100
780,104,45,45,49
96,166,35,26,31
1036,232,46,48,53
612,130,44,46,48
799,301,45,47,48
254,62,42,45,51
97,418,53,55,52
645,181,235,236,255
306,51,35,29,35
865,260,238,237,254
974,192,44,47,49
160,484,47,47,50
814,58,49,48,49
593,356,42,41,44
644,122,43,46,49
646,196,237,236,255
601,236,235,236,255
920,279,44,46,48
1071,375,51,60,65
601,20,49,48,50
254,136,32,24,29
483,491,114,99,55
1091,283,247,247,250
702,252,46,46,49
8,149,166,28,41
961,489,46,46,50
906,370,44,45,49
112,175,244,243,255
19,217,34,30,29
1122,30,228,226,245
501,483,123,112,74
97,264,45,39,41
1143,471,233,227,244
683,273,43,43,46
151,43,144,130,152
995,231,47,45,52
1041,22,108,84,66
447,443,139,120,127
925,367,50,47,50
547,389,43,42,43
783,356,43,45,49
559,369,40,41,46
973,124,46,46,53
790,62,49,46,52
13,265,35,30,33
582,155,43,45,49
819,358,47,47,49
335,310,40,43,47
630,321,42,44,47
316,54,34,27,28
742,96,43,47,49
321,90,32,25,30
1014,230,48,49,51
506,322,42,44,46
911,113,45,47,51
1112,290,230,228,246
1102,150,243,241,255
978,477,45,46,49
325,400,44,44,43
970,121,43,46,51
203,119,35,35,43
1096,332,242,239,255
147,36,138,123,146
293,317,41,44,44
922,332,50,47,51
547,320,44,44,45
137,218,196,194,215
1138,234,230,230,243
733,85,41,47,47
327,481,110,108,119
1087,305,68,83,79
633,407,42,41,46
179,249,202,200,223
949,398,47,43,51
145,344,42,38,42
451,260,234,232,255
586,439,131,127,113
243,265,200,200,221
897,380,41,46,48
240,61,217,214,236
239,368,43,43,44
1096,3,196,189,192
270,421,44,46,44
1153,4,239,233,251
238,461,79,73,52
1170,166,238,237,255
1140,158,229,228,245
724,196,241,237,255
982,112,47,48,52
970,416,46,45,50
940,301,47,44,49
960,161,49,48,51
680,444,42,46,45
871,51,97,95,89
1152,301,234,232,248
964,315,45,46,51
276,464,98,92,62
407,297,48,45,47
183,234,46,39,47
236,28,132,122,143
879,211,46,49,50
478,297,57,57,60
1082,18,59,56,62
757,69,46,47,52
151,319,34,36,36
363,444,59,52,50
76,491,51,49,52
458,456,180,186,200
88,181,213,205,227
870,204,46,47,52
1019,298,47,48,54
1108,171,238,237,254
1133,307,231,228,244
822,98,50,44,50
255,243,184,189,201
180,401,43,42,46
966,171,49,47,52
360,165,42,40,44
659,136,44,45,49
741,362,45,45,48
320,244,201,201,219
286,30,47,41,55
579,304,43,45,47
106,198,228,228,255
827,192,46,47,50
578,456,120,117,114
1159,22,238,236,251
1083,386,250,247,255
951,460,47,48,53
38,323,39,38,40
1063,219,49,49,55
367,135,33,35,37
136,162,137,139,161
194,140,36,36,39
831,295,46,48,51
230,272,203,199,223
113,150,202,190,210
24,65,107,97,114
632,261,44,46,47
999,242,49,47,52
953,83,48,50,52
24,37,224,226,248
841,469,53,50,52
1137,23,232,229,247
121,424,48,48,52
369,126,36,35,38
273,336,41,44,47
505,24,85,62,48
262,295,44,43,45
34,190,95,91,99
873,142,45,48,50
380,154,41,40,44
439,284,45,47,47
1195,436,238,236,249
10,172,99,99,109
332,72,33,27,28
202,456,46,44,49
1152,171,234,234,254
1124,194,228,228,244
416,140,41,42,44
711,162,48,47,52
1005,144,47,48,52
950,139,47,46,52
248,145,27,28,28
770,377,45,45,48
133,244,206,206,226
1138,55,231,231,243
775,460,46,46,51
57,439,48,49,52
880,169,46,45,49
932,262,47,47,51
360,159,36,38,39
978,170,47,49,50
579,397,44,43,46
755,393,45,46,46
734,466,150,145,161
856,280,43,45,51
837,254,239,237,255
251,127,33,27,29
503,163,49,50,51
176,375,40,43,43
1015,172,47,49,54
79,428,47,49,50
205,60,37,25,31
266,368,43,42,47
226,143,32,27,29
708,410,44,43,45
513,485,109,98,65
200,292,39,38,43
706,106,45,46,51
5,164,162,45,47
1121,423,225,227,243
719,112,48,46,51
1009,47,107,85,65
217,329,42,43,45
738,485,115,112,121
1132,214,231,227,243
758,342,41,45,49
1164,46,238,237,254
873,34,101,98,94
320,406,44,41,45
279,0,204,197,214
410,165,47,44,46
44,3,226,226,244
432,240,219,227,247
472,60,45,39,46
626,328,41,45,45
400,188,209,209,230
129,317,37,36,39
637,400,42,43,44
1175,396,234,234,247
1125,48,231,228,245
963,249,50,48,52
508,328,43,42,46
706,426,43,42,43
512,356,35,42,48
144,240,195,195,220
1078,453,55,56,60
311,245,56,57,66
721,160,46,46,50
1,359,44,43,45
638,423,39,43,45
1036,101,51,48,53
722,332,43,46,49
483,475,154,159,158
458,141,42,43,47
238,201,52,42,58
355,293,43,43,46
1069,203,50,52,54
940,83,45,48,52
1119,490,229,226,243
753,53,47,46,51
1082,290,246,244,255
49,206,68,83,61
418,231,224,225,248
942,140,45,47,51
820,149,47,48,50
1198,459,234,234,247
132,391,42,41,48
99,113,178,124,139
743,166,48,46,51
397,84,31,31,34
952,23,104,74,61
208,13,176,120,129
832,48,75,66,58
1088,114,66,64,68
283,202,185,185,194
1084,129,241,242,255
645,19,53,50,52
709,209,238,237,255
1196,250,239,235,255
674,476,105,78,56
587,136,43,43,48
338,228,202,201,221
317,127,31,27,34
188,119,145,155,168
419,260,223,224,246
309,288,47,44,48
333,251,209,208,227
1194,114,239,236,254
1102,481,234,233,250
663,235,235,235,254
666,481,104,78,59
329,359,42,42,46
976,137,48,47,50
4,189,74,69,84
229,126,31,27,31
865,116,47,46,50
96,95,154,26,33
823,347,42,48,48
666,134,42,46,48
212,43,199,182,198
524,128,48,43,49
254,263,197,194,217
526,79,41,44,45
748,68,47,47,50
1191,296,239,234,253
743,211,234,235,255
747,333,44,48,48
210,215,183,183,201
23,88,113,96,95
798,471,169,161,161
453,375,23,21,23
584,32,45,44,49
940,91,51,47,53
1186,55,239,237,252
1091,208,178,170,116
571,483,148,140,134
634,53,43,47,47
1024,15,109,85,66
1100,209,244,242,255
301,220,193,192,210
977,36,98,73,60
906,158,44,48,50
1134,252,227,225,243
1061,147,47,49,53
565,176,51,53,57
161,143,146,148,168
333,116,31,28,32
171,434,128,127,121
984,346,46,46,51
851,463,48,46,50
644,347,42,45,49
2,34,227,223,248
880,450,47,48,52
543,282,47,45,46
266,303,44,43,47
304,342,42,44,46
405,360,43,41,46
820,489,157,154,161
673,13,47,47,50
1119,274,231,228,244
681,397,57,51,80
863,498,111,112,73
1100,22,238,238,255
656,323,43,45,48
499,398,39,41,44
103,220,213,211,235
748,265,54,50,61
928,8,241,238,249
299,467,124,118,94
752,472,146,148,137
376,339,42,43,44
980,354,47,47,52
1083,109,54,58,59
835,402,45,47,50
1058,2,98,79,66
509,458,150,151,164
1072,176,52,52,58
670,464,97,75,56
852,426,51,49,51
239,314,44,44,45
806,301,44,48,49
322,38,36,31,35
1199,36,239,238,255
471,340,52,51,54
719,259,219,215,244
473,383,48,44,48
491,183,68,63,60
1012,465,50,49,52
513,134,46,45,50
557,459,144,140,150
381,55,31,26,27
1038,323,45,47,50
1049,444,51,48,53
712,209,238,236,255
165,351,40,42,44
686,312,42,45,47
961,319,46,47,49
315,292,43,42,46
369,191,199,199,222
17,197,71,65,73
1175,365,236,234,249
1017,326,44,48,51
297,31,56,53,61
905,429,81,96,141
788,442,46,44,50
5,45,72,66,69
174,234,196,196,213
657,171,49,48,52
351,144,33,36,38
1062,317,52,49,55
660,413,49,42,47
172,118,117,119,137
528,319,41,42,44
879,232,238,239,255
875,3,94,89,82
1030,14,106,81,64
249,197,185,183,203
355,101,31,27,31
192,67,200,186,211
509,354,44,41,48
866,39,97,95,90
276,207,47,44,46
890,314,45,45,50
279,279,44,45,48
57,31,81,71,94
128,224,195,191,214
240,147,32,26,30
434,134,43,42,45
349,470,60,55,51
661,485,100,77,58
816,291,47,47,50
955,214,44,47,51
995,123,47,50,52
983,44,102,77,59
529,339,35,44,46
104,148,196,185,205
929,317,42,47,50
745,272,46,48,52
25,230,32,29,30
72,38,115,107,115
827,319,47,47,52
989,498,51,47,52
528,470,164,162,177
8,173,101,97,105
255,114,31,25,31
1113,414,229,229,248
349,83,31,24,25
854,306,44,49,50
26,199,98,95,98
50,235,34,27,31
23,77,119,105,115
673,314,46,46,49
835,82,45,47,51
743,489,124,121,105
41,289,35,31,33
564,149,44,44,46
1162,32,237,235,251
980,432,47,47,49
734,156,44,46,51
659,352,44,43,48
1078,467,244,244,255
823,242,237,233,254
347,463,69,66,53
450,320,43,46,47
770,214,241,241,255
966,181,46,47,51
1195,327,240,239,254
696,466,118,99,68
959,1,106,82,72
883,362,48,46,53
628,244,46,47,51
513,181,217,216,238
734,181,45,50,52
293,239,60,57,66
365,259,210,211,235
105,203,234,230,255
1111,338,237,233,249
535,423,44,41,43
618,2,53,48,51
414,332,45,44,47
1031,38,104,78,63
1074,64,85,70,66
549,458,147,146,158
412,113,41,39,43
114,29,34,32,36
1052,477,49,50,49
43,406,45,45,47
73,87,148,23,32
662,476,93,73,56
532,134,44,45,44
967,47,85,65,61
263,494,88,75,55
1097,116,241,237,255
933,175,46,46,52
851,359,45,45,52
507,449,160,158,174
859,109,47,46,51
340,247,209,208,228
872,89,45,46,49
1115,290,229,229,248
548,181,225,227,250
1106,235,235,233,252
628,406,45,45,47
641,156,43,45,48
1024,334,44,46,51
757,474,150,141,147
928,67,87,80,71
1027,436,50,47,53
1162,278,238,234,250
810,303,45,47,49
849,482,171,158,106
112,482,47,45,49
904,48,95,92,90
213,451,46,45,49
142,323,37,36,41
211,154,35,30,29
424,176,46,47,46
803,150,44,46,49
504,286,46,45,48
771,228,233,234,254
203,206,190,185,207
558,149,44,43,46
413,95,41,35,41
364,268,212,210,235
239,491,66,66,52
313,211,193,193,211
686,454,109,83,56
539,492,169,163,159
893,469,46,46,50
130,394,46,43,45
315,211,189,190,208
12,453,49,47,49
491,433,174,176,194
430,30,34,29,33
582,198,233,234,255
62,79,29,28,29
908,450,56,43,76
356,363,42,42,45
55,149,179,114,132
241,82,48,49,55
113,327,35,34,37
589,280,47,45,48
29,370,49,46,47
87,386,40,43,47
1196,320,241,237,253
732,293,45,45,47
445,494,178,179,197
339,122,33,27,32
334,54,29,23,27
525,261,225,224,248
910,495,174,159,100
429,278,48,48,51
907,323,43,46,50
401,17,33,26,25
1119,366,235,229,247
1063,463,52,50,54
733,56,50,47,50
325,169,44,40,43
892,280,49,46,52
243,24,201,189,213
842,31,87,82,76
739,390,53,46,49
1015,58,101,85,69
60,142,159,29,40
1117,277,230,229,245
1182,361,241,238,254
43,71,118,108,119
235,165,189,184,204
1142,255,233,229,248
872,48,101,98,93
535,457,154,152,163
558,276,44,44,48
446,268,235,232,255
908,334,43,45,49
522,401,38,41,44
1055,419,45,50,54
16,460,46,46,49
286,79,34,29,32
753,341,44,48,49
254,71,44,44,49
212,365,43,46,43
1006,441,48,48,51
544,185,224,224,247
682,451,56,48,47
201,341,46,42,45
476,419,43,46,44
219,267,205,203,223
676,179,169,167,183
1178,220,236,236,253
1175,410,237,234,251
82,237,65,61,83
215,363,41,43,45
201,195,192,184,204
840,225,239,236,255
988,86,47,45,52
189,383,44,41,46
791,135,44,47,48
1160,289,236,233,249
441,489,171,173,188
248,2,179,166,188
833,230,239,237,255
108,45,189,188,209
229,331,43,41,47
284,169,190,182,203
418,257,227,225,251
766,402,47,48,50
932,385,46,46,47
962,329,46,47,50
388,94,36,33,36
90,5,35,32,32
252,454,68,64,52
914,70,85,81,77
153,76,162,146,166
861,403,46,44,48
222,402,44,45,48
1075,66,74,68,66
440,252,138,135,163
731,132,46,46,48
107,215,209,210,235
1028,166,47,47,52
533,486,154,150,156
368,458,135,121,117
818,155,43,45,50
1075,142,51,52,55
181,244,180,175,187
713,284,45,43,49
372,304,43,43,46
52,318,35,36,40
290,385,43,46,42
1033,172,51,48,54
485,105,39,41,44
235,344,46,45,48
321,91,32,27,26
759,456,49,47,51
461,57,40,42,42
648,92,45,45,48
729,292,44,45,50
560,373,37,40,46
333,35,44,35,37
614,421,43,45,47
138,171,49,50,54
306,185,188,187,206
1169,336,237,235,251
519,287,46,43,48
937,30,81,65,57
1141,324,232,229,245
93,272,40,34,35
179,480,50,49,51
568,250,231,231,255
347,5,45,41,41
829,397,45,46,47
609,251,234,232,254
71,472,63,55,51
635,444,60,51,49
2,232,31,27,27
49,119,150,24,32
80,305,33,32,36
475,445,176,181,201
726,388,45,47,48
793,249,242,240,255
662,208,146,150,193
1037,217,47,49,53
715,297,47,44,51
692,231,234,234,255
92,354,41,37,42
281,228,188,186,208
1066,307,212,223,255
85,300,36,30,33
689,153,45,43,49
1161,46,238,235,253
962,44,91,67,60
346,39,45,33,29
1053,195,49,50,52
586,97,44,46,48
350,413,44,42,45
931,445,50,46,53
932,270,45,44,49
328,350,43,43,47
755,146,49,47,51
1052,458,50,49,53
635,491,152,150,164
898,437,49,50,56
761,233,174,170,232
1193,335,237,235,251
173,485,45,45,49
458,21,92,67,50
781,314,42,44,48
835,335,45,47,50
1101,282,234,234,253
513,361,41,42,43
844,444,49,47,49
1183,289,236,236,253
323,121,33,31,32
303,303,43,41,46
182,312,40,38,43
603,314,40,43,46
750,392,42,45,47
943,300,44,46,51
515,330,43,44,46
699,419,46,45,48
1198,437,236,233,251
729,163,47,44,51
141,378,45,42,45
832,187,47,47,51
897,217,48,50,53
71,399,46,42,46
966,300,48,45,52
690,416,47,44,46
183,276,210,209,229
558,13,95,80,63
216,170,104,99,106
109,137,105,33,40
661,134,45,44,49
973,39,96,74,61
753,117,46,46,49
988,230,46,48,53
656,12,51,50,51
215,441,51,47,50
412,70,36,35,36
726,268,46,47,51
158,402,46,45,47
406,233,221,216,239
149,489,46,48,51
1053,364,49,48,53
348,32,39,30,28
744,49,48,47,50
501,465,168,164,173
1053,25,98,77,66
444,115,40,41,44
16,384,45,43,46
290,291,42,43,44
953,185,45,47,52
600,47,44,44,47
211,212,88,84,94
705,337,47,44,47
330,400,44,44,46
476,252,27,26,29
327,423,45,43,48
882,418,45,47,47
17,251,35,29,30
275,139,29,27,26
530,423,43,42,43
416,413,42,42,48
204,314,38,41,44
276,44,39,41,46
413,371,44,43,45
397,235,206,209,228
439,269,235,232,255
531,121,43,44,45
1057,391,51,49,55
643,343,42,44,45
918,34,123,118,114
599,487,186,185,197
510,301,40,43,47
397,118,41,39,40
1021,496,49,48,51
576,32,41,44,47
582,422,41,42,46
508,249,220,220,243
449,256,231,231,255
727,163,46,47,49
869,238,218,221,238
145,133,202,193,212
247,332,45,43,46
605,483,187,187,198
717,111,46,46,47
222,97,35,39,44
750,296,44,46,48
990,90,48,47,54
305,1,207,213,227
706,11,54,51,54
960,370,48,46,51
779,234,234,238,255
480,21,60,49,46
116,437,65,63,60
551,368,39,41,46
559,326,43,44,44
545,300,44,43,47
614,288,43,43,45
706,112,44,45,50
393,128,39,39,42
1127,280,228,227,241
46,390,44,43,49
232,281,208,207,229
937,183,42,49,49
279,249,193,194,215
1115,434,230,230,247
808,462,46,47,51
66,18,218,219,221
222,399,49,44,51
761,310,43,46,51
797,19,52,52,54
915,48,79,79,69
846,18,91,84,82
5,162,173,33,39
9,431,50,51,54
393,19,39,30,32
1030,302,49,49,53
757,347,48,45,52
662,451,68,58,53
418,480,139,123,121
933,367,48,46,48
377,152,43,42,43
654,38,42,47,48
611,37,45,44,50
1170,224,240,238,253
387,236,169,168,193
739,422,46,45,50
1065,262,53,49,53
1154,450,234,230,247
766,294,47,43,48
342,244,203,201,225
658,448,48,46,50
393,141,41,40,43
592,413,43,42,46
866,105,46,45,53
83,62,193,192,210
805,70,48,48,49
47,230,34,31,32
1046,286,174,176,197
189,240,200,194,215
936,83,51,47,55
1101,443,232,233,246
750,405,82,70,54
590,163,44,44,47
995,36,125,99,71
44,137,155,26,36
466,286,75,72,79
1150,408,233,230,243
615,374,40,42,45
416,56,31,30,33
115,260,214,211,234
1072,49,80,77,70
680,237,234,233,254
484,75,43,41,48
867,357,48,46,52
852,130,46,46,51
251,16,43,34,40
858,181,44,49,51
641,319,44,45,49
766,426,47,47,49
781,280,92,84,107
1153,305,237,232,246
443,23,52,41,38
410,71,36,33,36
990,379,49,48,53
1045,475,49,49,51
687,450,49,45,49
417,188,214,214,233
632,349,44,44,48
497,229,216,215,234
203,193,189,183,202
498,450,172,171,188
922,129,46,46,50
67,398,45,43,47
563,304,43,46,47
641,440,47,44,49
107,486,47,48,51
487,317,45,47,48
117,314,35,33,34
605,209,66,61,84
858,200,46,49,52
34,123,150,23,29
1122,473,228,223,243
1171,494,236,233,249
469,461,175,181,196
1133,282,229,228,243
413,235,220,225,244
1000,425,44,48,50
1159,174,234,235,251
208,341,40,43,47
430,146,43,41,49
832,267,48,48,53
858,207,48,51,53
266,290,47,44,47
384,189,203,203,224
362,357,43,43,47
197,135,34,35,40
427,269,229,230,252
759,145,46,48,50
204,117,35,35,39
13,397,47,48,46
1052,110,51,49,53
335,2,85,79,88
173,389,46,42,44
1199,51,241,236,253
253,59,141,146,157
520,304,48,44,47
450,60,44,40,40
186,235,193,191,212
70,320,34,32,35
730,98,48,46,52
263,146,31,27,28
209,342,43,42,42
674,466,105,76,56
480,408,44,44,46
229,179,190,184,205
381,145,41,38,42
715,148,45,49,50
702,370,47,43,47
758,54,49,47,53
797,53,47,47,54
