x,y,R,G,B
559,156,46,43,50
156,384,41,42,44
548,71,43,43,47
475,294,57,55,60
1064,226,51,51,53
820,107,46,49,51
149,103,48,29,44
921,431,56,51,59
556,96,45,43,46
493,256,218,218,234
662,65,47,47,48
778,98,47,48,51
646,76,47,44,46
434,279,46,49,52
1037,60,117,104,81
128,200,208,205,231
1108,446,236,233,250
1030,244,50,47,52
1159,394,236,235,248
548,166,43,47,49
753,365,46,46,46
975,220,45,46,49
485,57,40,43,45
526,295,42,44,45
100,137,161,29,36
222,438,49,48,51
718,289,45,44,49
948,49,95,70,58
271,238,106,102,104
728,327,44,46,48
1052,448,48,47,54
42,7,228,226,249
813,427,47,46,52
616,245,237,238,255
190,466,48,48,49
301,34,53,50,60
429,108,42,38,44
48,0,232,225,249
411,284,45,44,49
192,26,162,49,78
793,381,46,44,49
1158,96,235,232,250
152,303,38,35,36
1046,305,207,218,255
123,72,152,138,159
328,290,42,40,47
561,392,42,42,44
589,97,43,45,48
606,177,49,46,53
605,39,43,44,48
167,385,43,42,46
913,434,56,47,55
933,488,50,52,52
241,440,52,56,51
975,194,45,48,51
837,380,45,48,51
201,386,43,45,45
387,119,34,38,37
112,53,153,134,158
229,372,45,42,46
1097,340,245,240,255
822,43,55,53,57
1191,80,239,238,255
972,32,96,74,57
511,39,77,60,51
269,265,184,182,212
717,17,195,139,93
11,409,47,46,52
610,237,235,236,255
1011,199,49,49,54
710,304,49,43,50
177,405,45,45,49
465,107,41,44,44
235,481,52,51,52
868,299,44,47,50
60,92,150,26,47
329,231,88,80,87
844,227,239,240,255
755,200,54,49,57
458,253,222,226,247
878,240,234,238,255
210,476,47,48,49
819,128,48,47,50
875,21,100,97,97
96,267,39,33,37
1036,460,44,47,51
181,486,48,45,48
264,371,44,44,46
656,211,238,237,255
923,323,46,47,50
127,398,42,43,44
1100,250,238,237,255
1088,364,245,251,254
857,304,44,46,50
6,466,49,46,50
344,163,41,38,42
923,310,47,49,51
1018,77,96,83,68
1063,179,50,51,54
286,368,45,41,45
149,203,182,182,192
94,143,159,29,38
107,244,215,214,238
99,110,181,132,153
521,214,224,221,242
799,238,240,237,255
608,156,40,46,49
1,184,96,82,86
134,289,36,34,32
319,496,43,45,48
973,114,49,49,51
1173,388,235,237,251
483,299,48,48,49
893,330,43,45,50
775,164,45,44,51
251,84,48,43,51
217,132,31,29,32
292,30,50,52,58
809,66,49,47,51
1010,126,46,47,52
205,383,45,41,46
572,412,49,42,46
490,108,39,43,44
1121,442,230,228,244
105,97,156,25,36
418,88,39,38,37
905,140,45,47,50
167,85,132,128,140
798,89,47,46,51
569,72,45,44,48
1088,16,58,59,61
872,346,45,44,49
9,375,47,45,46
57,127,152,27,33
194,399,47,46,45
197,100,106,110,123
922,426,54,53,50
1055,101,50,48,54
348,133,34,33,32
653,236,89,82,103
928,363,45,46,50
878,168,51,48,53
387,228,214,211,235
35,356,45,43,46
78,249,49,41,60
682,404,46,46,49
68,236,37,37,41
498,80,42,45,48
405,153,42,43,43
673,431,42,42,45
811,9,58,55,55
1171,91,243,236,255
558,425,42,41,45
915,326,49,48,51
119,151,202,193,210
745,283,45,48,48
495,13,76,57,45
1044,60,107,101,82
311,370,46,43,48
633,425,42,44,44
1165,51,237,239,252
636,498,144,138,152
667,164,47,45,48
333,253,207,207,227
197,162,35,29,30
237,14,182,172,197
230,471,98,97,73
265,59,52,48,57
18,454,50,49,49
379,96,31,31,32
378,342,43,41,45
1005,150,49,48,52
568,3,77,67,60
1037,363,51,49,51
738,28,52,49,50
1075,128,66,62,59
258,49,154,156,175
1005,327,47,47,50
897,9,119,101,82
1058,16,84,71,60
1113,11,235,234,252
529,499,112,106,95
434,288,47,47,51
111,262,166,162,197
385,43,31,25,26
281,77,34,29,31
998,6,132,94,73
887,41,100,99,94
541,70,44,43,47
1181,442,240,238,252
151,257,209,208,231
361,460,76,62,56
318,106,28,24,28
711,1,167,64,111
415,179,44,47,49
918,12,169,118,76
451,339,46,46,49
755,41,54,51,53
339,468,137,135,142
668,450,64,58,50
1129,55,229,229,243
677,371,47,43,47
644,242,48,46,51
1077,278,243,246,255
432,48,32,31,36
358,336,45,43,47
818,358,46,45,48
1046,437,45,47,52
703,410,40,44,49
554,252,229,231,254
1057,117,51,52,52
821,356,49,47,50
122,380,44,42,47
128,8,173,169,188
943,304,44,45,48
465,132,44,44,44
262,496,94,78,56
953,203,47,48,48
774,98,47,46,50
435,162,42,46,46
882,143,43,47,48
626,204,220,214,228
705,467,134,118,90
613,77,44,43,48
154,294,33,34,38
345,68,27,24,28
772,214,242,240,255
1023,91,51,51,54
806,280,48,49,51
847,0,100,96,94
127,354,36,38,43
222,198,80,80,103
1124,407,230,227,244
391,92,33,32,32
331,299,42,44,48
497,383,44,41,46
230,146,29,29,30
780,417,46,47,48
715,144,45,44,49
175,290,37,39,42
1049,499,52,50,55
1066,328,49,48,54
931,107,48,48,54
643,374,47,43,47
106,122,163,28,37
904,43,88,84,76
263,131,33,27,32
497,152,27,28,28
594,245,239,236,255
428,497,22,23,20
673,191,240,238,255
789,70,44,46,49
310,53,31,29,30
510,499,102,91,59
878,473,49,50,53
361,136,35,34,39
515,307,45,42,44
423,416,46,48,51
388,320,45,45,47
677,177,51,52,57
254,53,109,116,133
1173,98,236,236,252
878,282,46,47,50
482,126,42,45,47
499,167,44,43,46
66,180,42,30,32
1102,43,239,235,255
877,344,46,47,50
809,86,47,47,50
1169,466,236,233,249
958,118,45,48,51
483,498,122,110,67
822,6,84,84,75
506,455,168,168,183
1024,102,50,49,52
87,25,109,102,111
1035,104,49,48,52
1197,243,242,238,252
49,415,55,54,54
139,19,191,191,211
299,289,47,45,45
445,293,48,48,53
665,102,45,45,47
677,365,42,44,49
1077,417,63,55,55
348,384,48,42,47
1162,475,235,234,248
701,468,126,105,73
711,484,148,135,139
476,445,172,179,200
123,98,171,86,109
1096,59,242,242,248
50,324,40,34,36
434,76,39,38,38
1039,177,52,46,54
694,368,43,45,45
128,371,41,41,43
275,338,41,43,47
828,256,241,240,255
711,231,231,232,246
256,454,77,73,53
36,322,40,35,42
396,297,44,43,48
169,7,160,140,163
890,303,42,47,48
907,266,240,238,255
287,370,44,44,46
580,374,41,42,46
454,124,46,40,47
770,78,50,46,51
888,206,49,49,51
1089,354,250,255,239
49,299,36,31,36
400,250,214,215,234
318,279,45,43,47
113,288,39,32,33
198,261,202,202,221
987,262,42,47,51
870,60,100,87,60
606,458,161,165,186
618,403,43,43,44
110,490,47,47,48
365,17,40,31,31
651,16,48,50,51
1147,314,234,229,244
926,344,49,48,52
240,468,90,85,56
1094,117,234,229,216
679,186,240,235,255
544,107,43,43,45
225,41,43,32,42
659,46,48,46,50
676,190,237,237,255
72,355,39,37,43
1095,359,245,244,255
791,297,45,44,50
339,424,41,43,46
1013,268,49,49,53
466,480,181,186,206
512,443,161,162,179
394,107,36,34,37
710,329,45,45,47
1006,146,50,48,52
217,111,35,38,40
96,286,38,33,34
1110,491,229,230,247
1005,269,45,47,51
496,66,42,44,45
496,118,46,45,47
757,21,45,49,53
907,200,46,48,52
256,346,44,44,45
910,383,44,46,47
1035,312,45,48,52
12,84,120,113,121
725,81,45,47,47
1184,28,241,237,254
794,25,55,50,52
800,83,46,47,50
713,450,47,45,48
997,478,50,45,50
822,60,51,47,53
908,311,44,47,48
424,342,42,43,45
1015,389,47,46,51
731,66,45,46,49
1091,97,254,254,255
50,366,43,44,45
1032,404,51,50,51
349,169,43,44,48
1012,326,42,45,50
415,326,43,43,48
229,55,209,197,217
823,185,46,47,51
1110,194,237,235,253
541,391,40,41,47
108,35,190,188,206
1078,12,91,74,65
406,489,77,76,67
1148,481,230,226,244
1027,437,49,49,54
182,407,45,44,47
838,282,44,48,49
814,170,44,46,51
1019,485,48,49,52
1008,262,44,48,49
722,29,83,59,55
549,175,52,48,56
959,245,47,45,51
1169,202,238,238,252
593,327,41,44,46
1183,411,237,235,252
612,236,233,236,255
12,48,61,60,67
1051,430,46,48,51
467,29,98,75,56
447,498,155,152,176
598,252,130,137,165
237,40,41,26,32
411,289,44,44,49
933,176,45,46,52
239,422,56,54,47
20,9,82,68,93
723,144,46,46,51
495,465,156,159,172
720,183,56,54,59
1184,52,241,238,255
922,345,45,47,49
483,53,42,42,45
99,121,158,27,37
1003,246,47,46,52
584,437,48,46,47
1046,189,47,49,55
645,207,81,52,101
441,320,42,45,46
37,13,226,223,247
1023,317,46,47,52
781,161,48,46,49
2,298,37,35,39
244,267,200,200,223
35,239,30,30,33
513,78,34,32,34
618,389,40,42,43
587,441,184,184,208
322,138,31,30,32
400,92,35,33,35
167,397,43,43,48
