x,y,R,G,B
300,107,33,25,27
954,77,73,68,67
1166,175,237,234,254
1102,438,238,235,253
79,344,42,38,41
144,47,130,112,134
121,446,51,48,51
789,22,48,49,52
109,448,49,48,51
471,426,43,45,44
124,155,204,207,226
148,333,36,38,39
945,30,81,64,57
33,496,60,57,52
752,302,46,44,48
1175,78,239,237,254
1056,82,67,63,60
315,372,44,42,45
303,67,33,27,31
810,251,244,239,255
261,150,30,28,31
671,179,228,228,249
799,346,47,45,49
437,43,36,34,36
673,441,43,44,48
1164,347,237,235,252
343,341,44,44,43
1166,133,238,237,252
621,390,39,43,46
266,233,189,188,206
813,463,46,47,51
1095,58,225,219,199
1197,490,237,238,251
1001,133,47,50,55
159,422,86,89,82
1107,305,234,233,248
488,28,75,54,49
719,309,44,49,50
261,286,40,43,49
678,18,52,50,52
968,147,47,48,51
281,313,46,43,47
716,15,99,69,62
916,234,130,138,208
235,391,44,44,47
753,347,47,45,48
181,286,41,39,46
1118,452,229,227,245
1189,100,237,236,253
219,72,120,122,143
241,16,182,172,194
1182,413,235,234,253
274,187,189,186,205
696,3,51,51,52
56,222,116,116,123
751,42,50,49,53
503,279,46,44,48
782,422,48,46,50
1019,66,106,90,82
1146,210,232,231,246
36,317,38,34,40
626,136,50,45,51
950,314,45,44,48
746,438,44,44,48
892,372,46,46,49
1134,81,228,226,244
100,30,134,121,143
625,417,46,44,46
604,377,47,43,48
285,217,193,188,210
769,409,83,77,66
346,324,39,42,46
923,194,44,45,47
857,233,237,237,255
84,208,147,151,173
124,210,206,204,226
515,435,157,161,176
927,267,51,49,52
980,426,48,45,49
850,247,175,170,232
229,243,191,191,209
1186,281,241,236,253
50,93,192,186,206
813,239,230,234,243
1155,11,236,233,251
868,198,49,47,51
482,460,169,173,191
749,483,152,151,145
912,46,84,77,70
392,328,41,42,46
867,395,44,44,48
833,280,49,46,51
237,374,40,44,44
618,422,45,44,48
923,39,129,123,115
877,433,46,47,51
458,10,109,88,67
800,475,169,159,161
659,211,233,234,254
750,371,43,44,48
176,486,44,47,49
635,195,239,236,255
88,91,150,25,34
917,415,43,44,49
350,186,195,193,213
1197,83,240,237,253
422,90,39,41,40
1149,490,232,230,242
896,282,44,47,52
571,29,46,46,45
1043,375,47,47,51
413,8,33,29,28
949,274,46,48,52
268,236,87,95,116
596,378,40,42,48
136,86,152,140,158
168,204,86,75,91
672,164,46,47,49
926,283,46,47,50
810,224,241,238,255
117,371,39,41,45
547,250,230,229,251
903,432,59,49,51
569,56,44,45,46
396,128,35,38,44
478,278,53,52,57
699,341,45,45,49
296,369,45,44,47
1034,243,50,50,50
30,208,51,49,64
36,130,151,23,31
355,295,45,43,47
546,85,47,44,48
996,303,46,49,49
107,453,49,47,51
612,486,167,165,184
1002,473,43,51,51
977,349,47,46,50
824,228,242,238,255
846,446,48,46,48
463,369,55,55,61
283,69,35,33,37
46,64,113,105,116
490,485,120,109,67
926,256,46,48,52
894,371,43,48,49
680,54,49,48,50
1139,199,234,231,246
1095,110,233,235,243
540,127,45,43,48
625,461,95,91,95
96,240,217,214,238
312,126,36,28,31
501,381,38,41,44
979,345,44,45,51
1008,254,46,49,52
107,277,39,34,35
404,413,44,44,46
591,221,236,233,255
835,106,46,47,49
1103,60,237,237,255
873,264,237,237,255
859,497,114,112,67
10,237,32,27,27
971,179,46,48,50
276,477,95,91,79
3,368,45,43,49
545,107,43,40,47
769,65,48,44,52
951,477,47,47,51
968,129,47,48,51
548,382,43,42,45
31,50,132,130,149
583,348,40,43,44
589,113,42,44,48
93,254,218,216,238
200,277,210,205,227
925,55,93,92,85
743,55,42,45,49
941,26,89,67,60
808,10,53,53,56
935,226,47,46,49
784,368,43,46,49
629,312,44,44,49
772,332,46,47,50
965,410,46,46,50
943,277,47,49,47
209,479,49,47,51
1051,25,100,79,62
1018,141,44,48,51
782,397,41,46,46
915,76,51,47,53
520,456,160,156,167
69,79,33,26,29
823,193,50,49,50
112,465,50,48,52
251,484,60,56,50
1088,394,249,243,255
714,476,149,143,151
557,90,42,43,49
61,99,148,25,32
157,32,167,148,173
317,180,190,189,209
130,91,160,145,166
149,338,37,39,39
332,25,36,33,34
324,403,37,44,45
74,78,116,80,103
508,352,41,41,47
864,430,43,48,49
370,79,27,27,25
984,106,49,48,52
601,6,54,50,52
112,222,200,200,224
985,167,45,48,51
353,4,45,39,37
688,415,43,43,49
576,307,44,45,50
903,46,93,91,88
501,277,43,47,46
136,271,213,214,237
777,280,57,52,64
628,351,41,45,46
1017,472,44,50,49
572,0,60,51,52
896,80,46,48,53
507,230,175,173,191
791,410,110,112,125
1166,64,236,236,248
820,387,45,45,48
740,484,97,92,81
1175,64,238,235,252
566,189,234,230,255
154,384,44,42,48
1099,363,243,240,255
986,266,47,46,49
355,318,42,43,46
497,272,49,48,54
675,437,48,44,44
983,255,49,47,52
450,137,43,42,45
444,101,43,41,43
1074,229,53,52,57
1174,141,238,237,252
593,225,237,237,255
330,58,32,24,29
963,81,52,49,53
30,99,35,33,32
259,277,44,43,45
633,92,46,45,49
138,417,47,45,48
224,86,165,177,180
983,217,47,48,49
525,350,43,42,45
949,100,45,48,51
1166,457,235,232,248
826,456,47,46,47
1157,405,235,232,246
519,460,165,162,176
54,276,30,30,29
749,106,47,47,51
92,344,38,38,39
742,142,47,46,50
1174,303,238,234,251
1159,430,232,233,245
483,433,182,189,208
347,112,29,28,31
101,132,161,34,40
622,489,108,105,91
707,294,45,45,49
302,499,48,45,46
800,74,46,46,48
489,411,39,44,46
1045,320,49,50,52
144,480,48,47,49
36,263,30,28,28
1095,70,237,237,255
316,251,203,202,222
952,387,42,45,50
888,384,43,46,47
604,389,43,43,43
127,320,33,33,36
1057,168,51,50,55
551,146,44,43,48
775,257,238,236,255
71,492,51,47,51
178,471,53,52,55
1199,369,237,239,253
395,285,46,45,45
1134,361,234,231,248
929,346,45,46,49
561,47,45,44,47
566,85,44,45,44
1019,477,50,49,54
1055,328,48,49,52
868,460,46,47,51
341,162,39,39,39
162,131,116,116,135
697,24,46,50,50
657,209,240,237,255
742,95,43,46,47
544,230,229,227,250
165,159,38,38,46
1071,315,58,58,54
622,208,61,61,64
337,472,141,139,147
362,412,38,43,47
55,76,28,29,28
608,322,42,45,47
922,318,44,47,52
66,491,49,48,51
661,364,43,43,47
538,137,46,45,49
1106,312,236,232,251
456,203,230,227,249
956,483,42,47,51
1134,360,232,229,246
876,290,46,48,49
1155,4,240,234,253
178,10,166,145,171
378,64,29,26,29
242,25,199,190,214
362,316,44,44,46
284,96,32,28,29
295,292,42,41,47
445,40,46,40,41
595,218,233,232,255
503,406,43,44,45
606,276,49,45,49
762,470,154,149,158
957,105,46,48,53
282,392,41,42,47
1078,74,61,58,62
449,415,42,37,36
906,55,100,100,93
980,6,115,82,65
123,92,168,147,173
345,166,43,38,41
549,136,44,44,44
1034,45,90,76,65
588,481,105,98,80
680,82,49,46,46
357,331,44,42,46
253,102,34,31,35
1128,201,226,224,242
128,198,178,176,194
370,348,42,43,45
695,337,47,44,49
1189,113,237,235,252
550,241,227,228,249
973,338,46,46,48
614,67,42,46,48
1125,180,231,228,245
808,47,52,53,54
12,476,48,49,48
208,152,29,26,27
463,145,46,46,47
508,480,112,102,70
281,6,205,197,216
207,162,35,29,28
754,285,47,46,49
543,182,224,225,248
806,174,49,45,49
237,79,49,49,55
99,27,117,111,121
613,354,43,43,46
1156,272,237,234,251
1047,72,89,78,63
729,42,50,48,53
1143,100,234,233,249
79,16,68,61,73
297,231,187,188,206
551,367,41,41,45
647,367,46,46,47
563,327,43,44,45
134,96,165,150,170
763,206,238,237,255
53,183,172,35,39
718,168,43,45,48
87,247,216,216,241
79,2,62,60,63
227,437,49,45,49
981,316,46,45,49
449,198,226,226,245
520,471,116,112,110
4,83,124,114,120
644,126,47,45,49
958,387,42,47,50
1183,100,237,237,252
631,164,46,47,50
445,47,42,38,41
471,27,83,61,45
150,406,46,44,46
879,436,49,47,52
1072,11,109,80,66
971,33,97,74,59
399,315,42,45,47
194,493,44,47,47
261,213,191,188,208
912,293,46,44,48
148,489,47,48,50
1097,14,233,229,233
459,319,79,77,85
137,314,39,35,36
206,306,42,42,44
862,417,68,57,101
746,211,238,240,255
257,457,84,75,60
260,359,46,42,46
403,349,43,42,45
410,189,209,208,229
518,374,42,42,44
692,235,238,238,255
937,151,45,48,51
652,415,44,45,47
220,50,201,191,213
643,45,45,46,50
200,397,46,45,46
496,234,192,195,197
1020,472,49,48,51
7,272,37,31,32
137,351,37,37,41
32,442,51,51,51
661,74,46,46,48
126,205,204,205,228
1007,254,47,48,51
495,321,43,43,46
671,427,45,45,48
505,258,219,220,241
508,217,218,215,237
328,259,208,207,229
1180,97,237,235,254
578,32,45,46,45
753,223,72,63,62
705,286,42,43,48
737,152,47,48,48
343,396,45,41,46
150,118,37,32,32
120,151,205,195,212
78,181,205,196,221
492,133,45,42,45
169,152,36,39,44
613,288,43,43,45
497,102,40,43,44
707,199,240,235,255
680,403,38,45,44
10,147,166,26,35
1059,201,48,49,53
176,55,164,151,173
128,150,215,223,240
591,493,161,159,148
462,457,183,186,206
288,392,43,45,47
219,285,47,44,58
1017,448,45,48,54
480,249,176,179,182
358,430,61,57,44
767,248,238,237,255
1082,154,247,249,255
425,6,36,26,29
607,421,44,45,46
684,34,53,49,53
727,347,48,44,50
884,154,46,48,54
952,341,45,46,50
267,298,45,42,46
577,45,44,45,47
1037,22,107,84,65
585,135,43,45,52
898,8,148,111,82
483,170,45,45,49
759,15,50,51,53
885,172,46,47,54
202,245,197,195,215
377,72,27,27,28
200,396,41,44,46
178,459,100,53,54
135,47,135,119,136
283,171,184,181,201
725,411,43,44,52
615,197,237,234,255
820,386,44,46,49
811,36,54,50,56
241,254,202,200,219
434,99,39,40,45
323,143,34,30,37
1142,341,231,228,247
257,81,43,41,47
1088,365,245,251,251
439,187,212,213,226
427,43,31,31,31
1144,326,230,233,247
723,365,45,46,47
879,345,46,46,52
1167,463,235,231,248
382,369,46,41,44
870,160,44,48,50
205,309,45,43,47
414,417,43,44,47
575,32,42,44,45
218,56,194,188,209
480,457,171,177,198
951,118,48,48,51
1055,344,47,50,55
1119,491,228,225,242
933,433,52,42,77
587,419,43,42,45
372,282,43,42,47
1044,479,54,47,57
1176,28,238,236,252
733,252,241,239,255
680,462,109,83,59
876,52,101,98,91
1020,56,97,79,63
662,109,44,45,48
409,363,45,43,48
806,37,50,52,55
1026,488,47,50,55
1001,213,49,46,49
1018,469,47,47,52
567,372,44,43,46
1129,127,232,227,243
654,91,44,45,50
455,294,45,47,49
417,495,196,197,215
231,115,34,33,36
75,432,50,50,54
843,271,47,48,52
524,125,41,43,46
670,152,48,46,50
733,358,45,46,47
404,123,38,40,42
113,33,191,187,208
71,347,37,38,39
176,253,203,198,223
99,52,33,31,34
774,308,46,48,51
117,332,36,35,33
1128,205,230,227,244
256,160,37,32,35
252,367,43,43,46
1,437,53,51,52
910,10,213,161,95
615,372,39,40,45
1121,329,230,229,246
602,495,176,179,194
962,73,72,63,61
544,277,46,46,46
864,467,49,48,50
324,227,195,194,217
23,215,30,28,31
631,423,43,44,48
141,314,39,36,38
442,478,122,115,115
1136,422,228,225,239
267,480,51,48,48
239,241,187,187,207
1188,308,238,237,249
508,96,33,29,30
1058,62,106,93,83
568,169,47,45,47
312,319,43,41,44
978,461,72,68,90
656,437,44,44,47
69,194,40,29,34
225,104,32,36,40
1154,50,239,233,251
138,118,197,186,209
71,497,48,48,50
52,218,114,103,113
771,137,46,48,50
1081,9,132,129,133
326,244,59,52,60
1181,351,241,237,253
946,347,45,46,49
120,92,184,167,189
887,13,83,79,69
566,447,131,129,132
891,83,47,48,52
788,278,236,235,254
1154,88,235,235,248
606,174,47,45,54
612,165,43,45,48
773,193,46,48,51
883,492,174,163,110
33,36,230,228,252
296,264,207,202,225
745,212,239,238,255
534,298,45,44,45
1133,12,229,227,245
452,393,23,23,24
337,495,126,130,146
915,93,47,47,50
418,180,47,46,50
1038,107,50,49,51
909,346,47,47,54
116,66,148,130,152
286,167,189,184,201
890,27,103,96,98
195,163,37,32,37
1134,492,225,221,241
151,438,44,47,51
871,383,48,46,49
424,369,46,46,48
378,353,43,43,46
1077,200,52,52,55
780,288,48,48,49
1199,3,239,236,252
894,227,237,236,255
978,496,46,48,53
330,357,35,44,44
476,352,43,44,46
208,137,36,31,36
314,471,124,119,110
1013,302,51,50,51
336,427,41,44,47
541,364,40,44,45
1030,175,45,48,51
866,63,76,65,58
500,169,49,48,50
728,234,239,240,255
1192,252,240,237,253
1185,131,237,237,251
114,257,213,211,235
42,400,46,45,48
30,390,44,45,49
295,336,43,42,47
1124,255,228,226,242
26,108,143,23,31
267,490,88,77,53
818,442,46,46,50
452,293,44,44,47
444,482,165,161,167
776,254,240,237,255
689,383,42,42,48
410,375,42,42,46
877,390,47,45,49
763,482,155,147,140
664,109,44,46,49
914,357,45,44,51
163,135,164,157,178
87,213,198,202,225
278,216,187,184,204
424,394,48,44,47
449,138,42,44,45
686,410,42,43,42
465,355,51,57,60
402,132,37,41,44
1088,216,246,251,255
36,92,36,34,41
818,462,47,47,49
52,427,49,51,53
184,185,191,187,207
84,161,44,26,29
603,28,47,48,49
158,268,209,207,228
705,179,51,51,52
486,164,43,43,47
1098,341,242,240,255
246,132,34,25,27
909,62,98,94,94
483,411,40,43,45
749,136,43,46,49
307,383,43,45,42
687,11,47,50,52
274,150,32,27,31
322,459,99,90,68
1184,478,237,236,250
154,446,49,48,51
232,498,58,59,51
967,439,64,52,114
288,351,43,42,46
456,321,54,60,66
209,472,44,46,51
548,296,40,43,46
619,420,42,45,47
629,123,45,46,50
413,316,45,44,45
961,115,43,47,52
839,238,236,240,255
250,307,41,43,44
925,7,196,169,136
310,63,32,25,30
220,301,43,41,46
776,314,48,44,51
450,107,44,40,46
658,223,239,236,255
716,181,53,51,56
173,77,158,147,169
240,133,33,28,28
1141,375,230,229,247
343,125,31,28,34
648,172,50,50,54
506,75,39,43,53
907,336,47,48,50
474,298,51,56,55
108,475,48,48,50
563,284,43,45,44
447,135,44,42,47
933,246,49,46,52
173,167,44,40,44
1017,307,46,46,51
380,166,44,43,45
396,108,38,36,38
477,380,43,42,45
1032,148,48,47,51
1167,2,235,237,252
188,236,192,192,213
633,228,236,237,255
564,381,42,44,46
899,271,239,241,255
946,105,49,48,54
983,245,45,45,49
1190,493,234,234,251
148,2,33,28,33
346,364,43,43,48
1140,493,233,228,245
852,151,45,44,54
36,273,35,29,29
1185,143,238,237,255
262,284,47,44,45
827,342,43,47,48
505,215,212,211,231
223,388,44,45,49
75,168,204,183,198
532,484,139,138,140
334,18,36,34,37
1196,117,240,237,253
589,374,40,43,44
1070,423,93,77,59
160,442,48,47,48
1188,495,235,234,246
1100,38,242,240,255
593,404,43,41,47
642,191,241,237,255
65,100,153,24,35
503,75,126,126,129
633,224,82,61,109
971,491,46,47,51
889,249,241,238,255
1002,361,46,48,52
401,125,35,41,39
216,469,47,45,48
560,301,44,43,47
121,248,213,211,234
325,228,190,190,211
1034,375,47,50,53
1158,161,236,234,249
351,323,42,42,48
679,91,42,46,48
443,229,234,230,253
577,231,234,235,255
283,32,91,90,108
1142,290,233,227,247
867,364,47,47,52
616,76,44,47,48
349,391,46,43,44
738,220,235,234,255
731,231,79,65,75
92,72,153,135,155
442,334,42,46,48
868,150,48,47,51
836,242,170,156,169
211,32,171,109,123
912,370,44,46,50
216,82,99,102,118
531,433,79,75,59
414,294,48,42,46
301,78,34,25,29
780,192,47,49,52
387,202,204,203,225
495,407,43,42,49
749,104,45,44,50
477,394,43,43,46
972,441,56,43,56
438,52,36,37,37
528,32,42,37,41
1134,317,229,228,239
903,244,240,239,255
801,426,44,47,49
93,270,42,35,37
370,435,106,100,94
1083,309,53,55,59
459,141,42,43,47
778,477,152,151,164
1033,344,48,50,55
405,395,41,42,48
494,437,164,168,187
783,351,44,47,52
815,385,42,46,51
211,111,35,39,44
451,94,43,42,45
588,368,44,45,48
475,191,223,220,238
142,305,35,33,35
306,135,30,30,32
728,97,47,47,49
486,202,29,25,29
926,383,44,45,50
50,323,35,32,35
119,134,37,25,29
559,336,42,45,47
314,357,38,44,45
192,228,193,189,208
527,284,45,45,46
642,220,232,234,253
1130,332,229,226,240
461,88,42,42,41
903,47,96,94,92
956,318,48,45,51
990,83,51,50,54
1007,157,47,47,51
1056,94,52,53,57
973,331,45,45,50
1141,256,233,231,248
986,200,47,48,50
683,15,47,48,51
904,194,47,49,52
833,89,48,49,51
21,355,43,42,44
933,347,47,47,51
126,101,160,31,37
1025,437,42,47,52
187,12,179,144,155
1198,434,234,232,250
287,64,35,35,38
194,184,190,182,203
370,391,41,41,46
745,438,47,45,50
603,44,44,44,48
383,382,41,44,45
808,95,42,48,50
1167,328,235,234,252
1143,8,232,230,245
641,263,43,42,45
365,91,36,29,31
336,276,42,44,46
966,144,51,48,53
299,433,69,67,54
580,364,44,44,46
897,238,239,240,255
1061,15,91,73,62
3,185,86,78,81
854,473,50,50,52
72,227,88,87,106
559,30,39,43,47
600,35,43,44,45
928,30,93,70,62
621,216,58,57,62
874,350,47,47,51
740,355,44,45,51
966,237,47,50,53
895,227,234,234,255
914,160,48,48,50
403,259,228,225,247
560,56,42,45,47
454,305,45,46,53
1162,205,234,232,246
63,193,38,30,34
1030,457,48,46,50
645,33,47,48,50
449,423,46,41,47
4,85,125,113,123
760,445,51,49,56
204,284,73,72,97
44,317,33,33,35
1187,265,238,238,251
1145,143,231,229,246
510,122,46,47,45
906,425,49,46,51
1108,255,238,235,250
647,352,44,45,45
101,190,250,251,255
623,184,196,192,210
67,344,39,38,40
1006,196,49,49,53
698,35,48,49,52
398,442,199,207,226
402,304,44,43,47
1127,381,228,225,243
162,290,39,35,39
551,211,64,56,63
1099,268,236,235,255
35,271,37,32,30
1100,335,244,239,255
541,32,46,43,45
1066,354,47,48,55
226,20,175,161,186
355,417,43,42,44
843,113,47,45,50
471,120,43,41,44
764,29,51,48,54
1084,262,57,59,62
422,293,44,44,47
639,272,46,44,49
243,36,34,30,32
936,36,100,72,59
426,39,37,30,32
401,311,44,45,47
1045,384,52,49,51
874,240,237,238,255
654,14,49,49,54
754,248,239,236,255
976,201,47,47,48
71,78,31,30,31
740,381,44,45,48
167,489,48,46,49
538,320,44,43,45
1151,299,233,234,249
167,75,146,134,155
120,475,44,46,48
118,374,41,40,44
1057,103,46,50,55
2,457,48,51,53
46,12,96,77,84
184,331,41,39,41
992,354,47,48,50
223,102,40,36,44
981,213,50,46,54
892,264,243,240,255
1195,407,237,236,251
946,51,81,61,56
214,323,43,43,45
1007,74,102,90,90
163,250,205,201,222
413,14,38,26,26
885,99,47,48,52
926,251,46,47,53
744,133,45,45,51
713,18,210,145,88
1165,459,235,235,249
722,40,61,53,52
215,130,35,32,37
1189,412,236,232,250
466,314,24,21,22
143,255,208,207,228
325,440,70,63,53
869,482,164,151,88
454,299,45,47,50
690,184,236,235,255
195,132,36,36,40
94,391,42,46,48
1075,461,247,246,255
336,284,44,44,47
908,279,51,50,53
643,22,51,48,51
634,56,47,44,45
987,438,48,50,54
1093,465,234,236,252
952,286,46,45,53
322,156,37,33,34
198,34,162,37,53
729,256,240,239,255
518,10,69,57,52
177,309,35,36,44
394,114,37,38,39
774,420,47,47,50
102,493,49,46,52
320,278,41,44,48
751,2,49,50,50
964,87,48,49,52
1127,253,228,228,241
1035,285,53,51,55
942,212,52,49,52
308,392,44,44,44
1006,310,49,49,53
892,305,45,44,50
634,324,47,45,47
101,420,56,51,52
1067,414,49,48,53
876,348,52,47,51
158,40,152,134,158
662,361,40,43,46
692,293,45,49,51
1039,371,49,46,50
1037,344,47,49,53
1015,173,45,48,52
546,141,45,43,49
166,387,41,42,42
1151,369,233,233,247
27,108,147,25,33
288,486,66,65,55
499,371,43,41,41
507,178,154,151,157
638,438,46,44,48
1073,227,55,55,59
615,356,43,44,49
158,29,171,152,178
631,188,240,235,255
76,485,98,85,84
48,325,36,36,35
487,462,177,178,196
1056,30,76,65,60
1153,167,238,231,248
402,372,43,44,46
244,2,178,165,188
1056,210,47,49,55
1132,418,228,226,241
448,90,39,42,44
789,496,162,160,177
712,194,242,237,255
974,73,77,65,62
47,271,38,28,34
138,149,181,179,203
413,252,215,212,227
662,97,47,44,52
1150,135,233,232,248
44,393,42,45,45
94,196,251,250,255
604,291,45,45,47
1186,454,236,235,252
591,422,43,41,44
801,473,164,161,158
658,24,51,48,50
156,393,45,43,46
903,211,46,49,52
180,339,40,41,41
598,277,43,45,46
343,93,27,25,26
204,492,42,45,49
774,56,48,47,51
897,158,45,47,52
1017,391,47,47,51
1186,362,239,236,251
201,357,44,44,42
849,39,85,82,75
1105,165,241,237,255
857,71,51,51,54
163,305,40,36,39
2,21,228,223,247
265,396,41,44,46
51,29,65,57,73
177,324,41,41,43
662,189,237,236,255
909,455,47,49,52
224,382,42,43,43
29,124,152,26,31
0,417,52,50,53
1185,295,239,235,255
989,483,47,47,50
107,171,139,145,164
675,318,42,45,46
1127,1,230,228,245
220,175,189,184,206
841,470,50,47,51
928,287,46,47,50
481,432,185,191,210
293,6,160,161,184
933,265,48,47,50
741,437,48,45,48
201,442,48,48,52
1165,29,237,236,253
315,402,38,45,46
159,79,158,146,170
1068,275,49,53,58
1063,242,48,49,56
985,143,46,47,52
586,386,42,44,45
772,177,44,44,51
207,279,208,208,231
351,386,41,44,47
1100,400,242,241,255
175,59,160,146,169
947,105,48,47,53
957,436,77,74,119
817,371,44,46,49
1090,306,239,243,228
618,68,47,46,48
1070,265,52,50,53
721,290,42,44,46
708,472,140,125,111
743,207,240,240,255
152,337,37,38,39
119,253,219,213,237
21,302,35,37,36
94,481,45,47,49
697,451,46,45,47
32,392,48,45,45
91,129,158,29,35
970,310,44,47,52
823,353,46,44,49
1133,128,227,228,243
5,159,173,28,39
159,202,194,190,207
886,385,43,45,50
54,15,81,69,86
458,71,44,41,45
923,23,203,145,93
308,137,28,29,30
347,349,43,41,47
920,122,47,49,51
843,387,45,46,46
621,40,47,45,48
1071,317,59,58,58
518,242,180,175,178
536,255,227,228,247
332,48,28,24,24
876,9,79,75,71
848,292,48,46,52
934,284,46,46,49
890,439,50,47,51
809,435,44,46,48
582,436,48,44,48
947,23,96,71,61
1124,359,232,230,245
313,336,44,43,45
189,382,41,43,45
69,216,190,192,210
510,450,150,149,158
954,191,47,47,50
190,398,41,43,47
838,409,46,46,53
504,41,80,64,50
375,216,142,143,161
364,371,43,45,47
460,406,48,47,49
391,166,44,41,44
514,499,111,103,68
1006,127,47,49,55
741,440,44,46,46
353,411,42,46,49
214,284,92,97,122
139,427,47,47,51
293,428,82,78,54
66,459,50,46,51
483,486,118,108,65
531,352,42,44,49
1069,104,48,51,55
534,162,42,45,48
240,440,49,53,50
829,136,46,45,49
1185,345,238,237,253
714,17,209,143,90
210,274,206,204,228
847,412,46,50,51
1124,321,230,227,247
209,170,120,114,122
1122,324,229,227,243
799,176,46,47,52
1045,206,48,49,51
967,293,48,45,51
162,355,42,40,46
412,48,30,28,34
959,215,49,48,52
873,204,46,46,52
797,164,46,46,52
875,117,48,47,52
159,90,155,147,166
147,410,46,45,47
990,109,49,47,53
205,357,40,46,43
958,253,45,47,48
686,161,51,45,51
831,264,51,52,57
316,242,196,197,216
1003,195,48,47,51
819,58,50,49,52
986,281,48,47,53
391,28,63,46,35
576,494,167,163,171
417,318,45,46,48
530,281,43,46,45
1032,331,48,48,53
788,491,156,150,166
1033,382,45,46,51
14,99,138,19,33
514,306,45,46,47
577,250,235,235,255
418,279,48,45,51
892,10,88,83,76
1010,282,48,48,51
237,52,167,169,189
1050,24,97,77,61
457,35,60,49,45
902,163,48,44,51
993,110,45,47,52
74,193,41,29,31
713,430,46,43,47
246,326,41,44,46
242,290,42,45,44
1060,409,51,48,56
768,453,44,47,50
136,71,163,146,168
639,63,47,49,48
116,335,36,35,37
724,322,43,44,52
361,388,43,42,47
809,397,46,46,48
240,450,48,50,49
682,239,208,208,236
356,468,63,54,53
256,194,187,184,204
881,123,48,48,52
413,69,34,33,36
1076,137,53,51,57
1198,469,237,234,248
115,207,213,214,241
180,475,47,47,48
835,481,178,165,149
688,416,44,44,49
265,417,44,45,46
1196,495,235,233,250
554,418,40,42,47
212,296,42,41,43
287,158,35,31,32
883,279,48,49,51
1015,484,50,48,53
428,471,107,98,110
454,56,39,38,42
62,341,41,36,40
767,230,233,237,243
392,229,73,59,82
263,221,187,186,206
1131,98,226,226,244
1028,213,46,47,50
