x,y,R,G,B
1175,60,239,236,251
941,454,139,135,152
115,398,44,44,44
547,191,230,228,249
807,259,190,180,242
815,448,46,46,50
478,306,49,48,52
982,211,51,49,49
71,167,166,35,42
746,253,240,238,255
84,173,210,200,221
97,180,202,207,227
837,296,46,47,50
553,266,230,228,252
1029,419,49,48,53
954,332,45,46,48
370,366,41,44,46
525,426,42,42,46
784,11,47,49,52
899,388,45,49,49
982,450,46,49,54
892,105,47,46,50
76,89,152,26,36
373,497,65,57,54
1134,200,235,232,246
1014,433,51,47,52
583,260,236,234,255
451,230,233,228,252
620,422,48,47,47
774,455,49,46,51
978,12,114,80,62
275,369,43,43,46
392,429,48,46,49
42,122,151,22,31
43,118,148,21,34
888,208,47,47,50
949,63,83,81,85
522,349,43,43,46
633,190,237,236,255
601,14,49,48,48
106,215,211,212,238
277,177,186,181,202
329,289,41,44,47
303,123,30,27,25
417,6,38,29,32
1173,173,238,234,253
160,459,46,48,52
268,151,34,29,32
233,73,177,182,201
186,152,29,36,38
127,184,219,221,250
634,149,46,45,48
730,440,49,47,50
1194,171,236,235,253
599,176,48,48,51
451,231,228,227,253
586,302,44,41,46
538,310,44,44,44
647,114,44,46,49
605,196,235,232,255
348,126,35,31,31
309,230,194,192,213
737,163,47,47,48
1015,283,48,47,53
931,49,113,113,107
972,473,47,47,49
224,394,45,45,47
1079,94,245,246,253
491,12,74,57,49
937,318,46,46,52
316,286,46,43,48
17,307,41,38,37
1167,45,240,236,253
773,8,48,50,53
824,162,47,46,50
289,51,43,45,49
758,423,43,46,48
322,70,29,23,24
209,393,44,43,46
766,465,133,132,107
623,181,59,58,60
985,17,113,85,64
1042,27,111,88,66
273,412,43,43,45
854,495,159,152,114
462,496,123,115,69
500,285,43,45,49
877,497,167,157,114
1024,160,49,49,51
1160,451,235,232,247
907,235,243,238,255
319,27,40,40,43
828,36,72,69,60
144,366,44,41,45
969,79,58,55,58
925,288,45,48,50
630,377,44,45,49
397,483,84,81,87
957,5,112,82,64
1151,172,234,233,250
28,335,38,39,43
1178,86,238,235,251
781,56,46,48,52
690,147,46,44,48
907,395,47,44,48
549,436,139,140,145
872,11,94,90,88
803,99,50,47,51
786,368,48,44,49
56,213,73,63,64
640,120,45,44,48
841,431,45,46,51
536,204,130,134,168
782,214,243,240,255
503,371,41,42,45
100,464,83,74,70
77,30,119,108,119
1010,186,45,47,51
1060,238,46,50,54
101,35,186,185,207
574,15,96,82,60
296,381,44,43,45
122,164,221,227,249
853,91,47,46,50
414,162,45,43,47
571,419,47,43,48
653,422,45,44,47
1166,369,235,235,251
697,463,116,96,63
1182,25,240,236,255
510,349,43,42,46
608,363,44,45,44
936,44,88,70,59
759,491,158,154,159
1117,89,228,227,244
340,323,42,42,45
286,318,40,43,46
105,283,39,33,31
1003,207,48,47,50
536,25,74,60,49
685,302,43,46,48
329,71,31,25,27
839,82,48,46,51
238,309,43,42,43
558,348,40,42,43
307,294,45,42,45
952,301,46,45,50
351,351,39,43,48
1010,74,100,86,85
542,105,46,44,49
900,444,77,71,137
955,364,48,48,51
743,331,47,48,52
326,7,67,60,59
123,281,206,209,232
775,358,43,47,47
56,333,36,34,36
1002,320,46,45,51
637,471,160,155,164
282,422,38,43,48
933,173,48,48,50
875,146,49,46,51
557,129,42,45,48
866,246,233,237,255
232,450,58,53,50
562,29,46,44,46
184,116,190,195,212
248,391,44,41,48
235,177,190,184,205
198,302,42,39,42
792,382,42,45,49
959,237,49,46,51
244,243,180,179,199
813,116,50,47,53
1041,454,46,49,53
922,141,42,49,49
1135,259,229,225,245
1150,299,233,233,247
1138,274,233,227,244
274,226,189,189,209
1194,209,242,236,253
1109,287,235,232,246
531,240,221,221,244
1,374,46,46,48
103,481,48,49,54
486,133,42,44,44
641,251,40,45,50
589,142,43,44,47
1042,285,167,166,187
685,189,239,236,255
996,498,48,48,52
641,345,43,42,45
1164,383,236,235,250
146,178,207,210,229
317,43,35,30,35
876,408,45,49,50
1147,95,232,230,245
231,46,78,56,84
928,273,44,47,51
933,363,47,45,50
1014,96,49,46,53
312,398,42,41,46
989,26,118,90,69
320,405,43,42,44
429,103,37,40,42
1074,278,215,205,162
600,175,47,48,51
447,62,37,38,43
