x,y,R,G,B
534,250,226,224,252
375,291,42,44,47
452,220,61,55,73
660,461,77,67,57
1064,181,50,51,54
654,362,43,44,47
279,173,191,185,203
1008,383,48,48,51
1175,278,240,235,252
988,499,49,49,52
1080,479,52,54,59
780,395,48,48,49
337,268,178,175,210
471,253,116,115,134
504,321,42,43,45
752,368,41,46,47
708,217,180,177,167
281,398,46,44,46
170,68,135,121,142
586,443,186,182,197
899,165,47,48,51
555,303,38,43,46
1114,194,236,234,251
712,368,48,45,47
666,65,46,45,50
519,174,51,47,52
798,373,43,45,49
684,494,117,89,64
810,466,49,49,48
419,110,39,38,43
882,322,50,46,48
312,355,41,42,45
97,285,39,32,35
1135,336,231,225,246
1077,108,54,55,59
1039,172,46,49,53
1131,269,229,228,243
1014,87,61,59,57
813,423,42,46,47
501,30,83,64,51
936,267,47,48,53
1184,200,238,236,251
789,185,48,47,50
703,493,128,108,78
839,127,44,48,49
1181,335,236,235,253
230,463,83,81,56
188,82,63,44,73
46,119,149,22,35
785,202,47,49,53
490,390,41,43,45
43,370,40,42,48
1029,483,46,47,52
462,497,123,115,68
1081,342,53,53,56
496,386,42,42,46
1164,25,236,235,253
234,113,36,31,37
783,366,46,43,49
1098,156,246,243,255
787,137,48,46,50
1106,160,241,236,255
815,225,244,240,255
404,338,43,44,45
684,20,51,48,53
997,31,118,91,68
1184,214,239,238,252
307,16,43,45,48
1173,463,236,235,251
929,128,46,49,51
283,220,191,188,204
1193,38,243,236,255
6,236,32,24,29
301,272,42,44,49
688,151,47,46,51
747,475,125,126,106
909,422,49,49,52
581,37,42,46,45
799,240,241,238,255
841,243,189,187,206
465,148,40,44,43
1144,108,232,231,246
290,41,49,49,57
98,436,47,48,51
440,182,45,47,51
811,27,49,50,51
953,44,109,83,61
693,464,120,99,65
505,48,43,43,47
8,322,42,42,43
750,442,48,45,48
645,254,45,48,49
1079,342,53,53,57
1064,412,49,50,52
458,108,44,41,44
785,238,225,231,255
321,184,188,187,210
1140,114,231,227,246
1014,440,46,46,51
199,402,42,42,48
798,131,43,48,48
471,475,183,183,199
964,256,48,47,52
18,282,33,31,31
729,309,45,46,50
601,176,49,48,52
326,66,34,25,25
1163,272,236,235,250
28,151,166,25,33
82,153,162,33,37
73,273,35,30,30
1198,346,239,235,252
878,389,46,44,49
998,111,49,49,51
690,80,46,45,48
97,422,113,113,110
707,492,118,103,75
1028,333,48,49,54
1037,92,53,50,54
559,125,39,45,47
634,98,42,46,49
383,69,34,27,27
639,48,48,44,52
959,0,99,82,73
412,29,34,31,29
547,84,45,43,46
868,405,43,48,50
867,477,52,49,52
532,201,222,222,242
188,68,196,184,206
752,245,242,238,255
700,234,237,233,255
402,311,43,44,47
480,105,43,44,44
337,406,42,42,47
747,343,45,47,51
178,349,41,41,42
737,132,47,49,49
1012,213,49,47,54
1071,120,54,52,58
430,400,44,44,44
663,320,44,46,48
162,369,37,44,45
298,64,42,30,37
142,341,36,35,40
1010,113,46,48,51
317,266,207,208,229
812,464,47,47,51
626,478,189,184,199
900,385,46,43,48
253,64,43,44,50
24,378,42,44,46
445,83,40,40,44
677,164,48,46,50
592,191,233,233,255
191,397,48,44,46
155,376,41,42,44
633,134,42,45,47
813,193,46,46,52
179,228,190,188,207
463,201,227,227,249
1095,114,236,238,248
1039,178,52,48,55
889,61,97,93,88
806,76,49,47,50
915,46,85,81,74
581,231,234,233,255
1156,65,238,234,251
964,194,48,48,52
887,280,47,46,54
851,160,44,47,50
771,435,47,45,48
799,383,45,45,48
2,424,54,51,54
196,121,37,37,41
1029,203,48,47,53
878,353,49,48,51
878,94,46,48,53
429,100,41,39,39
460,123,43,42,48
791,40,52,50,53
215,252,201,198,220
1021,471,45,47,51
497,401,41,45,49
1010,484,47,48,53
185,463,49,49,50
116,89,172,156,176
1076,246,243,243,255
1075,92,69,68,64
108,466,48,46,52
185,144,37,34,40
1167,359,239,235,249
55,113,151,23,30
493,332,45,46,47
991,388,48,48,51
136,194,163,163,188
109,388,44,43,44
1105,416,235,235,252
418,44,38,28,32
545,354,45,45,48
531,372,42,42,47
216,121,34,35,40
1065,257,46,51,55
1061,455,52,50,54
444,320,41,44,47
738,330,46,46,47
1099,215,247,244,255
1105,375,239,236,254
484,305,48,48,50
152,89,157,143,162
750,26,51,52,53
691,221,238,237,255
1005,456,48,47,53
1171,393,238,235,249
1176,301,241,235,254
80,381,38,41,43
1024,236,49,48,51
149,453,48,48,51
530,370,40,42,46
14,176,104,104,115
537,123,43,44,44
924,454,48,49,53
381,262,217,214,236
759,336,48,47,49
37,20,70,67,74
513,177,80,74,79
145,189,206,205,227
1160,23,238,234,251
420,153,41,43,45
192,78,198,190,210
83,242,217,217,240
1047,371,48,48,53
283,326,45,46,48
536,245,82,72,73
925,243,47,48,51
1135,7,231,229,245
764,250,242,237,255
192,448,81,78,64
882,349,47,50,52
924,157,43,47,51
1090,442,238,233,255
514,313,45,45,48
554,169,45,47,51
344,427,45,42,45
1198,327,240,239,254
383,214,209,209,230
219,135,34,29,34
685,25,50,48,55
733,67,43,45,50
246,213,187,186,199
550,236,230,228,253
489,5,56,50,43
292,420,45,44,46
942,297,48,47,48
824,249,240,239,255
607,2,49,48,51
517,355,45,43,44
551,413,41,41,43
283,132,34,26,31
733,395,48,44,49
982,66,98,84,72
706,16,57,52,54
639,162,46,46,48
454,366,23,18,17
170,243,192,193,208
637,438,45,43,46
663,350,43,45,48
457,429,61,53,54
527,102,41,44,46
33,226,34,31,32
743,221,239,236,255
148,496,51,47,52
443,307,47,44,47
509,147,47,46,49
517,25,62,59,60
332,16,38,37,39
1132,295,229,225,245
893,331,43,47,51
246,361,40,44,47
29,315,37,36,38
47,380,40,42,47
718,189,240,236,255
667,101,42,45,47
130,34,140,121,141
324,457,68,67,53
195,475,47,47,51
889,7,89,79,68
202,251,200,197,218
571,11,92,79,59
409,42,32,27,28
5,133,160,23,34
694,63,45,47,49
1128,68,230,228,244
940,364,44,45,48
862,440,45,46,52
1048,236,50,50,49
811,13,60,55,56
296,114,32,26,28
1116,105,233,229,246
534,444,153,151,163
69,259,35,31,33
1177,314,242,240,253
4,177,79,80,83
151,233,55,54,57
135,204,203,200,223
807,174,51,47,52
213,452,45,47,49
1197,236,238,237,251
1028,197,46,48,54
149,219,196,192,214
766,418,45,44,49
316,324,40,43,45
708,181,55,53,56
356,290,43,43,45
557,434,47,47,49
706,77,48,46,50
525,207,69,63,63
42,290,39,33,37
830,376,45,46,51
500,252,218,217,237
1161,258,237,235,251
1057,11,87,74,61
861,487,147,135,87
165,64,142,128,147
680,326,42,46,48
448,396,20,23,24
588,139,45,45,47
668,113,45,42,49
523,202,96,96,123
172,454,51,49,51
707,314,47,47,47
1018,444,50,48,52
910,257,238,238,255
702,178,50,48,54
12,280,36,33,32
830,206,47,49,53
974,474,46,46,50
742,429,46,45,48
1076,67,74,69,66
460,371,51,51,57
154,176,206,205,229
1081,135,54,53,56
856,220,239,238,255
535,497,143,138,127
1147,169,229,231,247
1136,476,231,226,243
1099,338,242,240,255
749,174,46,47,49
659,330,42,45,47
401,82,35,32,35
700,238,236,237,255
994,180,47,47,50
408,419,39,44,45
781,86,45,46,49
318,149,31,32,34
6,220,31,30,30
13,225,36,26,28
541,402,44,43,44
1046,185,50,51,54
911,273,233,237,255
795,13,51,49,52
313,309,41,44,45
513,28,80,60,48
515,208,78,70,69
362,79,35,27,31
92,204,150,151,177
588,173,45,47,48
575,280,42,46,45
503,192,61,61,67
1192,473,237,236,250
772,460,46,47,50
730,386,41,45,47
96,79,178,155,179
6,53,179,187,205
127,206,204,204,229
13,262,36,31,32
156,322,39,37,40
568,224,233,233,255
436,206,54,54,57
653,376,43,46,47
740,120,42,45,50
1065,133,52,49,57
1096,86,238,238,254
1096,413,243,240,255
157,391,42,43,46
685,453,106,81,60
58,357,40,43,43
149,472,47,45,51
42,140,157,26,33
344,223,199,199,220
632,310,41,45,46
166,185,191,189,211
268,332,43,43,47
326,151,31,32,37
200,189,187,182,200
894,246,237,238,255
823,321,42,46,50
880,49,104,102,97
95,257,215,215,239
218,6,171,156,181
449,1,64,51,41
11,14,224,228,249
1168,64,239,236,253
290,158,34,31,32
291,50,42,44,47
667,300,45,44,50
1030,418,47,48,48
378,255,216,214,236
638,471,155,151,155
1183,458,236,233,254
386,47,26,24,29
977,222,50,48,51
999,384,45,46,49
966,26,95,73,59
70,393,41,45,46
952,44,110,85,64
205,370,41,42,43
1047,50,124,114,107
991,71,72,63,57
834,71,46,49,51
303,365,44,44,45
650,0,50,50,52
652,442,41,42,47
415,362,41,43,47
406,132,41,40,43
675,41,45,46,49
108,135,159,30,39
1143,206,231,230,247
379,204,57,56,59
688,64,46,44,50
1198,457,238,236,249
105,482,47,46,50
322,449,85,78,54
903,12,207,165,86
311,433,54,55,51
566,163,50,46,46
806,475,168,163,172
643,172,54,51,57
16,436,50,47,53
751,37,49,51,53
982,423,46,46,51
1101,279,240,236,254
924,273,46,46,50
308,145,37,28,31
141,113,36,29,33
112,455,48,47,52
962,239,40,47,48
181,35,157,37,46
1062,233,51,51,55
517,325,41,43,44
143,339,38,39,39
622,134,46,43,49
329,44,40,25,31
786,397,44,47,49
462,126,48,43,47
959,440,131,133,188
334,486,141,140,153
1053,426,49,48,54
1019,7,106,79,61
552,412,39,41,44
138,342,41,39,43
522,402,44,40,45
899,114,45,47,48
10,276,30,29,30
1072,142,50,53,53
449,116,38,42,44
176,164,40,37,39
51,304,31,34,35
482,98,40,42,42
577,423,44,43,45
1000,385,47,48,51
963,169,48,46,52
445,488,176,177,195
114,254,216,213,237
261,318,43,44,45
703,53,47,48,50
958,181,44,46,52
970,102,47,48,51
422,228,225,224,247
931,236,50,47,52
347,58,33,24,24
1125,14,228,229,247
312,215,195,193,214
317,435,71,68,53
870,322,47,45,49
1120,31,229,230,246
861,28,97,94,89
537,65,48,45,46
384,112,33,35,37
942,69,96,95,89
201,225,194,190,211
621,233,237,234,255
133,296,35,33,37
1168,372,235,233,251
704,123,45,46,49
404,384,44,44,46
494,222,210,210,229
1117,32,232,231,249
1100,272,238,235,255
148,12,193,190,211
572,422,44,42,45
69,356,40,39,43
225,323,40,43,42
987,94,48,48,53
523,262,222,224,243
208,158,36,27,28
211,127,39,34,39
543,31,44,44,47
613,340,43,44,45
116,468,50,48,52
896,463,46,48,52
255,57,154,154,163
1023,445,49,49,48
1000,336,47,47,51
129,375,38,42,44
969,176,49,47,54
66,22,34,32,32
724,269,47,49,51
787,261,244,241,255
282,285,43,41,48
518,198,219,220,240
805,120,48,47,50
268,223,188,184,204
391,188,204,204,224
1005,461,47,49,54
597,198,236,234,254
745,181,49,46,51
582,212,75,54,82
99,380,43,41,45
920,291,47,48,52
269,235,182,185,199
1105,492,232,230,249
890,114,51,51,49
1127,466,227,226,243
682,44,45,46,49
1054,398,51,51,53
922,279,46,46,51
519,275,46,44,53
1184,123,241,238,255
402,451,66,63,65
899,324,44,47,50
961,18,104,71,61
471,94,47,42,48
405,477,59,59,54
499,149,36,33,35
765,416,42,46,48
833,244,236,238,253
479,8,53,46,44
533,477,150,151,156
1152,358,233,231,245
537,158,46,45,48
123,29,31,30,29
519,376,38,40,45
222,151,33,25,30
501,71,61,60,63
1155,218,235,231,248
384,65,33,25,31
1182,173,234,233,250
971,156,47,48,49
1195,92,242,236,255
18,304,41,34,38
472,129,42,43,45
497,54,43,41,46
212,277,207,205,227
1090,450,240,237,255
1119,44,229,230,244
832,137,46,47,49
367,302,41,43,44
837,52,70,62,57
389,463,111,108,124
362,383,44,43,46
861,470,46,48,52
452,434,135,131,137
365,196,196,193,214
227,269,204,202,226
921,163,44,46,51
285,484,63,65,53
629,393,41,44,46
299,361,43,42,45
183,392,45,43,46
1058,126,49,48,54
572,153,43,45,48
644,99,45,45,49
895,334,45,46,50
928,203,47,47,52
960,230,45,47,52
915,131,43,48,52
585,34,48,45,47
571,484,151,145,141
469,68,42,41,45
1148,291,233,229,247
812,367,44,45,48
564,481,153,148,139
690,48,46,45,50
732,288,48,45,48
259,371,42,43,48
600,324,42,43,47
979,106,52,48,53
437,69,39,39,42
828,363,45,43,51
890,338,48,44,49
783,87,45,45,50
802,325,42,44,50
336,274,44,45,50
98,117,168,93,108
262,393,44,44,48
1196,0,241,235,250
373,44,35,24,25
1058,447,48,49,54
713,15,116,78,61
1145,474,232,228,248
931,142,43,49,52
589,51,44,45,48
335,99,31,27,33
933,375,47,47,50
509,287,52,51,51
182,376,39,42,46
357,73,33,26,28
266,445,56,55,53
234,414,42,44,46
366,380,40,44,46
1059,50,111,105,100
1121,249,230,227,243
795,88,44,45,47
506,223,217,216,236
41,345,43,42,43
573,251,235,236,255
90,398,44,45,46
972,254,49,47,54
1112,37,235,233,251
686,54,49,45,52
34,378,46,45,42
142,181,209,210,237
24,122,149,22,33
873,39,99,95,90
1132,54,229,228,244
570,265,235,234,255
168,260,208,204,228
916,493,178,160,124
620,89,50,44,48
576,290,45,44,47
854,433,41,48,51
800,206,55,53,56
245,480,71,70,56
1104,483,234,230,247
553,444,139,134,139
23,11,223,223,247
731,75,46,48,49
468,466,177,178,197
350,155,39,39,38
744,341,46,47,51
628,138,47,45,48
135,83,153,137,158
657,188,236,238,255
888,448,47,48,53
1125,18,228,228,246
7,386,41,44,45
436,172,41,44,50
153,377,41,44,48
855,205,43,47,52
1172,38,236,235,254
657,434,45,46,49
1161,254,237,235,249
1162,128,236,234,250
580,386,44,46,47
209,394,41,43,45
387,244,59,59,67
650,69,43,45,47
503,460,154,154,168
82,173,211,199,221
204,476,47,45,47
1142,221,229,230,243
998,116,49,46,54
109,219,207,205,230
207,192,189,184,202
666,471,98,76,55
659,231,235,235,255
745,134,43,45,48
327,60,32,24,27
651,176,200,197,219
843,103,48,47,52
137,279,215,211,235
1061,462,49,50,54
535,377,42,39,43
395,305,43,45,46
353,344,45,44,45
680,215,238,236,255
1085,432,255,254,255
461,55,42,39,43
691,38,45,49,51
1043,370,49,49,53
197,353,44,42,46
739,102,47,46,49
793,316,45,47,51
221,76,109,115,126
403,183,53,53,61
108,71,139,120,140
1188,405,235,234,254
902,20,105,99,91
464,19,102,79,59
370,38,34,26,24
959,267,45,45,50
69,390,45,46,50
764,211,243,240,255
921,148,42,44,50
564,68,44,44,46
327,221,197,197,218
516,26,65,58,58
943,70,99,97,90
859,56,101,82,60
926,300,46,47,49
665,20,50,49,52
13,133,160,27,34
340,372,42,43,47
1176,470,233,234,246
144,327,35,37,39
141,84,152,137,159
485,329,44,42,45
799,99,51,49,49
136,446,49,47,51
640,255,45,46,50
171,124,114,113,129
495,184,187,183,198
1106,85,236,232,250
994,265,45,47,52
521,29,71,55,52
721,393,47,45,52
264,169,187,183,204
318,283,45,44,47
1003,218,42,48,51
5,3,223,228,248
104,238,209,205,230
709,297,44,46,49
773,102,45,46,48
102,348,33,35,37
520,16,48,43,50
811,28,53,50,52
127,90,160,147,165
755,79,43,47,48
1075,354,245,242,254
841,390,47,45,49
708,25,56,54,55
147,54,134,119,138
376,311,43,44,49
902,277,49,49,51
1084,53,62,59,69
529,61,43,43,47
184,319,42,40,44
278,474,110,103,79
849,167,47,47,52
554,326,41,42,47
900,140,46,49,52
126,19,34,31,32
417,92,39,37,41
780,315,42,44,50
474,320,53,54,56
35,425,59,56,57
1184,472,236,233,250
1035,126,48,49,49
188,109,118,117,132
247,262,202,198,219
826,455,44,45,49
491,113,42,43,46
432,372,43,42,47
35,108,59,43,50
479,412,46,44,47
31,15,226,225,245
845,79,49,48,52
66,20,52,35,45
169,167,44,42,44
1157,235,237,236,250
1187,266,238,236,252
162,466,92,75,57
677,346,44,45,46
117,123,163,32,38
4,414,52,53,57
515,230,190,186,220
1100,481,238,232,251
178,421,50,52,53
576,344,41,42,47
359,296,44,45,49
367,110,35,32,35
237,109,33,34,39
337,313,42,41,43
102,339,37,38,41
96,223,208,209,233
714,5,72,57,56
668,249,47,46,51
817,384,44,45,48
131,404,42,45,44
388,73,32,26,30
127,439,48,47,49
533,197,55,49,65
199,448,50,47,49
981,249,48,48,51
44,132,153,23,35
911,84,46,47,52
29,397,45,45,47
145,66,161,147,170
85,95,151,28,35
861,293,50,47,51
1153,402,235,233,250
308,433,57,54,50
908,105,45,45,50
471,324,61,58,61
778,4,50,48,52
1003,176,50,49,54
911,227,239,238,254
28,296,34,35,35
75,439,46,47,49
680,135,45,47,49
1029,472,49,48,53
754,282,50,46,52
770,448,38,45,46
51,268,36,31,34
878,12,87,78,77
403,401,42,45,46
239,350,39,44,44
538,185,225,225,249
761,175,47,47,51
715,50,45,47,49
206,317,41,42,42
1073,411,49,50,55
255,48,209,210,227
80,456,47,49,47
671,22,49,48,51
303,460,77,70,53
587,51,46,44,47
837,346,43,49,49
237,438,53,52,52
1154,343,235,234,250
213,85,97,103,116
761,73,49,45,51
1160,134,234,236,250
1105,471,236,232,251
934,355,47,47,54
702,180,54,51,55
776,12,49,50,51
80,343,37,36,39
1113,73,233,232,246
994,375,47,47,53
93,262,75,73,101
883,150,44,47,50
1060,429,49,49,52
525,423,38,42,44
1124,228,230,228,241
604,411,43,41,45
986,186,50,50,52
1117,347,232,229,246
876,249,69,54,102
521,413,46,41,45
625,166,47,46,49
580,260,235,233,255
164,233,189,195,213
841,95,47,47,49
896,355,49,47,50
256,396,39,46,44
776,447,46,45,49
370,193,199,202,224
1129,458,229,226,241
763,337,47,47,48
102,353,38,38,39
237,389,45,44,48
498,33,90,67,51
846,298,47,48,49
1062,121,53,50,54
876,181,48,49,51
900,62,105,100,96
145,383,42,42,46
33,390,44,44,46
253,19,97,81,107
0,161,164,40,49
774,468,162,158,171
922,271,46,47,48
1189,17,239,238,252
87,408,44,45,48
754,278,48,47,50
775,413,66,61,72
1044,27,108,86,65
998,376,43,48,51
376,202,51,51,61
236,174,188,184,203
0,429,55,55,55
934,105,46,46,52
325,369,43,42,46
138,259,211,211,233
380,248,217,215,238
680,294,43,43,47
639,58,46,46,49
869,218,77,77,84
787,213,241,238,255
984,3,113,82,64
842,121,47,47,51
82,181,207,201,221
85,197,172,173,199
709,363,42,44,46
212,259,202,199,219
371,94,30,28,32
971,186,44,47,51
1017,261,47,48,51
708,395,47,47,48
506,367,40,43,43
326,482,123,119,127
615,3,49,47,52
741,208,245,241,255
488,335,44,44,45
92,40,34,32,35
567,130,43,44,48
875,255,111,94,74
97,279,38,33,34
808,251,241,241,255
63,342,38,40,36
17,375,44,43,46
1085,452,100,84,69
617,288,46,43,51
470,193,231,224,245
640,309,40,45,46
878,336,45,47,49
441,175,45,45,46
657,216,235,236,255
937,74,67,68,65
369,242,61,47,62
472,123,46,43,45
995,98,48,47,52
409,476,76,73,65
858,307,45,47,48
1063,280,121,90,87
120,455,47,47,48
112,150,199,190,210
61,146,164,68,88
388,439,197,206,225
876,309,48,46,50
765,30,49,51,54
868,105,47,48,50
580,81,46,45,45
934,74,60,56,57
286,207,138,136,141
536,79,46,43,46
43,100,36,26,31
447,325,47,48,50
680,239,171,178,206
95,28,119,110,119
367,471,56,54,50
164,91,198,185,206
682,234,234,235,254
96,276,43,35,40
371,22,34,27,28
310,14,43,46,49
1177,205,238,236,252
927,435,101,107,71
1055,145,48,49,54
795,189,43,47,49
15,48,65,61,68
902,81,46,45,54
48,165,166,35,37
928,116,46,48,51
899,358,50,47,50
894,58,103,100,100
91,423,64,62,54
2,219,33,29,32
447,10,39,32,32
61,145,157,40,64
117,410,43,46,47
818,216,240,239,255
524,365,42,43,43
219,119,33,33,40
86,245,218,218,237
226,330,43,43,46
1098,260,237,235,255
236,199,187,184,197
315,409,43,44,43
879,411,49,47,53
428,327,44,45,49
550,398,42,42,45
73,197,43,33,38
197,317,43,41,46
1003,98,48,49,50
911,431,68,55,117
486,187,66,64,70
954,446,45,47,50
283,128,30,30,27
647,357,44,46,45
210,77,170,168,187
914,265,122,127,200
1099,231,238,237,255
245,316,42,41,47
768,58,43,47,52
513,208,60,60,65
866,222,238,239,255
446,122,42,42,46
430,158,42,43,43
593,140,43,45,47
414,328,38,42,45
664,458,80,63,53
496,248,207,212,230
784,365,48,44,50
680,70,45,45,46
754,206,240,238,255
215,184,190,183,203
1164,386,236,234,252
125,440,48,47,51
1146,459,230,228,245
868,113,45,46,49
384,386,46,42,47
345,202,198,199,217
1058,361,47,50,55
445,163,44,43,46
2,118,149,22,33
414,186,213,212,233
1045,413,48,47,51
45,245,30,27,32
1018,166,47,49,53
750,42,53,49,52
605,384,46,44,47
938,112,48,47,53
19,458,51,50,51
454,238,229,230,249
231,418,43,45,47
703,383,46,44,50
374,3,40,28,33
317,18,41,42,44
347,438,85,80,56
197,65,42,33,36
883,72,48,46,52
895,255,241,238,255
989,313,43,47,50
246,320,44,44,47
347,115,33,30,33
1155,422,237,233,248
179,326,42,40,42
671,273,47,44,48
339,414,44,43,44
460,422,44,45,49
41,337,37,39,41
600,410,39,45,47
246,338,42,44,47
357,282,45,45,46
52,396,45,43,50
116,177,213,215,232
427,31,35,30,30
788,263,240,239,255
553,121,41,43,47
80,52,43,31,41
199,486,43,45,47
842,1,99,94,91
1106,38,238,237,254
438,416,72,72,83
563,347,44,43,47
370,376,41,43,46
791,287,45,46,51
628,480,186,185,199
565,76,43,44,46
725,50,45,48,51
231,272,206,202,227
983,341,49,48,51
408,145,45,41,45
792,276,52,55,59
846,491,163,149,97
981,135,47,46,50
364,199,197,197,216
1047,90,67,62,61
111,202,225,226,252
283,210,190,185,204
945,283,47,46,50
688,442,46,45,46
813,425,41,47,50
637,395,46,42,44
1044,372,49,46,52
636,127,44,44,47
989,298,46,47,50
945,231,51,47,52
909,17,86,66,60
1173,259,239,235,250
611,196,236,233,255
689,125,42,45,48
175,491,45,46,46
27,242,32,28,29
825,181,48,49,51
97,27,122,110,121
1110,280,237,234,251
903,409,47,45,49
686,78,44,46,50
854,106,47,49,52
1112,133,233,231,248
832,234,61,54,80
690,254,46,47,48
81,268,38,35,36
1145,149,232,232,248
667,196,239,238,255
564,498,163,157,157
1116,94,232,231,245
757,165,47,48,51
486,180,61,62,64
826,495,162,157,150
727,76,46,48,50
1119,309,229,228,244
1118,363,231,229,243
298,202,73,68,78
944,106,51,48,55
197,397,43,42,45
1136,9,228,227,242
387,287,42,43,49
821,94,45,45,52
8,5,224,224,250
274,130,35,27,29
977,172,48,45,51
1165,127,239,235,253
519,154,44,46,48
263,216,190,189,210
869,335,51,48,50
31,273,31,31,33
697,420,40,44,47
897,468,48,48,53
276,208,48,44,45
225,340,41,42,46
471,374,47,46,45
40,464,46,48,53
1060,146,49,49,53
1182,111,239,237,252
861,315,47,49,51
925,392,45,46,46
285,398,42,44,45
160,23,166,146,171
725,7,48,49,51
237,303,45,43,46
775,253,242,240,255
1134,386,228,228,244
975,429,45,47,51
1069,101,55,50,57
813,334,44,45,49
328,425,43,44,46
883,452,48,47,53
1055,332,50,48,51
416,351,42,45,46
89,280,30,33,31
878,202,45,48,52
148,313,29,33,38
671,422,44,42,48
162,40,151,134,155
1184,419,236,234,248
25,471,50,50,51
781,135,44,46,50
720,391,46,45,49
14,357,43,42,44
210,60,38,29,30
212,268,201,201,223
160,308,36,36,41
913,32,115,109,110
330,34,37,33,36
37,151,164,32,40
752,372,41,45,46
992,177,49,47,51
593,274,50,46,50
919,475,49,51,49
771,70,46,46,53
636,270,44,46,49
15,20,225,223,248
873,298,44,45,52
407,126,40,42,41
1144,470,229,227,245
992,247,49,50,53
1047,423,51,48,50
318,142,37,33,32
765,93,47,46,47
743,67,46,46,47
113,296,34,32,32
280,57,46,43,48
27,193,71,84,71
702,227,74,54,89
862,193,47,46,51
1028,381,46,44,53
1035,454,47,48,50
265,311,39,43,47
922,15,117,78,65
973,392,46,49,52
987,234,45,47,50
687,142,47,43,51
116,327,37,34,38
718,54,48,47,50
811,162,47,48,51
723,79,48,47,48
587,420,44,45,46
873,277,46,47,51
311,113,29,27,29
1070,7,103,80,63
805,203,50,50,54
282,241,113,110,121
613,104,46,44,50
349,52,33,24,29
255,95,35,33,37
522,318,49,44,48
1047,81,69,60,61
946,245,42,45,53
359,149,39,37,37
455,476,180,185,204
718,485,150,145,154
906,288,46,46,49
688,135,45,45,49
289,304,45,43,45
1064,342,52,51,53
36,232,34,30,34
814,414,53,48,54
899,363,49,46,48
633,300,41,44,47
415,481,131,118,124
121,202,216,211,238
223,320,44,43,45
909,368,45,45,49
221,8,175,157,180
380,93,29,32,30
753,316,47,47,49
353,234,206,202,224
1120,482,229,224,246
347,120,31,33,34
823,209,50,54,56
300,199,137,129,160
157,477,47,47,51
296,143,31,30,31
836,226,238,241,255
595,223,235,233,255
1149,259,237,231,250
479,76,43,42,46
536,442,150,149,161
518,47,38,32,33
