x,y,R,G,B
81,118,157,26,32
822,361,42,45,49
594,81,44,44,45
814,450,44,45,49
737,358,43,45,49
1187,12,240,236,252
840,40,90,79,68
423,372,44,45,47
1077,182,243,244,251
904,16,129,110,107
369,362,47,43,46
204,298,37,44,43
1002,276,48,45,50
868,273,48,48,52
149,272,212,209,232
939,434,64,57,111
863,246,242,239,255
1159,432,234,233,248
907,185,45,47,47
1049,184,48,49,54
1044,305,235,235,255
772,204,174,171,186
810,13,54,52,56
444,336,45,46,49
981,113,50,48,52
1189,225,238,237,252
593,148,42,44,45
588,357,39,42,44
643,414,40,42,45
438,149,38,44,44
557,313,43,43,48
877,186,50,47,52
1103,413,241,239,255
943,66,103,100,95
1087,159,249,248,255
321,147,31,32,32
869,35,98,94,91
1184,186,239,237,253
881,160,44,48,49
1103,313,233,233,250
490,272,47,50,53
859,49,105,90,70
615,15,49,51,51
500,403,39,41,46
482,62,46,41,43
662,364,42,42,46
281,116,37,27,28
22,135,157,24,34
254,448,71,64,53
949,268,45,45,49
554,415,41,40,44
284,109,31,24,26
1053,286,224,234,254
647,463,155,159,182
696,323,43,46,50
201,348,41,44,45
841,132,47,47,51
247,26,205,194,217
457,477,185,185,202
534,425,38,43,44
1003,212,50,47,50
122,472,48,48,51
172,117,123,125,141
1013,145,51,49,52
689,367,47,45,49
982,27,98,76,63
526,246,222,226,246
122,123,161,34,45
423,461,165,157,170
258,23,181,177,192
991,214,49,46,53
310,348,42,43,46
1032,158,49,48,53
377,151,42,40,42
953,225,49,47,49
679,158,42,45,50
50,256,36,30,32
657,362,42,44,44
615,166,49,46,52
961,293,46,45,50
670,228,239,237,255
627,418,40,44,46
601,462,168,162,175
739,263,92,85,106
1034,183,41,50,52
252,329,44,43,45
542,292,46,43,48
267,84,35,32,37
534,354,43,41,46
1135,122,227,228,241
159,140,196,194,219
483,121,41,42,46
351,208,66,62,76
307,269,49,48,53
183,46,163,68,78
824,366,46,45,48
119,156,205,196,217
1163,412,236,234,251
768,153,49,47,53
1110,97,231,231,249
410,434,46,46,46
416,257,227,226,246
24,299,36,36,41
152,455,49,47,52
904,55,104,99,91
614,415,42,42,47
349,376,40,43,46
44,187,118,61,63
1197,323,241,239,255
208,257,198,200,222
964,295,44,45,49
918,51,86,82,72
1069,313,51,55,56
950,486,46,50,51
888,233,243,238,255
336,82,35,24,31
490,320,45,45,45
992,378,47,48,50
60,274,37,31,34
590,308,42,44,46
660,155,45,47,49
296,5,208,213,230
391,343,43,41,49
534,11,81,60,48
491,314,45,44,48
134,492,49,48,51
1043,151,49,49,54
464,326,30,32,26
728,277,43,45,50
784,225,116,117,135
74,486,95,85,82
1194,106,241,236,254
533,474,161,164,176
142,147,225,229,248
678,126,44,45,48
339,278,46,44,47
791,346,44,44,48
498,373,43,42,44
716,127,48,47,45
409,435,45,46,48
928,409,48,46,49
544,49,39,43,45
1117,299,230,228,243
264,87,35,33,38
396,249,66,60,69
816,392,49,44,50
151,316,38,34,36
541,95,44,43,46
654,159,46,46,50
1161,36,236,236,249
117,254,219,215,237
1178,157,238,236,254
1134,419,232,229,241
748,432,45,46,49
105,416,48,48,48
359,336,40,42,46
589,59,44,43,46
489,147,40,44,46
469,118,43,43,45
596,200,195,194,212
336,228,201,199,218
517,158,46,47,48
310,464,131,120,94
791,367,49,47,50
430,209,218,220,243
481,483,111,109,66
646,150,46,46,48
783,321,44,44,50
1126,402,231,228,244
1122,175,226,227,245
401,20,44,34,30
594,322,45,44,48
182,465,51,50,52
945,411,48,47,49
935,477,49,47,52
698,206,239,236,255
382,143,38,39,43
1181,323,237,236,250
974,48,88,65,57
550,132,42,44,47
585,451,137,127,132
72,153,161,32,36
790,156,48,46,50
945,208,42,46,49
178,461,72,50,56
666,417,43,45,46
520,111,46,43,46
790,260,241,238,255
340,396,45,43,45
1043,390,47,50,52
347,486,55,53,50
981,246,46,47,52
544,123,47,45,47
521,246,222,223,243
1019,201,47,50,54
702,373,44,46,48
409,483,86,79,71
736,287,45,46,47
28,374,44,41,45
337,30,41,37,34
1068,217,51,52,56
611,93,45,46,47
291,303,42,42,46
215,274,207,205,227
283,152,33,30,32
366,422,43,45,47
580,371,46,42,47
107,260,212,210,235
711,456,106,92,73
1031,194,47,48,52
607,109,43,45,49
441,321,44,46,48
81,180,205,200,219
923,267,50,45,53
896,416,44,45,51
722,170,46,45,50
1069,15,102,80,63
357,361,44,43,44
546,330,44,40,45
488,397,45,41,45
682,403,43,44,46
949,185,45,47,53
198,39,196,180,202
321,218,193,195,216
679,498,111,81,63
534,139,45,44,49
712,375,44,45,48
32,369,45,42,45
1041,34,104,89,67
370,19,40,32,29
910,435,50,51,52
1034,133,46,47,54
758,67,46,44,47
622,154,42,45,49
136,113,114,39,42
802,363,46,44,50
11,142,163,29,37
777,352,43,44,48
759,128,47,45,49
349,205,194,196,213
976,281,48,47,52
236,413,46,43,47
1124,14,230,230,247
620,120,45,44,46
1043,266,43,49,51
250,322,45,42,49
759,38,50,48,50
1023,266,45,47,50
295,160,39,34,37
552,46,43,43,46
679,55,46,47,50
355,109,32,31,31
542,352,39,43,46
200,316,42,42,46
892,477,50,48,50
1045,484,50,49,52
715,194,241,237,255
133,167,169,173,192
1123,423,230,227,245
1050,207,48,50,53
854,137,47,47,53
319,465,117,110,107
918,119,47,49,51
539,440,164,164,178
758,235,239,238,255
335,48,28,25,24
844,467,45,48,50
584,392,39,40,45
710,466,141,127,108
45,400,43,46,49
1004,149,47,48,50
962,441,49,49,50
1092,363,244,242,255
1167,154,241,236,250
243,172,188,185,206
63,119,152,25,34
265,330,43,44,46
563,260,232,230,255
667,197,240,238,255
830,433,46,45,50
765,246,242,239,255
431,428,50,47,53
192,373,44,42,47
477,367,44,43,46
466,43,41,38,42
1158,80,236,232,250
472,210,171,171,206
951,457,58,48,71
888,205,48,48,51
964,133,46,47,49
756,54,48,45,50
76,333,35,34,38
750,324,50,45,50
640,386,56,48,45
951,190,49,45,52
1115,325,231,228,245
497,419,41,46,48
211,92,208,212,230
795,175,50,47,52
898,329,50,45,55
316,228,81,76,76
61,281,39,29,35
24,132,153,27,31
864,332,46,46,50
780,290,45,47,48
828,380,44,45,49
346,206,199,198,218
223,18,173,159,185
570,211,96,97,131
1173,401,235,232,249
649,183,238,236,255
837,24,89,82,79
442,263,233,231,255
152,86,162,147,169
851,466,50,50,52
0,171,104,99,106
152,309,32,35,38
147,495,49,49,50
921,331,48,48,51
253,89,42,37,42
1026,413,41,45,51
781,107,46,45,47
449,95,39,43,43
1082,202,54,54,58
800,184,45,46,52
1197,138,241,236,255
694,261,43,46,48
631,387,44,43,48
223,394,40,44,47
7,236,30,24,27
76,48,119,110,120
994,388,41,46,49
1038,206,48,50,53
932,202,46,47,51
856,250,240,237,254
615,323,45,43,46
564,387,40,43,45
133,256,214,212,235
157,296,33,35,38
763,137,44,46,49
652,362,51,48,51
234,350,45,42,46
965,115,48,49,51
1087,90,252,251,255
522,136,43,45,47
1181,293,239,236,250
274,171,188,181,200
1083,260,119,116,138
642,312,42,44,45
683,188,241,238,255
1138,45,234,231,246
123,58,161,144,166
246,215,190,187,207
989,368,44,46,48
1005,102,48,48,50
200,116,35,37,41
31,317,38,37,41
1008,114,49,49,51
518,378,42,43,47
446,189,220,220,243
256,206,79,73,87
949,276,46,46,53
556,230,225,231,252
187,272,206,205,230
598,473,150,141,136
1017,44,99,76,63
948,305,45,46,51
34,435,49,50,50
638,233,207,207,239
179,282,211,213,235
1184,364,236,233,253
1181,433,240,238,251
988,366,48,48,52
786,152,45,47,48
439,123,40,43,45
125,151,207,198,219
156,292,38,34,38
981,385,49,48,51
750,218,230,232,251
212,137,33,31,33
363,78,29,25,27
1064,230,52,50,54
215,382,44,44,47
1062,440,49,51,52
1073,367,53,51,56
675,452,95,72,56
709,140,46,46,51
564,56,45,45,44
563,350,44,41,47
881,457,45,46,51
1135,202,232,227,246
835,255,241,238,255
379,62,31,28,27
382,16,38,22,29
1084,19,57,56,61
342,75,33,26,29
791,405,109,118,88
757,451,43,45,49
566,102,44,43,45
938,368,45,47,52
935,372,46,47,49
34,341,39,40,41
308,191,190,185,204
215,90,165,162,190
809,195,48,48,50
412,416,41,45,47
444,202,228,225,247
756,39,48,49,53
1035,263,51,49,54
383,278,48,45,48
264,124,33,27,29
829,32,73,70,63
1119,163,229,229,247
382,454,184,184,209
124,277,216,212,239
1140,93,233,230,247
1071,112,50,52,57
469,472,176,179,196
640,106,45,46,50
87,302,32,31,31
866,79,49,46,51
189,289,40,37,37
394,155,43,40,43
139,337,39,37,39
90,332,37,35,39
555,236,229,227,251
134,101,164,32,51
141,418,41,46,48
237,190,189,185,206
193,103,109,111,126
848,143,45,47,52
924,467,48,49,50
1104,40,239,237,255
656,190,236,235,255
585,448,141,131,136
1090,193,255,255,255
984,215,46,48,50
930,418,46,46,50
741,476,103,99,93
892,185,45,44,53
775,110,46,46,51
1158,341,237,232,249
667,422,42,44,45
141,99,155,141,160
272,333,43,42,46
773,184,49,45,50
1027,291,49,48,53
655,177,234,236,255
267,295,41,43,46
502,322,47,41,48
774,143,43,47,49
729,112,50,47,49
705,114,41,46,48
427,381,45,45,50
628,485,170,172,190
1014,184,47,47,51
312,33,45,43,47
563,258,233,233,255
1199,201,239,237,251
60,216,122,120,125
339,163,36,36,39
1126,421,229,229,246
221,55,199,191,214
163,158,42,39,46
277,340,42,44,46
1078,395,240,244,255
1005,24,112,86,65
1062,174,47,53,55
922,43,116,107,101
696,250,46,46,51
546,340,43,44,44
681,247,49,48,51
928,439,50,50,53
19,391,47,44,49
1057,231,51,50,55
727,54,42,47,49
641,140,48,46,47
94,248,218,215,239
69,31,134,125,132
304,448,83,80,54
857,310,48,47,52
659,317,45,45,45
777,126,46,47,51
70,129,156,27,36
499,330,46,43,50
69,318,36,33,34
433,264,230,230,253
364,18,41,33,33
875,5,82,79,72
1104,317,237,236,253
440,242,227,227,249
102,116,160,37,52
654,280,47,46,48
491,124,42,42,46
104,118,161,33,38
257,343,45,43,45
437,456,24,22,26
812,285,47,46,50
41,131,153,24,33
612,334,42,42,47
1047,87,69,63,61
981,400,48,46,51
772,383,43,43,49
582,454,148,144,152
422,256,225,227,245
1110,299,233,231,247
93,451,45,46,47
464,294,78,78,83
99,471,51,49,51
300,418,47,44,46
962,411,47,45,51
372,46,32,25,27
928,421,45,45,49
430,318,44,45,45
928,122,48,46,51
185,111,109,113,126
343,442,80,74,54
488,180,49,50,55
670,181,237,235,255
1065,123,48,49,53
627,163,45,47,51
872,182,46,47,50
395,244,205,208,230
20,235,37,31,31
1090,434,242,240,255
1089,117,213,219,239
1028,304,46,49,52
735,215,237,237,255
612,482,180,179,188
1130,164,231,228,241
67,165,168,32,38
95,88,152,27,32
695,79,46,45,48
71,361,39,42,41
695,298,46,44,48
1165,450,233,232,247
488,92,43,42,45
1155,149,238,232,249
82,54,72,51,71
99,261,207,206,232
992,355,48,48,52
1083,316,248,248,255
1148,132,233,231,246
887,228,241,237,255
322,100,31,28,29
1041,30,108,83,65
580,334,40,41,43
421,47,34,29,35
154,30,167,151,176
1002,419,46,47,50
485,239,186,188,195
593,2,91,79,59
1023,172,45,48,53
814,371,48,46,50
879,495,178,161,117
307,382,40,44,41
532,298,45,44,46
339,12,37,36,40
310,173,187,187,206
1184,480,233,232,249
799,32,53,50,54
310,7,89,85,103
1007,174,47,50,53
1182,22,241,237,254
543,491,122,117,97
473,190,213,211,228
486,236,193,192,203
1124,227,230,228,243
957,431,49,49,52
671,357,44,46,48
134,102,162,34,43
1158,265,238,232,253
116,424,49,47,50
1149,446,229,228,244
346,429,54,52,44
103,74,143,120,145
390,136,41,41,40
32,51,128,117,127
65,343,42,37,40
490,476,107,105,72
953,238,49,49,52
665,57,41,47,50
287,256,203,200,220
31,322,36,39,41
495,167,43,39,39
210,112,37,39,45
1106,387,237,237,255
125,3,118,108,123
935,168,47,48,52
727,399,116,130,156
186,278,207,206,227
1191,491,233,234,250
413,238,66,49,69
455,49,39,38,39
882,57,98,95,89
1142,352,231,229,245
476,420,41,45,44
636,54,45,44,47
789,27,48,50,52
906,314,47,45,49
1122,260,232,227,243
766,366,44,47,50
1086,58,253,251,255
514,439,146,152,168
379,463,88,78,77
391,187,202,202,221
458,153,41,43,44
543,115,42,44,46
817,401,43,45,48
15,195,81,77,87
1081,98,222,226,237
206,274,204,204,223
215,485,46,47,48
543,471,138,139,146
107,484,48,48,52
641,430,43,43,48
856,498,126,119,75
823,348,45,46,48
242,284,171,167,203
1059,184,50,48,55
739,62,47,47,50
185,411,44,43,47
1036,67,96,88,67
37,303,38,35,36
573,94,44,43,46
460,50,43,38,43
863,448,48,48,47
311,13,47,46,53
477,186,48,49,51
846,291,48,47,50
1068,272,49,52,53
837,13,92,91,85
1041,311,43,48,51
515,91,38,40,40
523,96,47,44,46
580,95,43,44,47
36,134,154,25,29
705,81,43,47,49
603,234,237,237,255
1196,430,237,236,251
599,410,40,44,44
250,285,75,79,97
885,106,47,49,53
472,346,48,47,52
50,363,43,40,44
311,289,45,45,43
74,414,49,46,48
184,352,39,42,46
562,139,45,43,47
202,75,206,197,218
1043,14,91,77,63
725,94,46,46,51
677,379,43,43,47
839,165,46,48,49
124,201,212,212,236
801,103,49,45,49
828,385,45,45,51
1181,39,239,236,251
548,65,43,43,46
664,13,53,49,53
3,343,43,44,44
137,25,94,79,99
576,28,51,47,48
135,174,52,54,59
988,448,50,49,54
561,205,151,153,192
505,400,41,40,45
313,162,32,37,37
912,116,49,50,53
952,226,47,45,49
40,295,37,33,35
517,366,41,42,46
403,236,170,179,195
280,399,41,41,46
101,96,156,31,37
1026,56,172,157,110
101,433,76,63,77
7,226,29,28,31
688,491,116,90,63
226,177,187,184,203
1193,349,237,238,252
1130,292,233,229,245
685,475,112,88,58
879,51,102,101,96
240,76,49,50,55
884,379,43,46,48
740,197,241,238,255
23,178,118,110,109
1041,11,92,76,62
656,223,236,235,255
612,18,50,49,51
962,469,46,47,51
303,374,40,43,45
469,2,64,50,40
93,32,123,115,125
1143,170,232,230,246
746,239,238,238,255
1091,99,244,241,251
388,210,63,50,70
470,85,40,43,45
152,394,46,42,46
264,470,113,102,81
1052,342,43,47,51
672,51,44,46,47
385,25,42,34,32
455,203,227,223,249
684,207,241,238,255
709,180,51,49,56
318,396,45,43,46
584,52,46,44,49
993,206,49,46,51
364,75,32,24,28
467,398,43,46,48
208,206,189,183,202
730,328,46,44,50
95,414,43,44,47
1168,427,236,234,250
593,294,49,46,50
181,250,202,199,221
44,261,29,29,30
358,98,32,29,33
91,103,156,24,34
452,137,43,43,46
120,94,189,171,193
867,165,42,47,49
495,130,55,51,53
221,313,41,42,47
453,213,62,55,74
906,31,106,99,90
904,329,44,46,50
1129,198,229,226,243
990,234,49,48,51
682,75,45,46,50
100,452,48,47,49
1002,407,49,44,50
115,433,122,63,75
324,50,38,27,30
462,197,229,227,249
382,127,38,37,41
217,277,207,205,229
31,393,47,45,50
858,250,241,236,255
56,118,151,25,33
461,15,112,85,60
180,320,45,39,43
160,397,43,44,45
1162,246,237,235,250
678,343,42,43,47
626,163,43,45,49
712,106,48,48,51
739,371,43,45,50
15,452,49,47,52
708,378,45,44,49
623,347,43,43,47
781,396,44,47,47
1093,246,243,242,255
24,45,61,63,65
492,378,44,42,44
1009,29,102,81,63
969,203,45,48,51
622,368,45,45,49
554,108,46,41,46
532,81,45,44,47
933,404,48,45,49
91,206,164,166,186
555,309,42,44,46
910,55,80,78,75
763,265,234,239,255
1091,364,245,241,255
1130,407,231,228,245
376,432,102,52,50
156,239,114,99,115
198,162,38,29,30
687,125,44,46,50
753,147,44,48,50
847,95,48,47,48
928,457,48,48,52
126,109,162,33,42
336,291,43,43,46
811,383,46,45,49
1066,403,49,49,55
960,178,49,45,50
460,472,185,184,205
176,102,205,197,218
446,166,41,42,47
85,51,29,28,28
207,299,42,41,44
488,174,68,70,74
578,50,44,46,46
269,284,45,42,47
388,469,88,78,68
40,317,41,37,39
1033,396,49,46,54
515,487,111,102,75
579,474,105,94,78
633,133,43,44,47
309,174,183,184,203
207,60,34,27,30
561,92,39,43,45
311,279,43,43,47
632,482,187,187,205
648,100,42,45,50
806,9,52,53,54
167,428,62,63,56
973,328,45,44,51
1040,407,46,47,52
394,51,29,25,28
448,270,238,233,255
1091,108,72,70,76
702,276,45,45,47
371,101,33,31,33
628,284,42,44,45
851,201,49,48,53
191,54,180,101,116
686,255,45,43,50
58,315,40,35,36
555,88,45,43,49
608,274,44,43,48
34,86,175,173,191
770,198,51,49,53
778,404,46,49,53
626,297,44,44,48
912,268,235,239,255
79,252,201,200,226
545,126,44,46,47
1194,16,238,236,252
206,451,48,47,49
1079,40,68,63,75
1157,378,235,232,251
885,309,45,47,50
1035,386,46,48,51
1183,499,235,234,253
646,353,43,45,47
610,80,43,44,47
728,116,45,47,49
232,448,51,50,51
633,88,46,45,48
1115,381,234,232,251
800,18,52,47,52
400,194,209,208,232
821,468,47,47,51
590,419,44,45,46
659,176,80,76,87
1057,198,52,49,52
1006,22,115,87,65
236,299,46,43,47
13,349,41,43,45
662,33,51,49,52
592,84,43,42,47
1111,353,239,232,250
133,187,215,215,237
593,463,133,124,109
512,40,76,62,58
505,350,41,43,43
105,402,42,43,47
13,294,34,33,34
79,341,35,33,38
426,282,46,46,49
453,365,16,20,20
875,135,49,46,50
938,282,46,43,49
1157,239,238,234,249
80,216,150,154,172
1160,292,240,235,253
768,338,44,44,46
943,94,49,48,51
90,314,39,34,36
1189,141,240,237,254
959,211,49,49,51
264,460,103,96,67
659,42,47,44,51
437,345,41,44,47
657,494,97,72,53
1065,251,48,50,54
719,320,45,48,49
831,0,92,90,84
937,342,41,47,51
967,114,44,48,52
1104,202,240,237,255
605,25,48,49,50
838,340,45,47,48
654,221,235,235,255
859,393,46,47,48
737,341,44,43,47
811,297,45,49,50
113,448,46,50,52
811,409,135,140,171
1191,268,240,238,252
627,71,44,44,50
74,11,228,230,251
912,106,47,48,51
789,61,46,48,49
517,11,76,61,53
993,140,49,49,50
181,77,113,103,129
984,393,48,46,49
718,183,54,53,57
1066,320,51,52,55
928,70,80,73,69
770,365,42,46,49
348,433,88,82,55
213,359,43,42,46
1146,34,233,232,246
15,322,38,38,39
194,398,45,45,45
849,428,46,46,49
585,179,67,61,65
36,69,116,105,112
53,83,189,185,207
40,188,110,102,104
622,92,48,45,49
375,246,213,211,235
931,466,49,47,52
906,114,45,49,52
1092,38,254,250,255
863,28,99,96,94
291,33,51,53,56
274,44,44,42,50
215,110,38,38,44
495,322,43,44,44
576,345,41,43,44
567,159,43,43,48
62,186,37,28,24
821,387,47,46,47
388,33,44,32,30
1179,10,239,236,255
282,137,32,25,29
518,465,162,160,176
61,124,152,24,37
942,480,47,49,52
727,292,43,46,50
133,51,143,126,147
173,483,49,48,50
908,478,48,48,52
976,22,102,77,58
380,101,34,31,32
511,264,223,222,243
190,17,157,30,42
240,64,209,211,232
478,435,185,190,211
246,50,175,177,196
521,404,40,40,45
814,394,46,44,48
55,273,35,30,31
505,214,216,212,234
968,22,104,78,60
954,207,47,46,49
555,85,45,44,46
1165,33,237,237,251
1198,198,239,235,253
177,328,39,40,45
869,271,52,49,56
111,218,208,204,227
469,363,46,47,50
368,327,44,44,45
997,392,47,46,50
237,260,200,203,222
497,263,221,219,240
332,340,43,43,47
935,491,150,142,85
609,232,237,234,255
1009,222,48,47,51
198,79,206,198,218
240,266,203,202,224
808,473,166,164,174
765,238,126,110,139
957,99,45,47,51
288,55,39,42,43
1112,461,226,228,245
114,299,33,30,33
144,93,144,132,151
56,242,34,28,32
904,14,136,101,75
621,452,186,188,209
726,184,54,53,57
392,187,198,200,222
265,152,38,29,32
66,153,161,28,35
144,337,40,38,41
126,387,42,42,45
378,27,35,27,28
729,483,151,147,159
282,145,31,30,31
971,430,46,47,48
962,116,49,48,50
249,178,192,189,207
943,213,46,47,49
1081,478,52,57,58
606,132,49,45,49
13,101,139,20,29
821,170,48,46,50
971,339,44,46,49
239,174,188,183,203
1151,104,234,232,249
1169,399,237,235,251
527,407,43,41,44
36,114,151,27,32
674,317,45,46,48
