x,y,R,G,B
927,252,46,47,52
609,55,45,45,46
950,387,44,44,48
1010,69,84,72,68
1040,171,49,48,53
270,120,31,27,32
856,464,46,49,49
659,49,46,45,50
776,419,44,47,46
1057,258,49,49,53
445,243,64,58,61
608,317,44,44,48
280,238,59,55,63
197,417,44,43,47
1173,415,237,236,252
150,6,33,32,36
33,411,46,46,47
463,197,228,226,248
1169,273,238,234,253
968,15,101,79,62
268,128,28,26,26
1052,138,48,50,54
515,397,41,42,44
11,258,35,29,28
319,28,42,40,44
467,352,50,52,54
451,97,40,41,44
300,104,35,24,25
1128,162,229,226,241
1169,497,235,231,248
1139,348,232,230,247
527,142,43,45,47
767,299,46,46,51
130,41,154,137,161
946,295,44,47,48
1068,240,52,50,55
404,469,51,51,49
1172,292,238,237,251
123,84,148,135,156
730,87,49,44,52
961,330,46,46,51
732,340,45,46,46
1115,126,230,229,245
592,174,48,49,52
338,80,31,26,29
1091,68,247,246,255
340,494,60,61,58
653,246,46,47,48
723,472,148,143,158
1157,80,237,234,250
791,102,47,48,51
1019,35,91,70,58
1157,146,237,233,248
227,37,38,30,32
28,422,51,52,50
948,441,46,47,51
239,37,35,29,32
1057,425,51,50,56
587,377,42,42,46
816,46,51,50,52
267,443,57,54,54
777,439,47,47,50
68,18,82,63,72
454,230,234,230,252
152,262,213,206,231
376,409,43,45,44
1096,165,243,241,255
589,48,43,44,49
1006,174,44,47,52
570,115,45,43,46
1005,364,48,46,52
385,299,45,43,47
1029,206,50,48,53
19,178,127,117,132
684,180,158,153,167
173,382,42,42,47
1006,246,47,47,54
1099,333,239,239,255
141,79,163,149,173
362,295,41,43,46
696,137,44,47,49
122,281,208,208,230
371,342,43,44,45
513,132,43,46,52
1052,10,75,67,61
339,472,139,136,150
926,466,48,49,52
823,388,51,47,51
463,18,108,86,62
639,243,47,45,50
1138,348,231,230,246
412,475,91,80,72
1004,324,47,45,50
1097,448,236,235,254
535,208,169,168,207
426,489,72,70,81
106,140,187,155,158
1178,343,238,235,251
405,334,45,43,45
758,182,47,49,53
105,21,117,111,117
640,471,142,137,139
1181,489,236,234,252
867,155,47,46,51
878,130,45,47,51
50,477,47,47,52
658,480,94,74,54
67,16,225,226,249
512,241,220,220,240
586,471,117,109,94
524,102,46,44,47
502,272,48,48,51
825,278,50,48,54
212,272,205,205,226
13,11,184,184,207
971,214,46,47,49
1057,9,91,75,61
103,249,217,214,238
59,499,44,46,49
423,2,36,28,28
161,413,40,43,45
991,429,47,49,49
1168,40,240,237,252
122,348,34,37,42
556,484,126,116,103
565,217,227,232,255
711,319,44,42,46
1061,342,48,49,55
1144,495,229,227,244
829,227,245,240,255
1042,394,47,47,49
551,280,44,45,48
472,83,43,42,45
93,69,143,123,145
1063,475,52,52,55
739,302,44,46,49
1038,300,235,236,252
326,1,71,61,59
803,444,48,47,48
414,309,46,44,48
138,64,156,138,161
438,32,34,35,37
618,223,63,59,60
340,168,37,38,42
156,335,37,37,40
358,307,42,44,47
202,234,69,65,65
668,68,49,46,47
374,303,41,46,47
357,470,60,55,50
480,489,117,104,62
896,208,50,45,50
399,422,43,43,47
591,78,45,44,46
235,312,42,45,46
973,29,94,71,59
906,411,48,46,47
355,62,31,24,25
718,66,47,46,47
962,280,42,47,50
426,361,41,44,45
87,411,45,44,48
587,4,94,82,61
479,57,39,43,45
525,275,48,45,50
46,197,98,95,103
521,112,45,44,44
589,363,42,41,46
111,467,48,48,51
1095,387,247,245,255
519,22,34,36,40
1000,376,48,47,50
148,431,49,47,49
894,236,242,238,255
233,492,59,61,50
533,250,225,223,250
1142,391,231,230,247
423,240,60,56,59
392,271,201,201,233
1000,256,46,47,48
779,160,46,47,52
758,260,239,236,255
1100,165,242,239,255
273,35,115,116,136
748,401,94,102,142
566,183,232,230,255
1169,168,234,234,251
203,423,45,46,48
683,450,45,43,43
307,173,193,185,206
30,62,132,129,148
527,291,45,43,50
1077,485,54,53,56
373,39,38,26,28
850,156,49,46,52
346,75,33,27,28
199,366,44,42,45
322,197,192,189,209
326,54,34,25,27
594,305,45,44,46
617,494,129,124,122
33,64,109,99,110
194,148,37,33,38
792,171,47,49,48
355,433,102,97,64
403,428,46,44,48
704,433,43,45,48
347,45,29,24,26
151,11,80,60,88
841,84,49,47,51
763,353,45,45,48
1086,275,67,66,62
383,421,46,44,47
803,169,48,48,50
904,499,172,156,90
94,197,239,236,253
1034,277,55,52,56
902,142,48,47,51
370,105,31,33,33
142,225,199,195,217
991,428,44,48,50
683,268,48,45,48
751,216,86,74,126
660,270,44,45,50
1054,5,99,81,73
885,253,239,239,255
764,133,45,49,51
822,419,56,48,79
191,291,41,41,41
330,376,41,44,47
822,495,164,159,153
986,87,48,49,52
509,357,40,41,43
1134,356,231,227,245
1159,391,235,233,246
513,2,124,101,78
1154,214,237,235,250
4,492,55,52,52
76,414,47,45,48
512,74,37,33,33
923,3,140,96,68
106,115,159,30,42
685,466,110,85,58
640,351,45,42,49
395,323,42,45,47
804,29,52,52,54
482,476,135,138,130
379,109,32,33,33
142,350,37,41,42
737,489,121,117,125
474,89,42,43,45
102,374,42,39,44
949,372,41,46,50
413,423,42,42,45
85,27,112,105,116
1003,202,49,48,49
395,294,42,45,49
76,204,119,116,135
723,159,46,47,51
181,453,51,47,51
712,48,47,45,51
282,132,33,28,29
1112,287,234,230,249
434,482,31,28,32
471,259,84,85,92
411,118,38,39,44
729,139,45,45,49
755,259,240,237,255
385,335,40,43,45
1120,285,231,226,244
1098,379,242,244,255
1184,471,237,233,252
1183,28,242,239,253
826,115,46,47,50
911,410,46,46,49
1168,474,234,232,248
104,133,161,33,38
1009,280,46,47,50
185,433,47,48,51
479,451,161,164,187
440,178,42,46,48
693,14,48,50,51
350,103,27,28,31
717,262,54,50,57
303,190,190,190,209
952,61,54,52,54
451,248,225,228,252
580,490,130,121,109
247,198,146,139,167
573,266,234,234,255
1009,58,104,90,75
324,128,31,30,31
672,348,44,45,49
666,407,47,44,46
483,43,44,43,44
1141,259,235,228,244
60,253,34,30,29
128,58,158,141,162
1033,3,105,79,63
755,25,52,50,53
721,8,97,63,60
800,351,49,46,50
652,489,93,72,56
275,135,31,29,31
1149,73,234,233,248
809,165,48,48,49
322,461,107,102,96
903,487,162,153,88
72,286,34,28,32
691,83,49,45,48
1018,215,47,48,52
884,219,54,54,60
275,457,67,62,54
828,42,68,66,59
1054,150,50,50,55
1103,458,232,231,249
784,222,240,241,254
1060,215,53,49,55
116,106,159,27,33
1064,488,48,50,54
957,10,111,78,62
101,379,43,41,42
247,325,43,41,47
788,163,46,47,49
44,394,43,45,48
1098,432,241,237,254
530,405,44,41,45
973,449,48,48,53
438,349,44,43,47
252,417,38,46,48
190,280,209,208,232
196,188,188,185,204
792,216,246,241,255
1189,478,236,232,250
1016,134,47,47,51
466,329,40,39,44
299,301,43,43,46
331,165,34,35,39
714,154,44,46,50
809,356,46,43,49
544,396,43,43,44
601,63,44,43,46
1095,347,244,244,255
406,364,43,41,44
476,335,46,46,52
817,9,75,69,63
667,112,44,44,49
1080,358,247,248,255
1038,144,46,51,54
282,161,36,33,38
148,338,37,37,39
309,458,123,114,94
630,162,47,46,50
235,224,192,186,206
150,44,136,121,143
1040,117,47,49,52
240,152,35,27,32
541,423,41,41,44
290,271,41,45,47
943,325,44,45,49
30,113,146,20,29
469,64,41,41,44
1085,247,246,246,254
359,356,46,42,45
233,462,79,76,54
112,405,42,43,46
419,352,45,43,45
74,333,34,34,34
707,33,77,61,51
1072,373,53,53,57
833,201,48,48,51
150,111,35,27,27
783,172,43,46,48
66,133,154,29,37
284,359,39,42,44
699,349,45,46,47
673,241,53,51,53
984,322,45,46,50
521,452,125,120,129
453,217,221,223,246
623,435,47,45,49
914,394,42,46,47
990,307,47,46,49
1030,103,48,48,50
404,128,38,39,41
944,477,45,48,51
795,445,46,47,50
788,237,64,60,85
743,349,46,44,47
479,212,95,91,97
798,493,154,152,165
304,243,198,196,218
1054,320,45,48,56
170,384,48,42,47
669,465,95,73,53
204,69,40,32,34
1180,437,237,235,250
669,223,227,233,255
807,493,170,166,180
304,194,190,188,208
97,310,35,32,38
625,307,46,44,49
870,36,98,95,93
516,269,53,53,56
216,116,34,36,38
104,278,37,33,35
69,328,34,34,35
852,211,48,48,53
708,256,54,53,55
264,115,29,27,30
806,0,54,52,55
263,392,43,43,46
222,329,42,43,43
465,218,215,216,229
454,51,45,37,43
498,491,132,121,71
473,394,42,42,48
793,232,237,236,255
711,159,46,47,49
989,7,127,95,69
322,217,195,194,216
324,318,43,42,45
802,400,46,46,49
853,194,45,47,50
598,136,47,44,48
797,78,45,50,51
269,16,35,31,36
432,356,45,43,46
991,187,50,49,52
899,326,47,47,49
990,141,48,49,50
744,260,239,237,255
731,124,47,47,49
1176,257,241,238,252
684,9,51,51,48
120,156,212,204,228
572,498,172,171,174
154,5,35,33,36
490,423,46,42,47
73,456,46,47,50
1032,291,47,50,54
175,221,194,192,213
812,160,44,46,49
710,492,131,119,111
1102,284,239,233,252
948,190,49,48,51
406,235,178,174,208
241,245,193,191,212
213,231,84,73,93
659,488,103,77,54
143,368,42,40,41
142,153,207,214,232
778,49,51,49,53
854,398,44,48,51
1078,104,58,57,59
971,209,47,49,53
756,14,51,49,50
752,116,46,46,51
547,463,152,149,160
1101,28,243,240,255
711,13,60,53,52
864,115,47,48,50
550,342,41,42,48
1073,354,241,238,222
787,412,82,84,71
1020,149,48,51,52
330,96,31,26,30
374,336,44,44,48
189,98,104,104,121
729,369,48,44,47
1088,1,253,252,255
860,471,48,48,50
99,366,42,42,43
917,65,76,74,66
731,77,43,47,47
998,240,44,49,51
8,408,46,46,49
781,160,50,46,52
140,296,33,35,36
701,443,43,45,46
221,451,47,47,49
860,128,46,47,50
1073,399,52,53,61
975,16,107,79,63
457,26,81,60,45
96,285,37,32,35
156,460,48,48,52
478,261,184,185,192
760,258,240,238,255
1098,151,248,246,255
359,362,40,45,46
7,487,51,50,51
1173,461,234,233,248
319,131,30,27,30
444,351,47,45,49
273,139,29,27,27
1127,396,232,229,245
376,57,28,26,26
323,452,70,68,53
572,27,50,47,53
424,471,148,104,96
505,448,166,169,183
197,27,162,38,46
1076,177,60,60,62
1052,41,116,105,97
1144,389,231,228,245
197,37,192,175,196
836,260,237,237,254
292,360,47,42,46
457,136,44,43,45
641,47,52,42,49
1073,415,53,54,54
1196,99,240,236,255
634,40,47,45,47
167,392,44,44,46
614,174,48,47,53
344,1,81,74,82
128,287,40,34,41
1077,480,52,54,57
624,446,184,193,218
10,124,153,25,32
867,220,238,237,255
853,331,46,48,50
1157,89,236,233,250
321,45,31,28,29
137,461,47,48,50
711,497,126,119,99
630,99,47,45,48
967,193,46,46,51
1047,236,49,48,50
413,329,44,42,46
732,337,46,44,47
1051,4,152,142,133
782,438,47,47,51
1178,411,236,235,251
9,362,42,43,46
669,97,45,45,49
948,470,46,49,50
140,407,45,45,47
1004,65,61,57,58
224,128,30,28,34
541,47,44,44,47
476,214,195,201,216
1037,242,49,48,51
1131,447,227,225,240
869,202,44,48,50
345,237,205,205,224
1095,141,239,236,255
671,463,102,78,55
1018,225,49,48,51
533,321,43,41,45
888,1,95,85,75
1073,165,52,52,58
923,383,48,46,51
771,470,162,160,168
93,297,39,33,34
594,55,44,44,47
315,492,48,45,48
653,499,103,76,61
485,23,67,54,45
1082,392,249,249,255
878,365,50,46,52
621,313,39,45,48
788,246,240,240,255
841,98,47,47,50
1014,16,104,82,64
380,264,217,216,239
711,285,41,45,46
537,207,61,59,66
128,76,155,142,164
1004,204,49,46,52
1177,467,234,230,246
265,180,191,185,206
474,26,58,50,45
997,137,47,47,52
117,255,216,215,237
109,354,39,37,39
1152,149,232,233,247
361,229,210,207,230
120,269,216,212,236
630,369,45,41,47
627,466,153,150,160
370,5,44,31,31
966,399,46,45,51
30,79,119,106,117
172,405,44,44,46
1117,203,233,232,248
386,178,46,45,47
141,282,162,162,201
1017,365,43,47,51
932,495,174,160,87
1027,104,53,49,53
766,428,48,47,51
697,139,44,44,48
969,468,50,48,52
1182,69,238,235,253
893,444,45,48,51
1124,154,229,228,244
567,167,50,46,49
507,483,130,108,80
1150,12,234,232,249
370,142,39,38,39
557,351,42,41,47
1115,60,233,229,246
564,53,46,45,46
293,163,109,107,117
1136,179,231,229,244
881,487,173,157,109
141,496,43,47,47
1184,25,240,237,254
1090,386,251,248,255
974,350,48,45,50
342,476,86,82,85
1126,67,228,227,243
315,369,45,42,48
306,229,196,198,216
333,51,32,22,22
1133,397,229,228,245
77,103,152,26,35
550,121,45,45,46
756,120,42,47,48
586,264,236,233,255
171,19,166,146,169
1126,281,229,228,244
209,275,208,205,227
39,21,62,62,71
425,349,44,44,44
970,420,45,48,49
183,440,46,48,51
55,450,47,45,50
977,147,47,47,50
280,266,113,119,146
676,178,65,59,68
454,362,14,19,12
416,179,42,47,48
394,411,43,43,45
419,338,46,42,47
958,40,97,73,60
1095,287,240,237,255
1185,438,238,235,250
621,190,238,235,255
683,287,43,45,47
860,483,171,160,107
97,443,45,45,49
1165,443,235,233,246
84,395,41,44,48
366,447,98,99,98
128,14,178,179,199
30,71,110,100,109
869,245,59,62,68
466,415,45,45,47
643,358,46,43,48
662,367,43,45,49
319,160,38,32,36
1127,159,229,227,245
628,118,48,46,47
1012,478,48,49,52
1111,484,232,228,245
682,411,47,45,49
603,353,45,43,46
534,19,70,57,47
439,184,51,50,55
606,384,39,42,46
111,422,79,68,65
411,346,44,44,46
763,23,49,49,52
736,184,53,50,53
189,487,44,45,49
1130,444,229,226,240
241,371,41,43,49
379,233,210,212,233
184,388,42,46,43
824,216,237,236,255
163,199,43,35,45
1078,31,173,168,146
1053,294,105,84,146
82,29,115,107,117
414,374,42,44,47
1105,359,238,236,254
590,317,45,42,47
460,206,199,202,223
545,253,229,229,251
1026,17,108,85,67
563,336,42,42,47
96,397,40,43,45
1001,35,118,88,69
371,292,43,45,49
230,269,204,202,223
938,451,177,177,200
831,9,91,87,83
139,96,159,145,165
1046,145,47,49,50
469,415,46,45,47
807,395,46,47,50
397,130,38,39,41
315,52,39,28,30
388,29,44,33,32
268,452,57,56,52
874,325,44,46,48
1100,453,237,235,254
160,76,158,143,167
558,259,230,230,255
406,321,40,45,47
805,58,46,47,50
163,353,40,43,45
399,204,65,57,64
932,338,43,47,50
955,114,49,45,51
456,408,57,57,63
1008,361,44,47,51
62,224,92,81,89
227,363,43,46,44
72,307,37,30,34
498,394,42,41,46
971,473,47,47,49
1154,71,234,234,250
1001,327,43,45,50
224,346,42,43,49
917,44,99,96,88
437,399,87,83,78
590,185,231,232,255
4,241,37,29,31
1047,228,47,50,54
733,456,47,48,50
528,441,141,138,154
142,398,44,44,45
119,194,220,219,246
661,256,43,45,47
22,82,117,108,115
908,358,44,47,51
69,427,72,75,56
327,266,211,206,230
735,43,51,49,52
499,373,44,40,45
969,228,47,48,51
1024,67,102,88,78
352,466,58,54,50
924,416,48,46,49
679,192,238,238,255
480,28,69,53,47
1180,13,239,237,254
893,280,49,46,51
1044,204,48,50,51
456,243,116,108,107
599,341,47,43,48
1008,79,100,85,69
451,152,45,42,47
131,234,51,38,54
1108,420,238,238,253
554,273,46,48,51
796,294,41,46,50
789,437,47,46,49
569,198,230,227,254
166,296,36,37,39
968,2,106,80,66
675,10,49,49,52
290,55,37,38,42
752,232,67,62,57
1188,486,237,233,250
769,450,48,48,49
1071,172,52,53,56
158,151,52,50,56
725,408,45,45,48
517,245,166,165,172
276,36,129,135,153
327,365,44,44,47
536,481,168,166,181
886,330,45,46,51
1143,196,230,229,246
82,323,35,33,36
506,468,120,116,113
475,256,32,27,31
771,313,47,45,49
747,144,45,46,48
303,481,80,76,60
28,392,44,44,47
340,223,203,202,223
803,339,42,44,48
918,437,50,48,55
709,171,45,45,48
1125,292,225,225,241
410,374,43,43,47
926,301,48,46,49
919,234,52,50,58
463,191,222,223,241
1189,146,242,238,254
714,433,44,45,49
1147,67,235,231,246
704,233,238,236,255
1159,232,236,233,251
996,268,48,48,51
127,389,41,42,45
640,191,239,236,255
973,250,46,48,49
494,147,61,57,62
1176,35,235,234,253
829,159,46,47,47
1141,261,227,228,246
811,150,47,48,49
1156,164,237,234,249
30,432,50,48,54
746,75,45,44,49
333,17,35,35,40
820,385,44,46,50
48,447,47,52,53
548,87,43,45,46
851,486,174,160,114
395,497,91,77,59
776,413,77,85,97
835,60,47,48,51
584,374,45,42,46
520,242,219,220,243
388,39,35,27,28
407,157,46,42,45
517,255,221,221,245
400,219,213,211,235
152,182,202,199,224
888,368,47,46,48
783,27,49,50,52
692,486,122,95,70
560,416,39,40,44
397,316,44,44,48
381,457,154,150,170
426,339,45,43,46
692,410,39,44,47
457,405,63,59,63
273,491,90,75,51
900,401,43,46,49
978,171,48,45,51
753,101,46,45,50
481,251,188,185,200
229,241,192,190,211
1117,304,227,226,243
1189,339,239,236,254
757,86,48,46,50
967,174,43,50,50
1082,119,249,246,255
1027,261,49,49,51
416,380,40,43,46
478,81,43,42,46
466,247,229,229,245
355,226,205,204,227
1034,10,108,85,65
236,100,36,38,41
700,358,43,46,52
256,173,187,182,201
772,179,47,48,51
331,97,32,26,30
960,194,49,48,53
135,128,197,184,209
1085,371,70,72,62
694,388,43,43,47
909,78,48,47,51
238,370,47,42,48
159,237,204,204,220
794,174,51,45,49
690,151,50,46,48
720,404,47,46,51
557,199,133,132,138
579,284,43,46,44
1007,495,47,48,50
24,9,223,222,244
383,309,45,44,48
459,459,178,180,195
997,190,48,49,52
1048,245,49,48,53
711,341,43,44,48
504,113,32,35,34
1102,380,237,238,255
226,414,46,44,47
1159,47,240,237,253
289,365,47,44,44
1084,96,247,247,255
875,349,50,46,51
635,245,45,45,49
603,349,41,42,45
1133,279,229,225,243
682,32,50,49,51
654,424,46,44,47
216,403,43,45,47
540,125,40,44,47
167,462,53,51,52
700,18,49,49,51
1067,366,49,51,53
1049,40,117,102,87
70,5,229,233,243
93,334,34,38,36
186,194,190,185,205
1062,75,79,67,64
995,81,54,53,55
204,405,41,43,48
348,260,209,207,230
109,140,115,95,106
600,117,46,43,48
265,155,36,28,33
913,470,49,49,52
545,175,53,52,55
1144,323,228,229,244
741,214,242,240,255
1073,191,57,58,60
902,73,45,48,52
1020,490,50,50,51
508,65,45,38,48
449,202,227,226,247
474,16,106,80,64
449,34,50,43,40
86,249,218,216,237
1195,416,239,236,254
395,58,30,29,32
903,161,46,45,51
839,169,47,48,48
11,376,44,46,49
857,315,47,47,50
1171,45,240,237,251
537,299,45,46,45
216,229,130,127,153
1073,489,53,54,58
259,348,42,44,47
221,358,45,43,44
506,117,37,31,34
888,34,111,106,106
521,387,48,42,48
910,148,46,47,54
778,344,45,46,50
986,364,43,45,50
897,11,113,98,87
0,10,223,223,246
1104,152,242,239,255
237,251,194,193,216
224,76,105,106,123
13,239,35,29,29
818,214,238,238,255
20,142,160,24,33
162,148,44,45,53
242,79,48,48,56
129,11,186,186,204
637,157,44,45,49
190,220,190,187,207
1069,164,54,51,55
363,359,45,43,47
463,150,42,45,45
946,390,45,46,48
42,262,31,28,32
963,146,43,48,50
643,354,45,43,50
199,308,44,42,46
257,160,35,32,36
1188,465,236,233,252
1052,92,62,59,58
641,7,48,51,51
182,306,37,39,41
483,160,43,44,46
998,150,43,46,55
1148,138,234,230,248
571,147,42,46,47
421,342,40,42,44
46,70,115,104,109
162,326,38,40,39
772,278,82,75,67
433,189,221,218,240
766,266,200,202,232
817,316,50,47,52
56,147,171,84,103
617,109,43,43,47
481,421,42,42,44
826,347,44,46,49
652,232,236,236,255
987,443,86,76,66
863,15,99,94,91
251,150,30,26,29
581,353,45,43,46
1132,117,229,227,244
636,417,39,43,46
1044,489,47,48,54
214,280,205,203,227
141,150,225,224,247
189,473,54,54,63
1037,167,49,50,52
569,463,146,141,140
905,460,48,47,51
1129,313,230,227,247
1112,439,232,230,249
545,291,43,43,47
213,454,47,45,50
114,50,156,138,161
292,240,97,91,106
738,378,43,45,48
532,496,145,140,133
672,484,109,84,60
368,408,45,44,46
423,297,47,44,49
1189,144,239,237,254
609,483,190,185,191
957,312,48,46,49
303,83,31,27,30
700,309,46,48,50
885,375,49,47,50
821,148,44,48,51
1068,204,50,51,52
720,182,56,52,58
305,173,191,188,209
1169,333,237,235,251
643,430,47,42,49
1178,376,237,234,252
260,36,134,136,158
568,430,43,42,48
169,422,58,52,50
295,474,125,117,88
405,264,230,229,246
584,6,94,81,58
692,157,49,47,48
778,95,48,47,49
717,471,152,145,154
945,280,50,48,49
328,222,193,193,212
543,206,228,225,246
542,476,134,131,143
489,438,175,178,201
762,81,48,46,48
1173,133,239,236,254
869,114,48,46,50
732,219,60,53,55
146,327,39,37,36
1011,110,46,49,51
380,407,44,44,46
3,228,31,27,28
41,122,149,20,31
354,497,65,61,53
1079,423,250,248,255
1008,481,49,50,49
159,452,46,46,50
167,43,157,141,166
912,207,46,48,53
861,261,240,238,255
971,91,50,49,49
311,487,92,96,104
1153,121,237,236,251
479,183,48,46,50
865,236,241,240,255
257,82,42,42,44
832,277,47,47,51
815,8,68,65,61
1052,309,49,50,53
1185,289,238,235,253
257,201,112,110,125
220,309,39,42,44
1044,54,119,112,99
638,92,46,47,49
289,145,31,25,32
1132,166,231,229,244
451,53,42,36,41
421,236,204,202,229
104,120,162,29,39
726,275,45,46,50
826,234,235,237,254
939,465,46,48,54
430,138,41,44,44
1128,3,228,229,246
134,23,35,33,35
871,199,47,46,51
1158,391,235,232,247
317,105,33,24,28
3,372,44,44,47
238,22,187,177,203
1158,123,235,235,251
1083,89,253,249,255
904,334,45,48,49
109,220,205,205,227
406,348,42,42,44
606,444,188,196,220
86,132,157,42,61
373,278,47,43,50
850,413,47,48,50
582,239,236,234,255
126,370,39,42,45
1131,111,229,226,240
250,350,43,43,44
994,202,46,48,51
465,325,41,39,45
1012,420,46,47,50
326,87,34,26,29
207,200,187,185,207
505,66,124,123,126
19,390,47,46,49
736,345,45,44,48
1194,157,240,237,253
872,115,45,48,50
539,85,44,45,47
905,298,47,47,52
705,391,43,44,47
617,177,47,49,52
219,81,111,113,126
429,234,224,222,249
305,159,36,35,34
580,335,38,42,45
10,13,215,217,239
351,57,32,19,25
1027,139,46,49,54
952,242,47,46,52
950,324,42,44,51
1199,269,238,236,251
920,401,46,46,49
493,420,42,44,46
909,65,102,97,95
110,173,164,165,187
991,350,47,45,53
551,497,131,125,105
117,212,206,206,230
771,124,44,46,47
31,103,31,27,29
383,49,31,27,28
1,117,148,23,30
663,273,46,44,49
303,343,44,43,44
332,291,45,44,46
314,388,45,44,48
326,50,34,26,26
346,141,35,34,35
60,79,33,29,29
149,236,95,91,90
555,235,231,230,252
461,110,43,40,45
1196,106,240,235,253
487,201,43,39,37
517,470,144,140,151
66,303,36,31,36
346,23,38,29,30
708,469,140,126,102
394,6,37,27,25
687,115,49,48,47
1084,372,59,55,61
739,142,46,44,51
458,344,20,20,18
253,215,187,185,204
450,257,233,231,253
