x,y,R,G,B
1118,285,228,228,244
1024,51,95,79,61
491,416,41,43,44
173,444,46,49,48
245,228,189,189,209
189,476,45,46,50
1163,181,237,235,252
21,394,42,44,49
129,315,40,33,36
378,393,43,43,50
1197,268,243,238,253
518,427,43,43,48
804,218,242,240,255
82,481,86,79,89
363,103,29,30,30
95,360,38,40,43
200,311,40,41,44
636,304,46,40,44
185,263,207,204,224
1023,378,45,48,52
213,263,201,200,222
912,80,49,48,53
893,114,46,49,50
282,480,52,50,52
625,190,237,233,255
352,214,62,47,63
630,254,45,46,50
1139,374,231,229,242
166,70,134,122,143
946,45,133,95,66
926,106,46,47,49
1195,65,240,236,253
119,36,195,193,210
848,294,45,47,51
1019,222,45,48,52
908,401,46,47,51
143,464,47,49,49
472,363,47,44,47
844,71,49,46,49
110,272,44,40,41
62,306,29,31,30
177,370,47,41,45
92,133,161,29,37
822,404,46,48,50
1007,188,46,49,51
796,213,238,240,255
377,412,42,43,46
346,348,43,44,44
1153,225,234,233,248
665,6,52,53,55
919,351,42,47,50
961,424,49,44,51
728,172,48,47,52
138,336,36,38,39
317,281,43,46,46
622,189,237,236,255
432,51,39,35,36
65,327,36,33,33
167,190,189,187,213
54,94,194,192,207
207,186,191,185,204
398,470,52,50,51
525,273,48,46,52
515,314,42,43,45
623,230,235,235,255
952,417,47,45,51
615,239,235,233,255
659,365,42,41,48
286,52,48,45,51
84,355,40,40,42
99,446,47,47,52
526,374,40,42,43
753,159,48,48,50
611,411,43,42,45
1143,480,229,226,246
461,387,51,54,56
77,37,113,107,116
98,340,33,32,39
684,341,46,44,47
282,47,42,44,50
201,454,49,46,50
121,94,191,172,195
440,354,44,43,46
456,492,134,132,112
797,456,47,46,52
905,112,45,48,50
108,182,248,246,255
231,332,41,43,44
42,446,48,48,49
318,116,29,29,29
494,314,44,46,47
137,444,51,46,51
1156,266,235,233,248
860,131,44,48,47
776,377,46,44,50
263,104,34,28,29
827,490,168,165,174
90,378,42,42,41
439,379,41,45,49
397,260,217,219,244
37,286,34,30,37
149,290,39,35,36
749,420,45,44,47
180,239,58,50,56
780,50,51,47,52
1176,346,238,235,254
899,476,51,50,51
1041,18,107,84,67
677,445,44,42,47
781,304,48,46,48
791,170,48,46,50
738,122,48,47,50
399,99,37,34,36
589,95,45,44,50
175,468,56,57,58
131,209,203,198,224
732,444,45,47,48
89,110,154,26,35
406,429,45,42,46
110,117,162,30,37
800,497,167,163,182
12,116,149,23,31
67,139,178,113,126
738,469,141,140,150
300,150,36,31,34
77,78,147,22,28
111,380,42,42,45
1091,419,247,247,255
341,392,43,44,45
390,345,40,45,45
697,110,46,46,48
1150,173,234,233,250
42,454,47,49,53
859,371,47,45,51
1198,79,238,238,253
590,377,49,44,47
843,16,91,91,83
874,259,224,231,219
485,106,42,42,45
649,460,79,72,100
528,492,109,103,77
1151,298,235,232,251
660,63,48,46,51
630,170,49,49,52
994,94,46,47,52
1009,425,47,47,51
1094,226,241,241,255
836,133,46,47,48
1111,25,233,235,249
317,135,34,28,33
816,192,47,48,48
1034,388,49,49,52
1077,219,248,245,255
143,247,207,206,228
178,354,42,40,45
809,390,46,46,50
494,342,43,42,45
112,318,35,35,38
429,360,45,43,43
576,433,40,43,45
754,234,232,237,243
852,27,94,88,84
1015,189,47,47,51
1099,74,232,232,252
1128,190,229,227,244
15,490,49,51,49
1142,76,235,229,245
1117,40,232,231,246
21,17,228,224,248
870,485,163,151,89
250,488,62,56,49
1168,270,237,235,250
677,109,47,46,46
459,276,235,232,254
321,263,207,208,227
625,19,45,48,50
185,462,50,46,50
1039,202,52,49,54
759,177,46,46,49
1197,391,234,235,251
1072,207,49,52,57
626,486,135,129,141
1192,426,239,236,252
340,194,194,195,215
634,367,42,43,46
159,487,47,46,50
571,100,45,44,47
491,463,166,164,178
1098,392,245,242,255
240,327,40,43,44
580,481,157,152,141
829,160,50,48,50
600,424,41,44,43
492,243,60,56,62
1061,415,47,50,51
1038,157,49,47,54
1159,468,233,232,248
504,248,220,219,238
946,175,44,48,50
647,441,41,45,46
1138,7,229,227,245
517,181,217,218,239
130,213,202,198,222
1067,26,105,95,85
125,10,152,150,170
1154,478,235,230,247
409,82,37,34,37
1037,415,46,48,51
280,86,31,27,29
135,114,160,105,127
449,44,40,34,40
548,482,148,141,145
246,147,30,26,30
53,391,43,44,47
297,97,30,26,29
779,226,61,57,65
130,294,35,33,37
1167,184,238,237,253
222,17,177,163,187
350,14,42,36,35
629,199,238,235,255
182,114,108,108,123
716,262,54,50,55
1190,334,240,236,253
995,108,48,48,51
1008,455,44,46,50
713,19,194,132,77
1031,424,46,47,52
736,9,54,50,53
239,409,42,45,48
1105,374,238,235,254
409,114,39,40,39
794,295,47,46,51
8,338,43,42,44
403,494,78,67,54
293,35,48,53,58
1111,232,235,233,250
545,10,87,74,55
240,458,81,77,58
761,176,48,47,51
263,296,45,44,47
965,36,90,70,60
522,51,35,34,35
618,253,230,236,255
759,437,45,46,50
174,91,33,32,30
93,278,40,34,36
868,66,46,49,52
299,116,31,29,29
802,249,243,238,255
934,235,46,48,52
313,288,41,44,47
295,335,43,44,47
59,101,151,20,32
957,299,43,46,51
632,382,43,43,48
460,480,183,185,204
201,139,35,34,39
732,155,46,46,49
333,5,104,98,110
550,400,40,41,43
1151,374,233,232,247
721,291,45,45,47
1183,254,243,237,255
674,296,45,47,47
990,446,102,111,125
810,115,47,47,50
295,268,46,46,49
948,277,41,45,50
930,235,53,49,53
905,167,45,45,50
1070,71,74,66,64
745,236,239,238,255
128,265,214,213,238
1199,358,242,238,251
929,458,44,47,54
869,493,105,101,64
115,497,50,47,50
979,58,99,75,61
1088,237,68,74,74
580,111,45,44,48
1025,180,47,48,54
778,72,48,46,52
454,247,87,71,91
246,24,204,193,215
476,350,42,45,48
613,163,47,47,48
4,357,45,41,48
132,106,165,31,41
305,489,52,46,50
939,106,47,47,51
37,26,74,66,78
1111,347,238,233,251
803,43,48,50,53
330,63,34,24,28
1178,187,237,236,254
1009,332,47,46,51
267,86,36,34,35
608,478,175,173,181
819,221,241,238,255
162,98,203,190,213
1093,439,237,235,252
784,364,47,46,49
56,391,44,43,48
582,178,53,54,56
57,464,49,47,51
834,261,236,239,255
1064,399,49,49,55
672,297,44,43,48
461,92,45,40,42
226,129,35,29,34
948,382,42,46,49
1168,184,237,238,251
900,312,45,45,48
775,75,46,47,51
255,395,46,45,47
769,424,48,44,50
524,373,38,40,44
278,266,105,111,136
422,288,44,44,46
212,361,42,42,46
910,335,44,47,53
1178,302,240,235,253
307,131,34,26,29
645,174,66,60,69
1017,151,47,48,52
308,274,45,42,47
1030,347,48,48,54
131,355,37,40,42
348,421,44,43,46
693,373,42,44,45
512,32,80,60,51
414,256,229,229,246
595,303,43,45,47
770,452,46,47,49
4,203,30,29,29
140,218,193,190,212
515,232,153,155,190
770,341,47,46,49
172,450,48,49,49
871,104,46,48,50
872,397,47,47,48
571,56,44,44,48
1001,2,131,98,71
686,246,51,47,50
930,438,45,46,51
112,33,190,188,209
558,496,129,125,106
189,194,186,181,203
76,237,51,51,56
122,110,162,31,42
720,490,151,146,158
317,125,33,27,31
30,477,48,49,52
1067,55,76,76,75
1182,305,237,236,253
384,333,40,44,45
383,462,124,116,128
739,41,51,50,52
638,235,54,52,55
1074,323,243,244,242
1170,362,239,235,249
941,444,47,48,52
56,351,39,40,43
818,409,49,47,51
325,284,46,43,47
475,323,50,50,56
1052,3,203,199,204
460,483,180,183,201
177,373,43,45,48
535,351,44,40,46
742,255,242,240,255
574,178,60,54,59
748,157,46,46,49
276,223,189,187,207
337,400,46,42,46
84,253,215,215,236
840,108,41,47,48
867,285,43,46,51
76,104,151,24,34
13,497,73,63,52
821,136,51,48,51
910,82,49,47,51
810,322,44,45,49
128,194,121,119,151
186,123,62,51,72
206,239,125,127,139
734,435,47,44,49
540,112,39,44,49
72,248,36,35,40
728,258,236,236,255
177,363,41,43,44
100,106,156,27,39
939,12,242,232,242
597,485,183,180,187
115,173,247,241,255
80,256,217,215,238
829,457,44,46,50
756,66,44,46,51
9,468,52,47,53
526,317,40,43,47
846,453,45,46,52
48,223,34,31,33
910,95,51,48,53
65,9,229,229,250
286,412,43,44,44
77,193,38,34,37
658,470,84,66,55
1005,11,120,91,67
554,109,45,45,48
444,62,40,37,42
408,251,191,192,211
1132,277,230,228,243
57,58,118,109,116
6,329,39,39,42
855,201,46,46,50
1177,150,240,238,254
401,392,41,45,47
761,206,241,239,255
468,132,44,43,43
47,108,145,21,30
414,436,53,49,47
773,363,44,45,47
662,403,41,43,47
505,398,47,42,44
1064,100,51,50,57
895,133,49,44,54
833,488,153,146,131
707,407,45,46,47
842,26,88,88,82
433,273,229,228,251
473,201,232,231,253
1104,123,237,235,253
262,294,42,43,46
4,309,42,37,41
669,155,44,47,52
1032,82,77,69,60
358,23,38,31,32
527,53,42,44,47
1016,336,48,46,49
1047,203,51,50,52
820,41,54,52,56
43,51,151,145,157
705,461,122,103,79
438,480,107,104,101
482,226,56,54,56
124,140,35,28,30
852,133,47,48,51
536,383,39,43,44
726,456,47,47,47
553,277,46,44,45
477,141,46,43,46
486,466,184,183,200
904,227,241,236,255
889,191,48,48,49
109,345,37,35,43
782,466,83,77,66
38,239,35,30,32
977,313,44,46,51
162,245,205,205,227
105,300,36,32,36
479,4,52,46,41
279,449,69,68,54
228,42,42,33,35
639,167,49,49,52
675,45,46,46,46
587,67,44,43,48
142,261,215,212,234
570,143,45,43,48
184,60,173,159,180
224,327,40,43,45
474,296,50,49,50
717,191,241,235,255
856,390,45,47,48
306,433,62,60,52
225,334,45,43,44
353,129,32,32,33
1129,357,227,228,243
256,245,193,190,209
804,390,46,46,50
33,416,65,61,56
259,44,214,214,236
789,55,43,46,51
616,5,47,49,49
450,450,138,130,135
732,376,45,44,47
612,147,43,47,50
40,132,153,25,30
187,376,44,43,45
954,10,113,78,62
1128,425,229,228,246
613,134,41,47,49
669,56,43,47,48
937,156,46,48,48
1134,134,226,227,245
280,384,40,45,47
835,383,49,46,46
487,90,45,44,47
797,466,48,48,51
179,252,202,199,222
352,256,213,213,232
213,426,46,46,49
933,251,50,47,52
1018,424,48,46,52
1154,270,234,233,250
127,337,38,36,38
937,214,49,47,51
1124,425,230,228,244
899,130,49,47,52
1030,104,52,49,53
787,460,49,50,53
397,148,41,40,44
442,325,41,44,49
860,322,49,49,53
396,472,57,54,56
414,134,43,42,45
485,286,52,48,52
878,2,92,85,85
449,359,61,59,65
537,72,44,44,45
685,414,46,42,47
387,268,218,215,241
561,59,44,43,46
332,273,43,44,48
174,124,101,100,118
775,38,50,50,54
153,342,39,40,43
420,164,46,44,43
136,58,150,134,153
1020,110,49,49,53
1193,205,241,237,250
985,486,48,49,53
185,477,47,46,50
487,6,58,50,44
506,135,41,41,44
1141,271,229,229,246
485,145,45,44,46
779,317,46,48,49
467,20,99,74,52
601,479,165,160,168
363,350,45,44,48
980,81,54,55,57
770,99,46,45,51
592,350,40,43,44
157,4,30,33,33
684,217,238,239,255
856,166,50,48,52
420,34,38,32,34
1121,193,232,231,248
535,424,45,41,46
1087,366,228,209,180
868,171,45,48,52
72,171,203,191,209
704,177,48,48,51
212,53,196,190,207
525,399,43,41,44
738,178,45,48,50
911,329,46,46,51
359,22,41,31,31
832,47,80,68,59
377,465,78,67,64
991,346,45,48,51
573,176,51,50,57
78,493,49,49,53
108,360,43,39,42
481,460,164,171,191
284,230,157,156,184
246,311,44,45,46
192,77,202,194,213
559,130,42,44,49
614,266,43,45,46
1095,36,236,231,255
1193,157,240,237,253
1147,277,235,232,247
436,182,46,47,50
1173,74,236,235,251
664,331,41,43,47
641,233,232,235,255
904,182,48,48,57
924,258,44,48,50
238,352,45,44,47
629,498,149,146,158
1154,329,234,233,249
653,327,39,47,50
7,87,129,119,122
570,324,45,40,47
60,415,68,66,52
1046,253,47,50,53
386,331,40,44,45
1056,371,44,48,53
342,483,68,65,58
681,85,44,46,48
326,437,84,84,56
163,296,38,38,40
472,14,116,95,71
1159,34,238,234,249
247,424,66,65,53
1057,64,105,89,80
656,448,51,48,48
518,13,65,57,55
160,32,170,152,175
480,406,44,43,46
1099,417,243,241,255
308,188,188,186,204
698,183,237,239,255
867,58,99,84,63
726,366,46,44,49
270,276,47,42,45
46,128,151,23,35
534,333,41,43,47
26,285,41,34,38
1182,155,238,238,255
386,309,44,43,46
795,271,121,127,153
994,274,47,46,50
339,226,200,198,222
192,71,202,192,215
256,234,178,177,195
0,154,171,34,39
646,54,44,46,48
378,10,42,32,30
1086,95,251,251,255
149,327,36,34,41
904,61,103,98,94
9,54,189,200,216
132,182,220,219,243
433,405,46,47,50
30,184,126,123,132
554,314,42,45,47
350,18,39,32,33
487,41,72,53,50
1001,116,48,46,52
466,45,40,40,40
526,224,223,221,245
448,280,50,49,54
972,2,108,82,64
757,124,47,46,52
915,29,127,118,110
965,77,66,59,59
872,281,51,45,51
62,420,58,57,55
219,490,68,62,50
355,204,107,104,109
260,487,89,76,55
440,215,225,223,247
420,85,37,37,39
711,206,241,237,255
102,449,47,45,49
449,460,158,147,157
399,130,41,40,42
356,416,43,43,44
243,467,78,75,57
307,182,192,189,208
483,246,159,153,156
693,400,72,68,60
898,449,47,46,53
474,477,170,180,195
356,85,28,27,26
159,498,49,48,51
50,150,161,35,39
791,137,45,48,51
1011,52,106,79,65
1152,277,234,231,247
828,464,52,49,49
1062,41,109,103,112
109,496,49,47,50
143,495,48,47,49
719,363,44,46,47
583,314,39,41,45
258,155,32,26,28
636,46,48,45,48
93,484,46,47,47
356,0,44,38,38
216,253,201,197,219
563,343,45,43,46
949,170,49,47,50
1110,406,235,234,252
1128,299,228,225,242
860,137,45,46,52
766,358,45,44,46
90,469,87,79,71
297,397,42,42,44
1048,233,50,51,52
479,81,41,42,45
475,270,69,65,55
1087,58,251,249,254
787,242,226,220,235
717,145,47,47,49
638,177,235,232,255
266,9,34,32,34
387,43,31,25,28
398,378,43,44,47
1138,345,230,228,246
382,485,82,74,67
682,5,50,51,52
159,130,121,124,139
585,489,115,108,107
888,4,89,81,71
49,242,31,30,31
946,410,49,46,48
872,378,46,45,49
373,96,30,26,33
320,252,203,201,222
894,94,47,46,51
775,43,50,52,54
350,485,63,59,55
670,248,46,47,50
974,244,46,47,53
1048,77,65,63,60
471,312,47,52,53
224,358,44,43,46
710,366,43,46,49
169,310,42,38,43
1142,41,232,231,247
288,323,43,43,44
742,294,47,45,48
359,139,34,35,37
701,311,41,46,51
236,197,186,183,202
217,157,36,29,35
995,498,47,47,52
818,454,47,46,50
414,414,42,46,49
927,342,46,45,53
973,99,50,47,50
222,177,191,184,202
685,448,40,44,45
734,242,242,240,255
588,131,45,46,48
337,387,44,42,46
775,294,44,47,49
82,33,118,108,116
142,431,47,48,51
688,206,240,237,255
624,35,42,44,48
277,118,30,25,27
612,179,50,49,52
1139,220,233,229,248
1070,368,48,50,55
823,451,49,47,51
1073,150,59,56,60
1126,283,228,226,240
1110,282,233,231,249
717,297,46,47,51
991,447,60,54,72
537,438,169,168,184
747,403,123,134,178
1147,333,234,230,243
624,129,45,43,45
627,322,43,43,47
600,313,46,43,50
943,20,112,75,62
903,285,48,48,51
528,497,116,106,91
52,206,47,50,54
373,168,46,42,42
1035,288,47,50,55
449,497,161,161,178
737,60,45,47,51
738,321,44,44,48
986,35,111,82,62
258,228,188,184,204
1093,188,253,249,255
973,96,46,49,51
811,106,43,46,48
177,232,193,192,203
208,380,46,45,47
170,148,38,39,44
1184,129,240,238,252
272,41,136,146,156
467,121,40,42,45
944,314,45,46,49
767,261,239,238,255
1011,27,101,79,63
997,474,46,47,53
639,47,44,45,48
888,326,39,44,51
284,159,38,32,33
1188,357,240,236,252
1091,478,235,234,250
160,276,215,211,236
779,22,54,51,53
937,66,97,88,84
1041,348,52,48,53
149,195,196,195,218
1178,165,238,235,252
608,22,47,48,53
691,18,50,49,54
689,455,110,89,61
559,431,42,43,44
811,373,41,46,48
206,480,50,46,49
928,222,47,47,50
269,417,42,42,44
1026,314,48,49,51
0,194,27,25,26
1139,332,232,228,246
995,325,46,47,52
350,173,193,194,213
661,122,46,45,50
279,115,30,23,27
932,59,97,94,87
589,231,237,235,255
776,371,44,46,50
1050,467,52,50,54
163,395,46,44,47
724,356,43,45,47
701,461,118,98,62
521,316,41,45,47
969,42,94,70,58
646,459,193,200,221
913,446,133,138,74
8,59,23,23,24
976,297,47,46,49
1085,250,254,252,255
714,142,45,46,51
479,133,43,43,47
202,167,38,29,35
876,257,238,240,252
635,10,51,49,52
912,375,44,46,48
730,184,54,56,57
947,408,44,46,51
1147,158,233,229,245
1174,23,240,236,252
935,440,46,47,53
960,19,105,73,61
909,137,46,50,51
119,30,36,31,33
190,407,44,43,47
1023,305,49,47,51
366,72,35,26,29
128,457,47,48,49
946,4,125,82,67
186,216,192,187,208
1092,227,241,240,255
16,454,48,51,52
1125,489,228,225,243
352,157,38,39,41
220,61,43,33,42
1123,159,233,230,245
479,197,198,198,218
1040,115,45,48,54
132,57,157,139,161
189,466,47,50,48
687,414,39,44,48
89,168,43,30,33
1075,56,100,78,68
507,436,174,175,194
317,169,46,38,43
874,331,47,44,52
833,139,44,47,50
811,39,49,51,54
669,182,237,235,255
1079,436,100,98,125
187,100,115,115,137
358,257,211,211,232
755,167,45,47,49
1017,188,46,49,52
1014,196,45,47,53
898,11,128,106,86
891,48,98,97,92
211,170,112,107,115
547,162,42,44,46
144,286,40,36,40
13,291,37,34,34
978,366,47,48,51
472,482,174,176,186
39,250,37,30,34
78,304,36,32,34
335,173,190,189,210
1035,305,58,61,60
1114,336,235,231,249
351,388,43,43,44
109,288,34,32,36
838,457,45,46,49
297,240,189,190,205
720,386,47,48,50
775,481,156,156,169
596,257,49,50,57
960,429,51,48,51
103,298,35,33,37
999,86,50,51,52
652,70,47,44,48
72,390,42,43,44
891,175,45,45,51
1043,400,50,47,54
1144,264,235,231,247
1001,291,45,47,49
1024,395,48,49,48
732,116,48,47,49
650,186,239,237,255
804,119,50,46,52
1110,219,234,235,252
711,54,45,45,52
628,173,164,164,176
828,279,48,45,51
69,344,37,39,44
672,2,51,48,52
697,70,45,45,49
639,116,44,47,49
170,496,46,46,49
1086,312,89,102,97
1123,335,232,228,245
1068,381,54,53,58
901,214,49,47,52
1094,120,237,235,223
1027,204,45,49,54
395,34,44,35,31
881,424,69,52,115
719,348,49,46,50
996,221,46,48,53
18,471,50,47,50
268,356,49,43,48
205,250,196,194,214
839,289,47,48,49
1099,23,239,237,255
602,71,45,43,50
28,49,80,77,86
256,91,38,36,37
833,255,237,239,255
905,266,239,236,255
576,98,43,47,47
408,390,44,44,47
815,127,45,47,51
316,116,33,26,29
271,127,31,27,33
1130,66,226,225,243
743,41,50,50,51
1054,11,79,67,63
741,130,48,45,50
45,224,32,30,34
1065,220,49,52,54
12,323,40,39,42
274,107,33,24,28
377,441,155,80,85
44,470,45,46,51
1194,262,238,237,251
1070,324,53,54,59
953,437,48,49,52
429,269,231,229,252
944,448,68,57,73
942,100,46,47,51
975,163,48,47,55
165,403,45,44,48
471,43,41,41,43
770,28,49,49,52
469,306,34,36,36
1136,225,230,228,244
1112,305,235,229,245
667,243,44,46,52
728,481,156,149,162
192,278,211,209,232
540,384,40,43,44
240,146,38,28,34
450,406,68,67,73
1178,293,235,235,249
939,35,95,73,60
47,414,52,50,48
1050,99,51,48,53
1165,54,239,235,251
775,209,239,239,255
1186,129,239,238,253
719,408,45,45,49
1134,171,230,229,245
1036,55,150,138,123
171,486,47,45,48
321,212,64,52,70
1151,97,235,234,251
629,108,44,46,49
446,333,49,46,50
1038,368,46,48,53
731,17,49,49,52
230,301,41,44,46
385,307,43,42,45
609,20,54,49,53
154,32,164,148,174
1065,369,49,50,54
952,429,44,46,49
95,25,111,106,114
936,0,126,87,67
78,16,47,41,53
178,164,37,35,39
1066,374,48,50,56
269,159,32,34,32
120,371,40,39,41
805,375,45,45,50
1164,388,235,233,251
80,264,43,36,41
185,42,185,166,188
754,429,42,44,47
555,223,224,224,247
92,143,160,31,36
1162,62,238,236,253
1196,101,237,235,254
487,431,165,168,175
81,227,50,51,56
969,45,88,66,60
177,430,48,49,49
1190,82,239,237,252
84,354,41,40,44
649,495,93,69,55
410,497,174,173,184
96,168,39,29,27
33,326,36,38,40
817,205,50,49,53
268,41,197,198,217
371,147,38,38,42
42,232,33,31,32
725,206,240,239,255
815,301,43,48,50
939,400,46,45,48
814,311,45,47,52
717,267,46,48,47
277,477,97,94,78
1,369,46,43,48
1151,275,233,234,248
1020,126,50,50,52
267,364,42,43,47
156,449,48,48,52
119,217,202,200,221
1042,243,49,48,52
559,111,40,44,44
782,460,47,47,51
1087,80,59,57,63
1091,422,250,247,255
1033,187,43,48,54
418,393,41,42,49
571,197,216,219,244
1122,86,228,227,246
367,229,208,209,229
736,125,44,47,51
224,7,169,155,179
1046,46,120,110,99
279,459,91,89,57
999,458,54,42,96
621,21,49,52,52
725,52,45,47,47
111,20,118,112,119
53,448,50,49,52
688,307,44,44,46
351,14,44,37,36
937,114,48,47,50
356,371,45,41,46
1151,0,237,233,251
888,482,69,59,50
682,70,48,45,50
1138,25,231,229,244
1196,395,240,236,254
1125,147,229,229,243
888,247,237,237,255
374,226,211,210,232
1153,382,234,232,247
393,186,200,202,222
1161,421,235,232,248
1147,359,232,230,248
573,303,42,43,46
472,260,57,53,62
296,138,33,29,29
827,348,46,47,50
244,15,185,175,201
1076,204,53,53,55
932,226,46,47,50
509,209,217,212,233
919,58,77,72,63
788,362,43,45,47
880,323,43,44,49
588,375,41,43,43
461,258,237,238,255
1074,97,62,57,62
698,43,44,46,49
512,392,39,42,42
714,315,43,46,48
1016,147,52,47,53
198,24,185,151,163
850,15,96,91,87
1059,281,55,53,57
452,340,62,59,61
956,208,48,48,51
134,358,37,39,44
748,179,46,47,51
1026,100,52,49,53
86,2,100,85,117
665,81,45,44,47
238,54,118,117,140
258,83,41,39,44
